id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,msg_group_number,ap_id,node_id
941,TE9SQUZJSVQ=,9.18,-52.3,36000,t,2020-03-30 11:54:42.338,189,33333333,yv4j
942,TE9SQUZJSVQ=,7.47,-54.7,36000,t,2020-03-30 11:54:48.361,178,11111111,Jaro
943,TE9SQUZJSVQ=,8.32,-93.6,36000,t,2020-03-30 11:54:49.68,190,22222222,yv4j
944,TE9SQUZJSVQ=,10.14,-42.9,36000,t,2020-03-30 11:54:52.345,180,33333333,ALBY
945,TE9SQUZJSVQ=,11.39,-76.5,36000,t,2020-03-30 11:54:58.377,17,11111111,D4n0
946,TE9SQUZJSVQ=,9.13,-112.4,36000,t,2020-03-30 11:54:59.678,181,22222222,ALBY
947,TE9SQUZJSVQ=,7.44,-98.2,36000,t,2020-03-30 11:55:02.366,180,33333333,QUFB
948,TE9SQUZJSVQ=,7.7,-58.7,36000,t,2020-03-30 11:55:08.388,17,11111111,J4r0
949,TE9SQUZJSVQ=,8.51,-106.9,36000,t,2020-03-30 11:55:09.69,181,22222222,QUFB
950,TE9SQUZJSVQ=,10.24,-70.7,36000,t,2020-03-30 11:55:12.363,179,33333333,ALEX
951,TE9SQUZJSVQ=,10.14,-42.8,36000,t,2020-03-30 11:55:19.697,180,22222222,ALEX
952,TE9SQUZJSVQ=,11.17,-60.9,36000,t,2020-03-30 11:55:22.37,179,33333333,Jaro
953,TE9SQUZJSVQ=,11.29,-51,36000,t,2020-03-30 11:55:23.407,191,11111111,yv4j
954,TE9SQUZJSVQ=,11.02,-46.9,36000,t,2020-03-30 11:55:29.716,180,22222222,Jaro
955,TE9SQUZJSVQ=,8.93,-89.9,36000,t,2020-03-30 11:55:32.443,18,33333333,D4n0
956,TE9SQUZJSVQ=,10.02,-35.5,36000,t,2020-03-30 11:55:33.405,182,11111111,ALBY
957,TE9SQUZJSVQ=,9.32,-44.5,36000,t,2020-03-30 11:55:39.719,19,22222222,D4n0
958,TE9SQUZJSVQ=,7.64,-80.8,36000,t,2020-03-30 11:55:42.399,18,33333333,J4r0
959,TE9SQUZJSVQ=,10.52,-58,36000,t,2020-03-30 11:55:43.519,182,11111111,QUFB
960,TE9SQUZJSVQ=,8.2,-56.2,36000,t,2020-03-30 11:55:49.728,19,22222222,J4r0
961,TE9SQUZJSVQ=,10.37,-72.7,36000,t,2020-03-30 11:55:53.581,181,11111111,ALEX
962,TE9SQUZJSVQ=,8.57,-105.4,36000,t,2020-03-30 11:55:57.963,192,33333333,yv4j
963,TE9SQUZJSVQ=,8.18,-88.6,36000,t,2020-03-30 11:56:03.556,181,11111111,Jaro
964,TE9SQUZJSVQ=,10.57,-51.4,36000,t,2020-03-30 11:56:08.533,193,22222222,yv4j
965,TE9SQUZJSVQ=,7.04,-97.7,36000,t,2020-03-30 11:56:10.901,183,33333333,ALBY
966,TE9SQUZJSVQ=,9.2,-95.3,36000,t,2020-03-30 11:56:13.444,20,11111111,D4n0
967,TE9SQUZJSVQ=,11.51,-108.1,36000,t,2020-03-30 11:56:14.75,184,22222222,ALBY
968,TE9SQUZJSVQ=,8.54,-89.1,36000,t,2020-03-30 11:56:17.421,183,33333333,QUFB
969,TE9SQUZJSVQ=,6.96,-61.6,36000,t,2020-03-30 11:56:23.455,20,11111111,J4r0
970,TE9SQUZJSVQ=,10.79,-64.6,36000,t,2020-03-30 11:56:24.83,184,22222222,QUFB
971,TE9SQUZJSVQ=,9.69,-102.8,36000,t,2020-03-30 11:56:27.433,182,33333333,ALEX
972,TE9SQUZJSVQ=,10.94,-40.9,36000,t,2020-03-30 11:56:34.772,183,22222222,ALEX
973,TE9SQUZJSVQ=,9.53,-82.3,36000,t,2020-03-30 11:56:37.448,182,33333333,Jaro
974,TE9SQUZJSVQ=,8.46,-66.6,36000,t,2020-03-30 11:56:38.482,194,11111111,yv4j
975,TE9SQUZJSVQ=,10.51,-61.1,36000,t,2020-03-30 11:56:44.874,183,22222222,Jaro
976,TE9SQUZJSVQ=,6.89,-67.2,36000,t,2020-03-30 11:56:47.454,21,33333333,D4n0
977,TE9SQUZJSVQ=,7.24,-50.9,36000,t,2020-03-30 11:56:48.482,185,11111111,ALBY
978,TE9SQUZJSVQ=,11.6,-55.4,36000,t,2020-03-30 11:56:54.814,22,22222222,D4n0
979,TE9SQUZJSVQ=,11.1,-89.7,36000,t,2020-03-30 11:56:57.459,21,33333333,J4r0
980,TE9SQUZJSVQ=,8.98,-64.2,36000,t,2020-03-30 11:56:58.495,185,11111111,QUFB
981,TE9SQUZJSVQ=,10.93,-105.2,36000,t,2020-03-30 11:57:04.805,22,22222222,J4r0
982,TE9SQUZJSVQ=,7.28,-59.1,36000,t,2020-03-30 11:57:08.509,184,11111111,ALEX
983,TE9SQUZJSVQ=,6.93,-36.1,36000,t,2020-03-30 11:57:12.474,195,33333333,yv4j
984,TE9SQUZJSVQ=,8.38,-84.2,36000,t,2020-03-30 11:57:18.515,184,11111111,Jaro
985,TE9SQUZJSVQ=,10.19,-48.9,36000,t,2020-03-30 11:57:19.83,196,22222222,yv4j
986,TE9SQUZJSVQ=,11.08,-68.2,36000,t,2020-03-30 11:57:22.485,186,33333333,ALBY
987,TE9SQUZJSVQ=,7.09,-40,36000,t,2020-03-30 11:57:28.523,23,11111111,D4n0
988,TE9SQUZJSVQ=,10.11,-78.7,36000,t,2020-03-30 11:57:29.826,187,22222222,ALBY
989,TE9SQUZJSVQ=,8.98,-109.2,36000,t,2020-03-30 11:57:32.495,186,33333333,QUFB
990,TE9SQUZJSVQ=,10.76,-76.3,36000,t,2020-03-30 11:57:38.538,23,11111111,J4r0
991,TE9SQUZJSVQ=,6.73,-111.9,36000,t,2020-03-30 11:57:39.838,187,22222222,QUFB
992,TE9SQUZJSVQ=,8.49,-78,36000,t,2020-03-30 11:57:42.511,185,33333333,ALEX
993,TE9SQUZJSVQ=,10.78,-60.7,36000,t,2020-03-30 11:57:49.844,186,22222222,ALEX
994,TE9SQUZJSVQ=,6.67,-54.2,36000,t,2020-03-30 11:57:52.514,185,33333333,Jaro
995,TE9SQUZJSVQ=,7.39,-81.2,36000,t,2020-03-30 11:57:53.545,197,11111111,yv4j
996,TE9SQUZJSVQ=,7.19,-61.6,36000,t,2020-03-30 11:57:59.86,186,22222222,Jaro
997,TE9SQUZJSVQ=,11.22,-58.9,36000,t,2020-03-30 11:58:02.527,24,33333333,D4n0
998,TE9SQUZJSVQ=,10.53,-85.4,36000,t,2020-03-30 11:58:03.553,188,11111111,ALBY
999,TE9SQUZJSVQ=,10.78,-50.3,36000,t,2020-03-30 11:58:10.089,25,22222222,D4n0
1000,TE9SQUZJSVQ=,11.43,-73.5,36000,t,2020-03-30 11:58:12.538,24,33333333,J4r0
1001,TE9SQUZJSVQ=,8.39,-97,36000,t,2020-03-30 11:58:13.564,188,11111111,QUFB
1002,TE9SQUZJSVQ=,9.88,-57.3,36000,t,2020-03-30 11:58:19.874,25,22222222,J4r0
1003,TE9SQUZJSVQ=,9.55,-44.4,36000,t,2020-03-30 11:58:23.577,187,11111111,ALEX
1004,TE9SQUZJSVQ=,7.08,-60.2,36000,t,2020-03-30 11:58:27.557,198,33333333,yv4j
1005,TE9SQUZJSVQ=,6.78,-82.9,36000,t,2020-03-30 11:58:33.59,187,11111111,Jaro
1006,TE9SQUZJSVQ=,7.6,-105.7,36000,t,2020-03-30 11:58:34.904,199,22222222,yv4j
1007,TE9SQUZJSVQ=,7.65,-58.5,36000,t,2020-03-30 11:58:37.561,189,33333333,ALBY
1008,TE9SQUZJSVQ=,10.06,-43.6,36000,t,2020-03-30 11:58:43.595,26,11111111,D4n0
1009,TE9SQUZJSVQ=,10.14,-69.3,36000,t,2020-03-30 11:58:44.905,190,22222222,ALBY
1010,TE9SQUZJSVQ=,10.75,-54.4,36000,t,2020-03-30 11:58:47.57,189,33333333,QUFB
1011,TE9SQUZJSVQ=,6.61,-103.2,36000,t,2020-03-30 11:58:53.608,26,11111111,J4r0
1012,TE9SQUZJSVQ=,8.7,-65,36000,t,2020-03-30 11:58:54.92,190,22222222,QUFB
1013,TE9SQUZJSVQ=,8.44,-46.9,36000,t,2020-03-30 11:58:57.58,188,33333333,ALEX
1014,TE9SQUZJSVQ=,8.11,-60.2,36000,t,2020-03-30 11:59:04.929,189,22222222,ALEX
1015,TE9SQUZJSVQ=,6.82,-38.7,36000,t,2020-03-30 11:59:07.598,188,33333333,Jaro
1016,TE9SQUZJSVQ=,11.37,-78.6,36000,t,2020-03-30 11:59:08.616,200,11111111,yv4j
1017,TE9SQUZJSVQ=,11.52,-61.1,36000,t,2020-03-30 11:59:14.943,189,22222222,Jaro
1018,TE9SQUZJSVQ=,6.64,-55.4,36000,t,2020-03-30 11:59:17.604,27,33333333,D4n0
1019,TE9SQUZJSVQ=,8.87,-89.5,36000,t,2020-03-30 11:59:18.63,191,11111111,ALBY
1020,TE9SQUZJSVQ=,7.38,-55.2,36000,t,2020-03-30 11:59:24.957,28,22222222,D4n0
1021,TE9SQUZJSVQ=,8.5,-81.2,36000,t,2020-03-30 11:59:27.614,27,33333333,J4r0
1022,TE9SQUZJSVQ=,10.95,-73.3,36000,t,2020-03-30 11:59:28.638,191,11111111,QUFB
1023,TE9SQUZJSVQ=,10.57,-47.3,36000,t,2020-03-30 11:59:34.964,28,22222222,J4r0
1024,TE9SQUZJSVQ=,8.91,-67.6,36000,t,2020-03-30 11:59:38.657,190,11111111,ALEX
1025,TE9SQUZJSVQ=,8,-97.4,36000,t,2020-03-30 11:59:42.635,201,33333333,yv4j
