id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id
6551,MTMzLDEwMA==,10.03,-54.3,35954,t,2020-05-04 01:50:51.132,61,866100000,7,6,46,4/5,125000,60,1,111113,K44z
6552,NTAsMTAw,7.89,-73.7,33297,t,2020-05-04 01:50:55.578,3,866900000,12,15,901,4/5,125000,19,2,111112,Qd4Z
6553,MTE2LDEwMA==,8.73,-111,35954,t,2020-05-04 01:50:56.135,61,866100000,7,6,46,4/5,125000,60,1,111113,CCEA
6554,NTQsMTAw,8.25,-81.6,32478,t,2020-05-04 01:51:00.653,6,866900000,12,15,901,4/5,125000,24,2,111112,AvIk
6555,MTI5LDEwMA==,7.46,-98.5,35954,t,2020-05-04 01:51:01.16,61,866100000,7,6,46,4/5,125000,60,1,111113,Tl0z
6556,MTE0LDEwMA==,9.19,-90,35954,t,2020-05-04 01:51:06.144,61,866100000,7,6,46,4/5,125000,60,1,111113,Imqb
6557,MTUwLDEwMA==,7.58,-39,30148,t,2020-05-04 01:51:10.744,10,866900000,12,15,1032,4/5,125000,19,2,111112,im7T
6558,MTI3LDEwMA==,9.22,-72.4,35954,t,2020-05-04 01:51:11.162,61,866100000,7,6,46,4/5,125000,60,1,111113,WAI2
6559,MTI4LDEwMA==,8.88,-54.2,35954,t,2020-05-04 01:51:16.151,61,866100000,7,6,46,4/5,125000,60,1,111113,yiWx
6560,ODUsMTAw,7.94,-76.9,35960,t,2020-05-04 01:51:21.155,61,866100000,7,6,40,4/5,125000,60,1,111113,miRo
6561,MTA4LDEwMA==,8.56,-55.6,35954,t,2020-05-04 01:51:26.162,61,866100000,7,6,46,4/5,125000,60,1,111113,XHtC
6562,OTQsMTAw,9.42,-54.5,35960,t,2020-05-04 01:51:31.168,61,866100000,7,6,40,4/5,125000,60,1,111113,v216
6563,MTE5LDEwMA==,6.75,-109.3,35954,t,2020-05-04 01:51:36.169,61,866100000,7,6,46,4/5,125000,60,1,111113,O0pt
6564,NTEsMTAw,6.73,-79.3,34334,t,2020-05-04 01:51:40.843,4,866900000,12,15,901,4/5,125000,22,2,111112,3M7Q
6565,NzksMTAw,11.47,-100.4,35960,t,2020-05-04 01:51:41.174,61,866100000,7,6,40,4/5,125000,60,1,111113,Q5P4
6566,MTMxLDEwMA==,7.43,-91.9,35954,t,2020-05-04 01:51:46.176,61,866100000,7,6,46,4/5,125000,60,1,111113,Kp3P
6567,MTQ3LDEwMA==,9.68,-99.1,33778,t,2020-05-04 01:51:50.939,10,866900000,12,15,1032,4/5,125000,20,2,111112,ydeY
6568,OTgsMTAw,7.06,-95.7,35960,t,2020-05-04 01:51:51.181,61,866100000,7,6,40,4/5,125000,60,1,111113,HNvh
6569,NzgsMTAw,6.55,-105.3,35929,t,2020-05-04 01:51:56.185,61,866100000,8,5,71,4/5,125000,60,1,111113,mNRb
6570,MTQ5LDEwMA==,11.61,-59.6,34735,t,2020-05-04 01:52:01.028,14,866900000,12,15,1032,4/5,125000,39,2,111112,euVS
6571,MTE2LDEwMA==,6.91,-71.7,35918,t,2020-05-04 01:52:01.187,61,866100000,8,5,82,4/5,125000,60,1,111113,FPci
6572,MTQ3LDEwMA==,7.96,-41.8,34897,t,2020-05-04 01:52:06.106,2,866900000,12,15,1032,4/5,125000,21,2,111112,u25R
6573,NzksMTAw,6.64,-64.2,35929,t,2020-05-04 01:52:06.215,61,866100000,8,5,71,4/5,125000,60,1,111113,Nvls
6574,NTAsMTAw,11.24,-95.7,33270,t,2020-05-04 01:52:11.184,8,866900000,12,15,901,4/5,125000,21,2,111112,FUX0
6575,MTI1LDEwMA==,11.63,-55.8,35918,t,2020-05-04 01:52:11.207,61,866100000,8,5,82,4/5,125000,60,1,111113,CzAr
6576,ODgsMTAw,9.78,-96.8,35929,t,2020-05-04 01:52:16.214,61,866100000,8,5,71,4/5,125000,60,1,111113,RRLB
6577,MTUwLDEwMA==,11.4,-45.6,34612,t,2020-05-04 01:52:16.263,9,866900000,12,15,1032,4/5,125000,21,2,111112,KJGF
6578,ODYsMTAw,9.59,-39,35929,t,2020-05-04 01:52:21.207,61,866100000,8,5,71,4/5,125000,60,1,111113,tAoV
6579,MTQ0LDEwMA==,11.29,-46.2,35954,t,2020-05-04 01:52:26.215,61,866100000,7,5,46,4/5,125000,60,1,111113,dzoZ
6580,MTQ4LDEwMA==,9.64,-70.9,32800,t,2020-05-04 01:52:26.344,4,866900000,12,15,1032,4/5,125000,20,2,111112,usRf
6581,MTA0LDEwMA==,8.68,-42.5,35954,t,2020-05-04 01:52:31.232,61,866100000,7,5,46,4/5,125000,60,1,111113,2w4v
6582,NTEsMTAw,11.45,-103.5,35099,t,2020-05-04 01:52:31.443,1,866900000,12,15,901,4/5,125000,20,2,111112,SBvL
6583,ODMsMTAw,7,-58,35960,t,2020-05-04 01:52:36.232,61,866100000,7,5,40,4/5,125000,60,1,111113,h1QN
6584,MTE5LDEwMA==,11.29,-59.6,35954,t,2020-05-04 01:52:41.239,61,866100000,7,14,46,4/5,125000,60,1,111113,hMgq
6585,NTUsMTAw,11.16,-89.6,32951,t,2020-05-04 01:52:41.519,11,866900000,12,15,901,4/5,125000,48,2,111112,HBsW
6586,NTUsMTAw,9.71,-87.3,35099,t,2020-05-04 01:52:45.741,61,866900000,12,15,901,4/5,125000,60,2,111113,x52i
6587,MTQ4LDEwMA==,9.2,-100.3,34170,t,2020-05-04 01:52:46.588,11,866900000,12,15,1032,4/5,125000,14,2,111112,jWyd
6588,MTE0LDEwMA==,9.86,-97.3,35954,t,2020-05-04 01:52:51.316,61,866100000,7,14,46,4/5,125000,60,1,111113,3QoZ
6589,NTMsMTAw,11.63,-88.1,32668,t,2020-05-04 01:52:51.666,8,866900000,12,15,901,4/5,125000,25,2,111112,hGIv
6590,MTEwLDEwMA==,9.84,-72.3,35954,t,2020-05-04 01:52:56.32,61,866100000,7,14,46,4/5,125000,60,1,111113,lNfY
6591,MTQ5LDEwMA==,9.25,-47,33172,t,2020-05-04 01:52:56.743,8,866900000,12,15,1032,4/5,125000,19,2,111112,ppam
6592,OTYsMTAw,11.05,-82.4,35960,t,2020-05-04 01:53:01.33,61,866100000,7,6,40,4/5,125000,60,1,111113,X52I
6593,NTIsMTAw,9.81,-112,32478,t,2020-05-04 01:53:01.835,6,866900000,12,15,901,4/5,125000,17,2,111112,GSkH
6594,MTQ4LDEwMA==,7.02,-49.1,34968,t,2020-05-04 01:53:05.824,61,866900000,12,15,1032,4/5,125000,60,2,111113,tMrs
6595,NTQsMTAw,11.63,-43.3,32338,t,2020-05-04 01:53:06.917,12,866900000,12,15,901,4/5,125000,19,2,111112,c1K8
6596,MTQ5LDEwMA==,8.05,-89.4,34968,t,2020-05-04 01:53:14.621,61,866900000,12,15,1032,4/5,125000,60,2,111113,IPGt
6597,MTQ2LDEwMA==,10.78,-107.7,34968,t,2020-05-04 01:53:16.996,1,866900000,12,15,1032,4/5,125000,17,2,111112,rUmN
6598,NTgsMTAw,7.71,-97,35960,t,2020-05-04 01:53:20.207,61,866100000,7,7,40,4/5,125000,60,1,111113,abd8
6599,ODksMTAw,7.84,-59.6,35960,t,2020-05-04 01:53:25.212,61,866100000,7,7,40,4/5,125000,60,1,111113,w0sE
6600,MTMzLDEwMA==,11.68,-46.3,35918,t,2020-05-04 01:53:30.217,61,866100000,8,5,82,4/5,125000,60,1,111113,4jgr
6601,MTQ4LDEwMA==,9.2,-100.3,34170,t,2020-05-04 01:53:32.076,11,866900000,12,15,1032,4/5,125000,15,2,111112,jWyd
6602,NzcsMTAw,9.19,-84.9,35960,t,2020-05-04 01:53:35.229,61,866100000,7,6,40,4/5,125000,60,1,111113,4hbZ
6603,NjksMTAw,9.76,-49.1,35960,t,2020-05-04 01:53:40.226,61,866100000,7,6,40,4/5,125000,60,1,111113,Q22J
6604,NTQsMTAw,7.05,-109.3,34971,t,2020-05-04 01:53:42.171,2,866900000,12,15,901,4/5,125000,16,2,111112,8DIr
6605,MTA1LDEwMA==,9.1,-70.3,35954,t,2020-05-04 01:53:45.239,61,866100000,7,6,46,4/5,125000,60,1,111113,heuj
6606,NzIsMTAw,6.67,-70,35960,t,2020-05-04 01:53:50.235,61,866100000,7,6,40,4/5,125000,60,1,111113,3bxT
6607,OTUsMTAw,8.08,-44,35929,t,2020-05-04 01:53:55.238,61,866100000,8,5,71,4/5,125000,60,1,111113,Oqpb
6608,OTksMTAw,7.07,-83.3,35929,t,2020-05-04 01:54:00.241,61,866100000,8,5,71,4/5,125000,60,1,111113,infk
6609,MTUwLDEwMA==,11.06,-46.7,34888,t,2020-05-04 01:54:02.364,3,866900000,12,15,1032,4/5,125000,19,2,111112,KK5G
6610,ODYsMTAw,6.7,-66.7,35929,t,2020-05-04 01:54:05.253,61,866100000,8,5,71,4/5,125000,60,1,111113,Tfxu
6611,NTIsMTAw,7.53,-95.6,34853,t,2020-05-04 01:54:07.487,4,866900000,12,15,901,4/5,125000,26,2,111112,XSrv
6612,OTYsMTAw,7.1,-92,35929,t,2020-05-04 01:54:10.248,61,866100000,8,5,71,4/5,125000,60,1,111113,bT1g
6613,NTEsMTAw,10.31,-56.8,33980,t,2020-05-04 01:54:12.561,9,866900000,12,15,901,4/5,125000,45,2,111112,7azr
6614,ODUsMTAw,7.65,-77,35929,t,2020-05-04 01:54:15.25,61,866100000,8,5,71,4/5,125000,60,1,111113,jRrl
6615,NTUsMTAw,6.65,-67.3,26204,t,2020-05-04 01:54:17.657,10,866900000,12,15,901,4/5,125000,21,2,111112,yV7j
6616,MTUwLDEwMA==,8.69,-46.3,33296,t,2020-05-04 01:54:27.739,7,866900000,12,15,1032,4/5,125000,26,2,111112,91UD
6617,MTQ4LDEwMA==,8.73,-52.3,32692,t,2020-05-04 01:54:33.026,12,866900000,12,15,1032,4/5,125000,44,2,111112,TOxm
6618,MTQ2LDEwMA==,10.19,-100.2,34345,t,2020-05-04 01:54:43.798,9,866900000,12,15,1032,4/5,125000,15,2,111112,k0Rf
6619,NTQsMTAw,10.99,-74.7,35017,t,2020-05-04 01:54:54.689,2,866900000,12,15,901,4/5,125000,21,2,111112,Ax6e
6620,NTQsMTAw,8.25,-81.6,32478,t,2020-05-04 01:54:59.78,6,866900000,12,15,901,4/5,125000,25,2,111112,AvIk
6621,NjksMTAw,11.58,-86.9,35920,t,2020-05-04 01:55:04.6,62,866100000,7,13,40,4/5,125000,61,1,111113,gsAZ
6622,MTUwLDEwMA==,7.47,-98.6,25303,t,2020-05-04 01:55:04.861,11,866900000,12,15,1032,4/5,125000,17,2,111112,stuS
6623,MTQ5LDEwMA==,11.61,-59.6,34735,t,2020-05-04 01:55:09.969,14,866900000,12,15,1032,4/5,125000,40,2,111112,euVS
6624,MTEzLDEwMA==,11.75,-89.3,35908,t,2020-05-04 01:55:15.631,62,866100000,7,6,46,4/5,125000,61,1,111113,fRCZ
6625,MTQ3LDEwMA==,9.69,-93.2,32134,t,2020-05-04 01:55:20.061,4,866900000,12,15,1032,4/5,125000,18,2,111112,G7WD
6626,NTYsMTAw,11.49,-103.6,35920,t,2020-05-04 01:55:20.621,62,866100000,7,6,40,4/5,125000,61,1,111113,OnKb
6627,NTEsMTAw,7.97,-112.2,33668,t,2020-05-04 01:55:25.13,7,866900000,12,15,901,4/5,125000,50,2,111112,wsdC
6628,ODIsMTAw,10.02,-56.5,35920,t,2020-05-04 01:55:25.625,62,866100000,7,6,40,4/5,125000,61,1,111113,BNK9
6629,MTQ3LDEwMA==,11.6,-109.3,31706,t,2020-05-04 01:55:30.209,7,866900000,12,15,1032,4/5,125000,23,2,111112,8tai
6630,MTA2LDEwMA==,10.44,-110.5,35908,t,2020-05-04 01:55:30.632,62,866100000,7,6,46,4/5,125000,61,1,111113,ZBvV
6631,NTEsMTAw,8.75,-81.2,35099,t,2020-05-04 01:55:35.312,13,866900000,12,15,901,4/5,125000,38,2,111112,3mFZ
6632,MTMyLDEwMA==,8.42,-59.7,35914,t,2020-05-04 01:55:36.265,62,866100000,7,6,46,4/5,125000,60,1,111113,zQhj
6633,NzYsMTAw,7.39,-88.7,35920,t,2020-05-04 01:55:41.227,62,866100000,7,6,40,4/5,125000,61,1,111113,3h2U
6634,NTQsMTAw,7.48,-103.6,34067,t,2020-05-04 01:55:45.443,2,866900000,12,15,901,4/5,125000,19,2,111112,T2vq
6635,OTQsMTAw,7.52,-94.3,35920,t,2020-05-04 01:55:46.225,62,866100000,7,6,40,4/5,125000,61,1,111113,6k7e
6636,MTQ5LDEwMA==,8.38,-92.5,33337,t,2020-05-04 01:55:50.554,4,866900000,12,15,1032,4/5,125000,29,2,111112,Efv5
6637,MTAzLDEwMA==,6.78,-64.3,35908,t,2020-05-04 01:55:51.246,62,866100000,7,6,46,4/5,125000,61,1,111113,K44z
6638,NzMsMTAw,11.03,-41.7,35914,t,2020-05-04 01:55:56.228,62,866100000,7,6,40,4/5,125000,61,1,111113,CCEA
6639,NTUsMTAw,8.45,-105.7,33750,t,2020-05-04 01:56:00.633,8,866900000,12,15,901,4/5,125000,25,2,111112,ImUx
6640,MTE1LDEwMA==,7.64,-44.4,35908,t,2020-05-04 01:56:01.238,62,866100000,7,6,46,4/5,125000,61,1,111113,Tl0z
6641,OTQsMTAw,11.01,-38.4,35914,t,2020-05-04 01:56:06.256,62,866100000,7,6,40,4/5,125000,61,1,111113,Imqb
6642,MTA2LDEwMA==,8.42,-81.5,35908,t,2020-05-04 01:56:11.243,62,866100000,7,6,46,4/5,125000,61,1,111113,WAI2
6643,MTQ5LDEwMA==,7.21,-103.7,34922,t,2020-05-04 01:56:15.752,62,866900000,12,15,1032,4/5,125000,61,2,111113,XHtC
6644,ODMsMTAw,11.12,-55.3,35914,t,2020-05-04 01:56:21.328,62,866100000,7,6,40,4/5,125000,61,1,111113,yiWx
6645,NTUsMTAw,10.67,-75.1,33668,t,2020-05-04 01:56:25.731,7,866900000,12,15,901,4/5,125000,18,2,111112,83Dn
6646,NjYsMTAw,10.65,-106.1,35920,t,2020-05-04 01:56:26.333,62,866100000,7,6,40,4/5,125000,61,1,111113,miRo
6647,ODEsMTAw,8.95,-102.2,35920,t,2020-05-04 01:56:31.338,62,866100000,7,6,40,4/5,125000,61,1,111113,v216
6648,NzAsMTAw,11.05,-82.7,35914,t,2020-05-04 01:56:36.34,62,866100000,7,6,40,4/5,125000,61,1,111113,O0pt
6649,NTIsMTAw,10.85,-95.1,33466,t,2020-05-04 01:56:40.815,5,866900000,12,15,901,4/5,125000,48,2,111112,5Z0m
6650,MTQxLDEwMA==,6.66,-49.7,35914,t,2020-05-04 01:56:41.348,62,866100000,7,6,46,4/5,125000,61,1,111113,Q5P4
6651,MTQ3LDEwMA==,9.19,-47.6,33914,t,2020-05-04 01:56:45.884,4,866900000,12,15,1032,4/5,125000,26,2,111112,Bgfb
6652,ODgsMTAw,10.68,-54.2,35914,t,2020-05-04 01:56:46.359,62,866100000,7,6,40,4/5,125000,61,1,111113,Kp3P
6653,MTQ5LDEwMA==,9.1,-104.9,33936,t,2020-05-04 01:56:50.962,14,866900000,12,15,1032,4/5,125000,17,2,111112,Ry2Z
6654,MTAxLDEwMA==,11.53,-68.6,35914,t,2020-05-04 01:56:51.353,62,866100000,7,6,46,4/5,125000,61,1,111113,HNvh
6655,MTAzLDEwMA==,6.63,-49,35847,t,2020-05-04 01:56:56.373,62,866100000,8,5,82,4/5,125000,61,1,111113,mNRb
6656,NTUsMTAw,10.78,-87.5,35017,t,2020-05-04 01:57:00.863,62,866900000,12,15,901,4/5,125000,61,2,111113,FPci
6657,NTMsMTAw,11.16,-92.1,34887,t,2020-05-04 01:57:01.065,6,866900000,12,15,901,4/5,125000,21,2,111112,ibXC
6658,NzksMTAw,7.59,-44.2,35858,t,2020-05-04 01:57:06.48,62,866100000,8,5,71,4/5,125000,61,1,111113,Nvls
6659,NzcsMTAw,8.99,-44.6,35847,t,2020-05-04 01:57:11.443,62,866100000,8,5,71,4/5,125000,61,1,111113,CzAr
6660,NTMsMTAw,11.16,-92.1,34887,t,2020-05-04 01:57:16.156,6,866900000,12,15,901,4/5,125000,22,2,111112,ibXC
6661,NzIsMTAw,11.09,-96,35858,t,2020-05-04 01:57:16.454,62,866100000,8,5,71,4/5,125000,61,1,111113,RRLB
6662,NTIsMTAw,7.53,-95.6,34853,t,2020-05-04 01:57:21.231,4,866900000,12,15,901,4/5,125000,27,2,111112,XSrv
6663,NTksMTAw,11.4,-70.8,35858,t,2020-05-04 01:57:21.452,62,866100000,8,5,71,4/5,125000,61,1,111113,tAoV
6664,ODUsMTAw,6.89,-67.8,35914,t,2020-05-04 01:57:26.456,62,866100000,7,5,40,4/5,125000,61,1,111113,dzoZ
6665,NTEsMTAw,6.73,-79.3,34334,t,2020-05-04 01:57:31.312,4,866900000,12,15,901,4/5,125000,23,2,111112,3M7Q
6666,MTE1LDEwMA==,7.17,-42.5,35908,t,2020-05-04 01:57:31.464,62,866100000,7,5,46,4/5,125000,61,1,111113,2w4v
6667,MTEwLDEwMA==,11.28,-83.8,35914,t,2020-05-04 01:57:36.467,62,866100000,7,5,46,4/5,125000,61,1,111113,h1QN
6668,NzIsMTAw,9.42,-58.1,35914,t,2020-05-04 01:57:41.477,62,866100000,7,14,40,4/5,125000,61,1,111113,hMgq
6669,MTQ4LDEwMA==,9.99,-51.4,34067,t,2020-05-04 01:57:45.995,62,866900000,12,15,1032,4/5,125000,61,2,111113,x52i
6670,NTAsMTAw,7.89,-73.7,33297,t,2020-05-04 01:57:46.399,3,866900000,12,15,901,4/5,125000,20,2,111112,Qd4Z
6671,MTAzLDEwMA==,9.92,-85.1,35908,t,2020-05-04 01:57:51.563,62,866100000,7,14,46,4/5,125000,61,1,111113,3QoZ
6672,NTUsMTAw,7.39,-108,35053,t,2020-05-04 01:57:56.067,62,866900000,12,15,901,4/5,125000,61,2,111113,lNfY
6673,NTQsMTAw,7.05,-109.3,34971,t,2020-05-04 01:57:56.478,2,866900000,12,15,901,4/5,125000,17,2,111112,8DIr
6674,MTUwLDEwMA==,9.91,-85.5,34928,t,2020-05-04 01:58:01.143,62,866900000,12,15,1032,4/5,125000,61,2,111113,X52I
6675,MTQ2LDEwMA==,10.19,-100.2,34345,t,2020-05-04 01:58:01.557,9,866900000,12,15,1032,4/5,125000,16,2,111112,k0Rf
6676,ODksMTAw,6.65,-59.1,34928,t,2020-05-04 01:58:06.718,62,866100000,7,6,40,4/5,125000,61,1,111113,tMrs
6677,MTQ5LDEwMA==,9.1,-104.9,33936,t,2020-05-04 01:58:11.643,14,866900000,12,15,1032,4/5,125000,18,2,111112,Ry2Z
6678,MTUwLDEwMA==,11.5,-99.9,33936,t,2020-05-04 01:58:14.731,62,866900000,12,15,1032,4/5,125000,61,2,111113,IPGt
6679,NTIsMTAw,10.85,-95.1,33466,t,2020-05-04 01:58:16.714,5,866900000,12,15,901,4/5,125000,49,2,111112,5Z0m
6680,MTAzLDEwMA==,10.8,-83.5,35914,t,2020-05-04 01:58:20.315,62,866100000,7,7,46,4/5,125000,61,1,111113,abd8
6681,MTUwLDEwMA==,8.69,-46.3,33296,t,2020-05-04 01:58:21.923,7,866900000,12,15,1032,4/5,125000,27,2,111112,91UD
6682,MTM2LDEwMA==,8.03,-70.6,35914,t,2020-05-04 01:58:25.318,62,866100000,7,7,46,4/5,125000,61,1,111113,w0sE
6683,MTMwLDEwMA==,7.91,-67.2,35836,t,2020-05-04 01:58:30.327,62,866100000,8,5,82,4/5,125000,61,1,111113,4jgr
6684,NTMsMTAw,11.14,-77.2,30332,t,2020-05-04 01:58:32.064,6,866900000,12,15,901,4/5,125000,59,2,111112,F3LY
6685,NzksMTAw,8.13,-97.3,35920,t,2020-05-04 01:58:35.338,62,866100000,7,6,40,4/5,125000,61,1,111113,4hbZ
6686,MTQxLDEwMA==,9.06,-98.6,35914,t,2020-05-04 01:58:40.335,62,866100000,7,6,46,4/5,125000,61,1,111113,Q22J
6687,NTIsMTAw,8.81,-114.8,34402,t,2020-05-04 01:58:42.151,6,866900000,12,15,901,4/5,125000,41,2,111112,9mFn
6688,MTM2LDEwMA==,11.64,-88.7,35908,t,2020-05-04 01:58:45.336,62,866100000,7,6,46,4/5,125000,61,1,111113,heuj
6689,NTUsMTAw,8.45,-105.7,33750,t,2020-05-04 01:58:47.335,8,866900000,12,15,901,4/5,125000,26,2,111112,ImUx
6690,MTIwLDEwMA==,9.78,-43.1,35914,t,2020-05-04 01:58:50.363,62,866100000,7,6,46,4/5,125000,61,1,111113,3bxT
6691,NTgsMTAw,6.59,-45.1,35858,t,2020-05-04 01:58:55.344,62,866100000,8,5,71,4/5,125000,61,1,111113,Oqpb
6692,ODEsMTAw,7.49,-89.2,35858,t,2020-05-04 01:59:00.368,62,866100000,8,5,71,4/5,125000,61,1,111113,infk
6693,MTQ5LDEwMA==,9.1,-104.9,33936,t,2020-05-04 01:59:02.581,14,866900000,12,15,1032,4/5,125000,19,2,111112,Ry2Z
6694,MTMxLDEwMA==,6.84,-70.7,35847,t,2020-05-04 01:59:05.353,62,866100000,8,5,82,4/5,125000,61,1,111113,Tfxu
6695,NzEsMTAw,8.56,-82.7,35858,t,2020-05-04 01:59:10.364,62,866100000,8,5,71,4/5,125000,61,1,111113,bT1g
6696,MTMzLDEwMA==,6.6,-78,35847,t,2020-05-04 01:59:15.362,62,866100000,8,5,82,4/5,125000,61,1,111113,jRrl
6697,NTIsMTAw,6.74,-41.1,33169,t,2020-05-04 01:59:17.679,9,866900000,12,15,901,4/5,125000,19,2,111112,gi71
6698,NTUsMTAw,6.65,-67.3,26204,t,2020-05-04 01:59:27.758,10,866900000,12,15,901,4/5,125000,22,2,111112,yV7j
6699,MTUwLDEwMA==,7.95,-45.5,31539,t,2020-05-04 01:59:32.833,12,866900000,12,15,1032,4/5,125000,45,2,111112,OBzA
6700,MTQ5LDEwMA==,9.25,-47,33172,t,2020-05-04 01:59:37.914,8,866900000,12,15,1032,4/5,125000,20,2,111112,ppam
6701,NTAsMTAw,9.36,-105.1,35099,t,2020-05-04 01:59:42.99,13,866900000,12,15,901,4/5,125000,14,2,111112,yL5H
6702,MTQ3LDEwMA==,7.96,-41.8,34897,t,2020-05-04 01:59:58.084,2,866900000,12,15,1032,4/5,125000,22,2,111112,u25R
6703,MTA0LDEwMA==,10.36,-89.3,35874,t,2020-05-04 02:00:04.813,63,866100000,7,13,46,4/5,125000,62,1,111113,gsAZ
6704,ODgsMTAw,11.57,-71.9,35868,t,2020-05-04 02:00:16.579,63,866100000,7,6,40,4/5,125000,62,1,111113,fRCZ
6705,MTUwLDEwMA==,11.06,-46.7,34888,t,2020-05-04 02:00:19.455,3,866900000,12,15,1032,4/5,125000,20,2,111112,KK5G
6706,NTUsMTAw,7,-47.8,35013,t,2020-05-04 02:00:21.073,63,866900000,12,15,901,4/5,125000,61,2,111113,zQhj
6707,NTUsMTAw,11.45,-66.3,33668,t,2020-05-04 02:00:24.734,7,866900000,12,15,901,4/5,125000,42,2,111112,evXD
6708,MTQzLDEwMA==,10.58,-85.7,35874,t,2020-05-04 02:00:26.715,63,866100000,7,6,46,4/5,125000,62,1,111113,OnKb
6709,NTksMTAw,9.87,-58.7,35880,t,2020-05-04 02:00:31.723,63,866100000,7,6,40,4/5,125000,62,1,111113,BNK9
6710,ODQsMTAw,11.64,-104.2,35868,t,2020-05-04 02:00:36.749,63,866100000,7,6,40,4/5,125000,62,1,111113,ZBvV
6711,MTQ4LDEwMA==,11.56,-67.8,30237,t,2020-05-04 02:00:39.849,9,866900000,12,15,1032,4/5,125000,23,2,111112,w3X0
6712,NTMsMTAw,10.68,-36.4,35007,t,2020-05-04 02:00:41.239,63,866900000,12,15,901,4/5,125000,62,2,111113,Tl0z
6713,MTI5LDEwMA==,10.05,-103.4,35874,t,2020-05-04 02:00:46.836,63,866100000,7,6,46,4/5,125000,62,1,111113,3h2U
6714,MTQ3LDEwMA==,9.68,-99.1,33778,t,2020-05-04 02:00:49.93,10,866900000,12,15,1032,4/5,125000,21,2,111112,ydeY
6715,NjMsMTAw,10.9,-100.7,35880,t,2020-05-04 02:00:51.855,63,866100000,7,6,40,4/5,125000,62,1,111113,6k7e
6716,NTUsMTAw,10.38,-43,29169,t,2020-05-04 02:00:55.064,7,866900000,12,15,901,4/5,125000,21,2,111112,xCZg
6717,NzIsMTAw,9.18,-75.6,35868,t,2020-05-04 02:00:56.85,63,866100000,7,6,40,4/5,125000,62,1,111113,K44z
6718,MTI2LDEwMA==,10.54,-78.7,35868,t,2020-05-04 02:01:01.851,63,866100000,7,6,46,4/5,125000,62,1,111113,CCEA
6719,MTIxLDEwMA==,10.99,-36,35868,t,2020-05-04 02:01:06.858,63,866100000,7,6,46,4/5,125000,62,1,111113,Imqb
6720,NTEsMTAw,7.2,-90.8,34400,t,2020-05-04 02:01:10.161,4,866900000,12,15,901,4/5,125000,26,2,111112,8Bbd
6721,NTQsMTAw,9.26,-83.4,35019,t,2020-05-04 02:01:11.357,63,866900000,12,15,901,4/5,125000,62,2,111113,miRo
6722,NzIsMTAw,10.45,-100.9,35868,t,2020-05-04 02:01:16.928,63,866100000,7,6,40,4/5,125000,62,1,111113,WAI2
6723,NTQsMTAw,9.77,-76.8,33668,t,2020-05-04 02:01:20.234,7,866900000,12,15,901,4/5,125000,24,2,111112,v6Bp
6724,NzUsMTAw,6.62,-114.2,35874,t,2020-05-04 02:01:21.942,63,866100000,7,6,40,4/5,125000,62,1,111113,yiWx
6725,MTIzLDEwMA==,10.7,-49.1,34876,t,2020-05-04 02:01:26.954,63,866100000,7,6,46,4/5,125000,62,1,111113,XHtC
6726,ODYsMTAw,10.73,-48.7,35880,t,2020-05-04 02:01:31.942,63,866100000,7,6,40,4/5,125000,62,1,111113,v216
6727,NzQsMTAw,8.21,-107.4,35874,t,2020-05-04 02:01:36.945,63,866100000,7,6,40,4/5,125000,62,1,111113,O0pt
6728,NTQsMTAw,7.62,-48.7,34498,t,2020-05-04 02:01:40.327,9,866900000,12,15,901,4/5,125000,17,2,111112,VX5C
6729,MTAyLDEwMA==,9.71,-100.2,35868,t,2020-05-04 02:01:41.982,63,866100000,7,6,46,4/5,125000,62,1,111113,Q5P4
6730,NTIsMTAw,9.81,-112,32478,t,2020-05-04 02:01:45.458,6,866900000,12,15,901,4/5,125000,18,2,111112,GSkH
6731,NjQsMTAw,6.57,-48.4,35874,t,2020-05-04 02:01:46.956,63,866100000,7,6,40,4/5,125000,62,1,111113,Kp3P
6732,ODEsMTAw,11.02,-69.9,35874,t,2020-05-04 02:01:51.968,63,866100000,7,6,40,4/5,125000,62,1,111113,HNvh
6733,NzUsMTAw,11.62,-100.8,35776,t,2020-05-04 02:01:56.965,63,866100000,8,5,71,4/5,125000,62,1,111113,mNRb
6734,MTAyLDEwMA==,10.96,-40.1,34935,t,2020-05-04 02:02:01.967,63,866100000,8,5,82,4/5,125000,62,1,111113,FPci
6735,NTAsMTAw,7.89,-73.7,33297,t,2020-05-04 02:02:05.548,3,866900000,12,15,901,4/5,125000,21,2,111112,Qd4Z
6736,MTQwLDEwMA==,10.67,-109.5,35776,t,2020-05-04 02:02:06.974,63,866100000,8,5,82,4/5,125000,62,1,111113,Nvls
6737,MTAxLDEwMA==,9.93,-105.1,35765,t,2020-05-04 02:02:11.994,63,866100000,8,5,82,4/5,125000,62,1,111113,CzAr
6738,MTM2LDEwMA==,7,-71,35776,t,2020-05-04 02:02:16.992,63,866100000,8,5,82,4/5,125000,62,1,111113,RRLB
6739,MTI4LDEwMA==,11.55,-114.3,35776,t,2020-05-04 02:02:21.989,63,866100000,8,5,82,4/5,125000,62,1,111113,tAoV
