id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,frequency,spf,power,airtime,coderate,bandwidth,ap_id,node_id
3262,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:36:30.145,866900000,7,15,40,4/5,125000,222222,ttYa
3263,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:36:34.332,866900000,7,15,40,4/5,125000,GGGGGG,tNUd
3264,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:36:37.716,866900000,7,15,40,4/5,125000,888888,ZpuJ
3265,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:36:37.783,866900000,7,14,40,4/5,125000,444444,lrfo
3266,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:36:37.804,866900000,7,15,46,4/5,125000,FFFFFF,xN6w
3267,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:36:40.222,866900000,7,15,46,4/5,125000,111111,Yo4A
3268,"",[],35920,t,f,t,2020-04-14 08:36:44.362,866900000,7,15,46,4/5,125000,333333,01mc
3269,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:36:48.355,866900000,7,15,40,4/5,125000,888888,twjS
3270,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:36:48.376,866900000,7,15,40,4/5,125000,444444,ueAF
3271,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:36:57.542,866900000,7,15,46,4/5,125000,GGGGGG,Mzh1
3272,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:36:58.402,866900000,7,15,40,4/5,125000,FFFFFF,472O
3273,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:03.6,866900000,7,14,40,4/5,125000,GGGGGG,FN0U
3274,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:04.296,866900000,7,15,40,4/5,125000,KKKKKK,hjM8
3275,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:08.354,866900000,7,15,40,4/5,125000,666666,a1hM
3276,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:37:10.031,866900000,7,15,46,4/5,125000,GGGGGG,EAvO
3277,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:12.181,866900000,7,15,40,4/5,125000,GGGGGG,RVYZ
3278,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:15.065,866900000,7,15,40,4/5,125000,KKKKKK,AqyI
3279,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:37:17.717,866900000,7,15,46,4/5,125000,111111,zbWk
3280,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:18.346,866900000,7,15,40,4/5,125000,000000,du5m
3281,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:19.123,866900000,7,15,40,4/5,125000,444444,XUhP
3282,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:37:20.908,866900000,7,15,46,4/5,125000,222222,meBh
3283,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:22.426,866900000,7,15,40,4/5,125000,EEEEEE,twjS
3284,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:25,866900000,7,15,40,4/5,125000,333333,q7dw
3285,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:26.433,866900000,7,15,40,4/5,125000,999999,lu8h
3286,"",[],35926,t,f,t,2020-04-14 08:37:26.455,866900000,7,15,40,4/5,125000,888888,tuTH
3287,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:37:27.036,866900000,7,15,46,4/5,125000,777777,oaNg
3288,"",[],35926,t,f,t,2020-04-14 08:37:29.129,866900000,7,15,40,4/5,125000,888888,1H4D
3289,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:36.343,866900000,7,15,40,4/5,125000,DDDDDD,twjS
3290,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:39.128,866900000,7,15,40,4/5,125000,000000,QhFv
3291,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:39.762,866900000,7,15,40,4/5,125000,444444,UuVJ
3292,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:40.84,866900000,7,15,40,4/5,125000,GGGGGG,BbJ6
3293,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:37:45.609,866900000,7,15,46,4/5,125000,333333,s0HJ
3294,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:37:45.653,866900000,7,15,46,4/5,125000,KKKKKK,FQxA
3295,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:37:46.376,866900000,7,15,46,4/5,125000,444444,ipYn
3296,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:47.094,866900000,7,15,40,4/5,125000,999999,vK2Q
3297,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:37:48.572,866900000,7,15,46,4/5,125000,111111,MwOM
3298,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:37:49.62,866900000,7,15,46,4/5,125000,FFFFFF,D6TE
3299,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:59.088,866900000,7,15,40,4/5,125000,222222,XrJE
3300,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:59.158,866900000,7,15,40,4/5,125000,666666,Brvp
3301,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 08:37:59.504,866900000,12,15,1032,4/5,125000,HHHHHH,HJSc
3302,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:59.692,866900000,7,15,40,4/5,125000,BBBBBB,UuVJ
3303,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:37:59.767,866900000,7,15,40,4/5,125000,888888,7QGZ
3304,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:38:00.502,866900000,7,15,40,4/5,125000,444444,jE0Y
3305,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:38:01.683,866900000,7,15,40,4/5,125000,222222,f9sA
3306,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:38:06.362,866900000,7,15,40,4/5,125000,333333,18qS
3307,"",[],35926,t,f,t,2020-04-14 08:38:15.164,866900000,7,15,40,4/5,125000,LLLLLL,l3GD
3308,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:38:16.387,866900000,7,15,40,4/5,125000,KKKKKK,2NEF
3309,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:38:19.758,866900000,7,15,40,4/5,125000,666666,VjaW
3310,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:38:20.381,866900000,7,15,40,4/5,125000,BBBBBB,jE0Y
3311,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:38:28.385,866900000,7,15,40,4/5,125000,333333,4jtT
3312,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:38:29.207,866900000,7,15,40,4/5,125000,111111,eLIE
3313,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:38:32.466,866900000,7,15,40,4/5,125000,222222,OwCd
3314,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:38:37.919,866900000,7,15,46,4/5,125000,999999,A4Wp
3315,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:38:40.461,866900000,7,15,40,4/5,125000,666666,QS2w
3316,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:38:42.909,866900000,7,15,46,4/5,125000,GGGGGG,Mmdl
3317,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:38:49.155,866900000,7,15,40,4/5,125000,333333,OwCd
3318,"",[],35926,t,f,t,2020-04-14 08:38:51.001,866900000,7,15,40,4/5,125000,111111,QGoT
3319,"",[],35926,t,f,t,2020-04-14 08:38:57.968,866900000,7,15,40,4/5,125000,777777,EvMU
3320,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:38:59.816,866900000,7,15,40,4/5,125000,555555,fGIB
3321,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:39:00.424,866900000,7,15,46,4/5,125000,888888,sCex
3322,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:39:00.491,866900000,7,15,46,4/5,125000,FFFFFF,x3MX
3323,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:01.19,866900000,7,15,40,4/5,125000,444444,FZoP
3324,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:01.209,866900000,7,15,40,4/5,125000,666666,hjUx
3325,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:01.733,866900000,7,14,40,4/5,125000,111111,dq2F
3326,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:05.663,866900000,7,15,40,4/5,125000,AAAAAA,5NHN
3327,"",[],34509,t,f,t,2020-04-14 08:39:09.653,866900000,12,15,901,4/5,125000,HHHHHH,zUsZ
3328,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:09.826,866900000,7,15,40,4/5,125000,111111,kZ5D
3329,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:09.868,866900000,7,15,40,4/5,125000,000000,tzTG
3330,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:11.801,866900000,7,15,40,4/5,125000,666666,Fner
3331,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:13.123,866900000,7,15,40,4/5,125000,EEEEEE,bSbL
3332,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:39:13.142,866900000,7,15,46,4/5,125000,222222,7Tfj
3333,"",[],35920,t,f,t,2020-04-14 08:39:13.732,866900000,7,15,46,4/5,125000,GGGGGG,X5AB
3334,"",[],35920,t,f,t,2020-04-14 08:39:15.791,866900000,7,14,46,4/5,125000,LLLLLL,M25B
3335,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:39:17.084,866900000,7,15,46,4/5,125000,444444,kqki
3336,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:17.172,866900000,7,15,40,4/5,125000,888888,2XLX
3337,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:39:19.836,866900000,7,15,46,4/5,125000,333333,CUa6
3338,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:20.49,866900000,7,15,40,4/5,125000,111111,nxLq
3339,"",[],35926,t,f,t,2020-04-14 08:39:20.508,866900000,7,15,40,4/5,125000,555555,0sVP
3340,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:20.531,866900000,7,15,40,4/5,125000,000000,la23
3341,"",[],34509,t,f,t,2020-04-14 08:39:21.412,866900000,12,15,901,4/5,125000,HHHHHH,7QH9
3342,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:39:25.779,866900000,7,15,46,4/5,125000,CCCCCC,jWjU
3343,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:27.976,866900000,7,15,40,4/5,125000,888888,FEk5
3344,"",[],35920,t,f,t,2020-04-14 08:39:41.204,866900000,7,15,46,4/5,125000,000000,lXJx
3345,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:41.795,866900000,7,15,40,4/5,125000,GGGGGG,RnDP
3346,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:39:50.593,866900000,7,15,46,4/5,125000,333333,Y2m4
3347,"",[],35926,t,f,t,2020-04-14 08:39:53.87,866900000,7,15,40,4/5,125000,EEEEEE,tOMc
3348,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:39:56.595,866900000,7,15,46,4/5,125000,CCCCCC,tOMc
3349,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:39:57.157,866900000,7,15,46,4/5,125000,DDDDDD,qujl
3350,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:39:59.825,866900000,7,14,40,4/5,125000,222222,z83D
3351,"","[{""sf"":11,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:01.862,866900000,7,14,40,4/5,125000,444444,jzAc
3352,"","[{""sf"":9,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:04.604,866900000,7,14,40,4/5,125000,GGGGGG,KoVj
3353,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:40:06.59,866900000,7,15,46,4/5,125000,LLLLLL,paoZ
3354,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:07.22,866900000,7,15,40,4/5,125000,CCCCCC,UleS
3355,"",[],34378,t,f,t,2020-04-14 08:40:08.23,866900000,12,15,1032,4/5,125000,HHHHHH,juD4
3356,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:40:11.892,866900000,7,15,46,4/5,125000,000000,2NEF
3357,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:40:15.496,866900000,7,14,46,4/5,125000,EEEEEE,1A7M
3358,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:40:16.193,866900000,7,15,46,4/5,125000,GGGGGG,KxJQ
3359,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:17.715,866900000,7,15,40,4/5,125000,KKKKKK,ulC7
3360,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 08:40:20.502,866900000,12,15,1032,4/5,125000,HHHHHH,rEUS
3361,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:21.576,866900000,7,15,40,4/5,125000,777777,WsPb
3362,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:40:24.943,866900000,7,15,46,4/5,125000,222222,6TOU
3363,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:38.474,866900000,7,15,40,4/5,125000,111111,U7N3
3364,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:38.706,866900000,7,15,40,4/5,125000,GGGGGG,Mx1S
3365,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:40:38.74,866900000,7,15,46,4/5,125000,GGGGGG,N4Sg
3366,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:38.824,866900000,7,15,40,4/5,125000,CCCCCC,QM90
3367,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:40:41.186,866900000,7,15,46,4/5,125000,BBBBBB,oemI
3368,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:42.672,866900000,7,15,40,4/5,125000,444444,EzFI
3369,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:40:45.62,866900000,7,15,46,4/5,125000,222222,HogP
3370,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:48.617,866900000,7,15,40,4/5,125000,888888,S7CO
3371,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:40:48.643,866900000,7,15,46,4/5,125000,999999,Zz1h
3372,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:49.421,866900000,7,15,40,4/5,125000,CCCCCC,0rtR
3373,"",[],35926,t,f,t,2020-04-14 08:40:52.687,866900000,7,15,40,4/5,125000,000000,hjM8
3374,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:58.496,866900000,7,15,40,4/5,125000,GGGGGG,D0WD
3375,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:59.312,866900000,7,15,40,4/5,125000,GGGGGG,tHq4
3376,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:40:59.434,866900000,7,15,40,4/5,125000,999999,hap6
3377,"","[{""sf"":10,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:41:01.275,866900000,7,15,40,4/5,125000,555555,siTT
3378,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:41:01.316,866900000,7,15,40,4/5,125000,888888,4Nbu
3379,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:41:12.794,866900000,7,15,40,4/5,125000,FFFFFF,tt7b
3380,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:41:19.276,866900000,7,15,40,4/5,125000,GGGGGG,7dR7
3381,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:41:22.004,866900000,7,15,40,4/5,125000,BBBBBB,paoZ
3382,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:41:29.409,866900000,7,15,40,4/5,125000,111111,R8pO
3383,"",[],35926,t,f,t,2020-04-14 08:41:31.292,866900000,7,15,40,4/5,125000,111111,YMqV
3384,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:41:32.05,866900000,7,15,40,4/5,125000,888888,jQUH
3385,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:41:38.521,866900000,7,15,46,4/5,125000,KKKKKK,QhFv
3386,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:41:42.696,866900000,7,15,40,4/5,125000,666666,t8on
3387,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:41:44.488,866900000,7,15,40,4/5,125000,FFFFFF,Uuev
3388,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:41:46.4,866900000,7,15,40,4/5,125000,222222,P9Mi
4165,"",[],35926,t,f,t,2020-04-14 11:00:38.43,866900000,7,15,40,4/5,125000,555555,tXhC
3389,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:41:52.62,866900000,7,15,40,4/5,125000,BBBBBB,iKyn
3390,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:41:52.777,866900000,7,14,40,4/5,125000,GGGGGG,EDfY
3391,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:03.566,866900000,7,15,40,4/5,125000,444444,LvxD
3392,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:05.25,866900000,7,15,40,4/5,125000,FFFFFF,m6kV
3393,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:07.198,866900000,7,15,40,4/5,125000,222222,ykvT
3394,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:09.475,866900000,7,15,40,4/5,125000,888888,gfOb
3395,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:10.136,866900000,7,15,40,4/5,125000,GGGGGG,FeGc
3396,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:20.115,866900000,7,14,40,4/5,125000,CCCCCC,bqYs
3397,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:42:20.154,866900000,7,15,46,4/5,125000,111111,8j6V
3398,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:42:22.157,866900000,7,15,46,4/5,125000,111111,Q32S
3399,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:22.176,866900000,7,14,40,4/5,125000,555555,l9EG
3400,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:23.528,866900000,7,15,40,4/5,125000,666666,LVvq
3401,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:25.846,866900000,7,15,40,4/5,125000,FFFFFF,ulC7
3402,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:28.055,866900000,7,14,40,4/5,125000,DDDDDD,bqYs
3403,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:29.434,866900000,7,15,40,4/5,125000,GGGGGG,wj5T
3404,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:42:30.952,866900000,7,14,46,4/5,125000,111111,HAuL
3405,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:30.982,866900000,7,15,40,4/5,125000,CCCCCC,Hi6K
3406,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:42:34.17,866900000,7,15,46,4/5,125000,444444,yKyH
3407,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:37.316,866900000,7,15,40,4/5,125000,333333,nVY7
3408,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:41.395,866900000,7,15,40,4/5,125000,333333,VMA9
3409,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:42:43.457,866900000,7,15,40,4/5,125000,000000,ozBN
3410,"",[],35926,t,f,t,2020-04-14 08:42:57.378,866900000,7,15,40,4/5,125000,LLLLLL,u6rL
3411,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:43:01.57,866900000,7,15,40,4/5,125000,111111,GUCy
3412,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:43:03.417,866900000,7,15,46,4/5,125000,BBBBBB,xemt
3413,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:43:04.125,866900000,7,15,46,4/5,125000,000000,YoeO
3414,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:43:04.189,866900000,7,15,40,4/5,125000,666666,vYiR
3415,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:43:09.352,866900000,7,15,40,4/5,125000,KKKKKK,3unn
3416,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:43:10.103,866900000,7,15,46,4/5,125000,GGGGGG,f0KV
3417,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:43:10.982,866900000,7,15,40,4/5,125000,GGGGGG,mOCQ
3418,"",[],35926,t,f,t,2020-04-14 08:43:12.249,866900000,7,15,40,4/5,125000,111111,HRvA
3419,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:43:12.711,866900000,7,15,40,4/5,125000,888888,tQaa
3420,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:43:12.791,866900000,7,15,40,4/5,125000,555555,Eo23
3421,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:43:18.156,866900000,7,15,46,4/5,125000,LLLLLL,yjf8
3422,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:43:21.658,866900000,7,15,40,4/5,125000,GGGGGG,xR8z
3423,"",[],35920,t,f,t,2020-04-14 08:43:23.499,866900000,7,15,46,4/5,125000,GGGGGG,X5AB
3424,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:43:26.671,866900000,7,15,40,4/5,125000,AAAAAA,TUpF
3425,"",[],35926,t,f,t,2020-04-14 08:43:28.91,866900000,7,15,40,4/5,125000,DDDDDD,MkRn
3426,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:43:31.68,866900000,7,15,46,4/5,125000,CCCCCC,Upki
3427,"",[],35926,t,f,t,2020-04-14 08:43:34.032,866900000,7,15,40,4/5,125000,222222,AwvM
3428,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:43:34.106,866900000,7,15,40,4/5,125000,BBBBBB,QOSq
3429,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:43:34.764,866900000,7,15,40,4/5,125000,GGGGGG,Gkjw
3430,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-14 08:43:34.815,866900000,7,15,40,4/5,125000,666666,PF5D
3431,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-14 08:43:40.176,866900000,7,15,46,4/5,125000,KKKKKK,NQiU
