id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id
2800,MTQ2LDEwMA==,8.06,-106.4,34968,t,2020-04-14 22:26:28.474,1,866900000,12,15,1032,4/5,125000,0,1,111116,HulW
2801,NTQsMTAw,7.15,-112.1,35099,t,2020-04-14 22:26:29.031,1,866900000,12,15,901,4/5,125000,0,1,111113,3SBL
2802,NTMsMTAw,9.9,-84.5,35099,t,2020-04-14 22:26:29.065,1,866900000,12,15,901,4/5,125000,0,1,111120,6l8Q
2803,MTQ3LDEwMA==,9.41,-100.8,34968,t,2020-04-14 22:26:31.266,1,866900000,12,15,1032,4/5,125000,0,1,111112,CZhq
2804,MTUwLDEwMA==,11.32,-56.6,34968,t,2020-04-14 22:26:31.511,1,866900000,12,15,1032,4/5,125000,0,1,111113,2z5C
2805,NTUsMTAw,9.22,-53.9,35099,t,2020-04-14 22:26:32.141,1,866900000,12,15,901,4/5,125000,0,1,111120,isVE
2806,MTQ3LDEwMA==,7.16,-102.2,34968,t,2020-04-14 22:26:33.127,1,866900000,12,15,1032,4/5,125000,0,1,111112,Ekn7
2807,NTgsMTAw,8.4,-94.7,35099,t,2020-04-14 22:26:40.078,1,866900000,12,15,901,4/5,125000,1,1,111118,Ekn7
2808,NTUsMTAw,9.72,-38.9,35099,t,2020-04-14 22:26:42.072,1,866900000,12,15,901,4/5,125000,0,1,111115,3bWx
2809,NTUsMTAw,8.28,-69.4,35099,t,2020-04-14 22:26:43.497,1,866900000,12,15,901,4/5,125000,1,1,111113,3bWx
2810,MTUwLDEwMA==,6.61,-83.2,34968,t,2020-04-14 22:26:43.711,1,866900000,12,15,1032,4/5,125000,0,1,111117,NW3e
2811,NTQsMTAw,9.73,-85.1,35099,t,2020-04-14 22:26:43.733,1,866900000,12,15,901,4/5,125000,1,1,111120,2z5C
2812,NTQsMTAw,7.2,-81.6,35099,t,2020-04-14 22:26:44.86,1,866900000,12,15,901,4/5,125000,0,1,111111,nzZW
2813,MTQ5LDEwMA==,7.47,-52.7,34968,t,2020-04-14 22:26:52.199,1,866900000,12,15,1032,4/5,125000,0,1,111111,FtDI
2814,NTEsMTAw,7.51,-69.2,35099,t,2020-04-14 22:26:52.222,1,866900000,12,15,901,4/5,125000,0,1,111111,wkqB
2815,MTQ3LDEwMA==,9.31,-93,34968,t,2020-04-14 22:26:53.664,1,866900000,12,15,1032,4/5,125000,1,1,111115,nzZW
2816,NTEsMTAw,9.28,-39.3,35099,t,2020-04-14 22:26:54.628,1,866900000,12,15,901,4/5,125000,0,1,111119,t7Ir
2817,NTcsMTAw,6.82,-102.9,35099,t,2020-04-14 22:26:55.328,1,866900000,12,15,901,4/5,125000,0,1,111116,2fnW
2818,NTYsMTAw,7.81,-79.4,35099,t,2020-04-14 22:26:56.273,1,866900000,12,15,901,4/5,125000,1,1,111112,2fnW
2819,NTEsMTAw,10.58,-91.9,35099,t,2020-04-14 22:26:56.29,1,866900000,12,15,901,4/5,125000,0,1,111112,mhfk
2820,NTEsMTAw,11.2,-79.9,35099,t,2020-04-14 22:27:03.8,1,866900000,12,15,901,4/5,125000,0,1,111112,fkQf
2821,MTUwLDEwMA==,10.52,-73.7,34968,t,2020-04-14 22:27:05.723,1,866900000,12,15,1032,4/5,125000,1,1,111114,fkQf
2822,MTQ5LDEwMA==,9.63,-42.3,34968,t,2020-04-14 22:27:05.995,1,866900000,12,15,1032,4/5,125000,0,1,111112,UVXX
2823,MTQ4LDEwMA==,10,-78.3,34968,t,2020-04-14 22:27:06.288,1,866900000,12,15,1032,4/5,125000,1,1,111116,CZhq
2824,MTQ5LDEwMA==,10.81,-81.4,34968,t,2020-04-14 22:27:06.657,1,866900000,12,15,1032,4/5,125000,2,1,111113,fkQf
2825,NTYsMTAw,6.61,-68.2,35099,t,2020-04-14 22:27:07.874,1,866900000,12,15,901,4/5,125000,1,1,111112,wkqB
2826,MTQ2LDEwMA==,7.02,-54.1,34968,t,2020-04-14 22:27:15.395,1,866900000,12,15,1032,4/5,125000,0,1,111112,TAoW
2827,NTksMTAw,8.38,-45.2,35099,t,2020-04-14 22:27:17.843,1,866900000,12,15,901,4/5,125000,0,1,111115,HPMO
2828,MTQ2LDEwMA==,10.87,-51.9,34968,t,2020-04-14 22:27:18.418,1,866900000,12,15,1032,4/5,125000,0,1,111117,WqLn
2829,NTIsMTAw,8.88,-55,35099,t,2020-04-14 22:27:18.476,1,866900000,12,15,901,4/5,125000,2,1,111120,2fnW
2830,NTAsMTAw,11.7,-84,35099,t,2020-04-14 22:27:26.584,1,866900000,12,15,901,4/5,125000,0,1,111114,WK0T
2831,NTgsMTAw,7.42,-69.7,35099,t,2020-04-14 22:27:28.107,1,866900000,12,15,901,4/5,125000,0,1,111120,4Vlx
2832,NTMsMTAw,10.9,-84.1,35099,t,2020-04-14 22:27:28.322,1,866900000,12,15,901,4/5,125000,0,1,111114,ZmAu
2833,MTUwLDEwMA==,6.69,-37,34968,t,2020-04-14 22:27:30.234,1,866900000,12,15,1032,4/5,125000,1,1,111113,ZmAu
2834,NTUsMTAw,7.28,-40.2,35099,t,2020-04-14 22:27:30.95,1,866900000,12,15,901,4/5,125000,0,1,111113,i1Q8
2835,NTgsMTAw,11.74,-101.9,35099,t,2020-04-14 22:27:30.98,1,866900000,12,15,901,4/5,125000,0,1,111118,8nLt
2836,NTUsMTAw,11.7,-76,35099,t,2020-04-14 22:27:38.501,1,866900000,12,15,901,4/5,125000,1,1,111113,8nLt
2837,MTQ4LDEwMA==,7.62,-70.7,34968,t,2020-04-14 22:27:38.571,1,866900000,12,15,1032,4/5,125000,1,1,111117,UVXX
2838,NTQsMTAw,8.01,-72,35099,t,2020-04-14 22:27:40.757,1,866900000,12,15,901,4/5,125000,0,1,111120,EUJx
2839,NTYsMTAw,6.95,-68,35099,t,2020-04-14 22:27:40.843,1,866900000,12,15,901,4/5,125000,0,1,111115,SfN7
2840,MTQ5LDEwMA==,9.73,-96.3,34968,t,2020-04-14 22:27:40.991,1,866900000,12,15,1032,4/5,125000,2,1,111115,8nLt
2841,MTQ2LDEwMA==,7.66,-42.4,34968,t,2020-04-14 22:27:41.011,1,866900000,12,15,1032,4/5,125000,2,1,111116,UVXX
2842,NTgsMTAw,9.42,-108.7,35099,t,2020-04-14 22:27:41.98,1,866900000,12,15,901,4/5,125000,1,1,111117,4Vlx
2843,MTUwLDEwMA==,10.6,-46.8,34968,t,2020-04-14 22:27:42.716,1,866900000,12,15,1032,4/5,125000,1,1,111111,EUJx
2844,NTYsMTAw,9.05,-83.4,35099,t,2020-04-14 22:27:49.483,1,866900000,12,15,901,4/5,125000,0,1,111116,BoXX
2845,NTIsMTAw,7.7,-89.2,35099,t,2020-04-14 22:27:50.079,1,866900000,12,15,901,4/5,125000,2,1,111113,4Vlx
2846,NTEsMTAw,8.8,-114.5,35099,t,2020-04-14 22:27:50.124,1,866900000,12,15,901,4/5,125000,1,1,111111,BoXX
2847,MTQ3LDEwMA==,11.62,-107.5,34968,t,2020-04-14 22:27:52.341,1,866900000,12,15,1032,4/5,125000,0,1,111120,nVoB
2848,NTksMTAw,9.42,-37.1,35099,t,2020-04-14 22:27:53.552,1,866900000,12,15,901,4/5,125000,1,1,111119,WK0T
2849,MTQ2LDEwMA==,10.96,-43.5,34968,t,2020-04-14 22:27:54.149,1,866900000,12,15,1032,4/5,125000,2,1,111118,BoXX
2850,NTQsMTAw,9.34,-40.4,35099,t,2020-04-14 22:28:01.102,1,866900000,12,15,901,4/5,125000,0,1,111116,c2al
2851,NTUsMTAw,8.31,-103.3,35099,t,2020-04-14 22:28:03.988,1,866900000,12,15,901,4/5,125000,0,1,111115,Hfha
2852,MTUwLDEwMA==,10.14,-47.7,34968,t,2020-04-14 22:28:05.145,1,866900000,12,15,1032,4/5,125000,0,1,111116,OJNL
2853,NTksMTAw,10.16,-39.8,35099,t,2020-04-14 22:28:05.755,1,866900000,12,15,901,4/5,125000,1,1,111118,nVoB
2854,NTUsMTAw,8.62,-97.5,35099,t,2020-04-14 22:28:12.747,1,866900000,12,15,901,4/5,125000,0,1,111116,IjfF
2855,NTAsMTAw,10.78,-79.2,35099,t,2020-04-14 22:28:15.165,1,866900000,12,15,901,4/5,125000,0,1,111117,L55q
2856,NTIsMTAw,11.27,-112,35099,t,2020-04-14 22:28:16.708,1,866900000,12,15,901,4/5,125000,1,1,111119,L55q
2857,MTQ3LDEwMA==,11.27,-51,34968,t,2020-04-14 22:28:16.738,1,866900000,12,15,1032,4/5,125000,2,1,111117,nVoB
2858,NTMsMTAw,10.44,-73.5,35099,t,2020-04-14 22:28:17.346,1,866900000,12,15,901,4/5,125000,0,1,111112,j828
2859,MTQ4LDEwMA==,7.65,-72.3,34968,t,2020-04-14 22:28:17.436,1,866900000,12,15,1032,4/5,125000,0,1,111111,AmGU
2860,NTksMTAw,11.54,-74.6,35099,t,2020-04-14 22:28:24.7,1,866900000,12,15,901,4/5,125000,0,1,111114,6h8U
2861,NTksMTAw,10.96,-109.7,35099,t,2020-04-14 22:28:26.42,1,866900000,12,15,901,4/5,125000,0,1,111115,AmTq
2862,NTgsMTAw,8.04,-109.3,35099,t,2020-04-14 22:28:27.151,1,866900000,12,15,901,4/5,125000,1,1,111115,6h8U
2863,NTUsMTAw,10.49,-96.2,35099,t,2020-04-14 22:28:28.819,1,866900000,12,15,901,4/5,125000,0,1,111113,t7QA
2864,MTQ2LDEwMA==,10.03,-113.9,34968,t,2020-04-14 22:28:35.913,1,866900000,12,15,1032,4/5,125000,0,1,111116,0EUb
2865,NTYsMTAw,10.48,-55.5,35099,t,2020-04-14 22:28:36.38,1,866900000,12,15,901,4/5,125000,0,1,111113,3PNb
2866,NTQsMTAw,7.78,-74.6,35099,t,2020-04-14 22:28:36.453,1,866900000,12,15,901,4/5,125000,0,1,111117,EznC
2867,MTQ2LDEwMA==,7.98,-58.2,34968,t,2020-04-14 22:28:39.893,1,866900000,12,15,1032,4/5,125000,1,1,111117,AmGU
2868,NTgsMTAw,10,-48.4,35099,t,2020-04-14 22:28:40.525,1,866900000,12,15,901,4/5,125000,1,1,111112,3PNb
2869,NTcsMTAw,8.84,-112.9,35099,t,2020-04-14 22:28:47.283,1,866900000,12,15,901,4/5,125000,0,1,111118,fmv1
2870,MTQ2LDEwMA==,9.84,-112,34968,t,2020-04-14 22:28:47.861,1,866900000,12,15,1032,4/5,125000,0,1,111114,aAXN
2871,NTEsMTAw,8.85,-70.4,35099,t,2020-04-14 22:28:47.93,1,866900000,12,15,901,4/5,125000,0,1,111120,GsRo
2872,NTAsMTAw,9.98,-35.1,35099,t,2020-04-14 22:28:48.048,1,866900000,12,15,901,4/5,125000,0,1,111119,DfzV
2873,NTgsMTAw,8.24,-97.5,35099,t,2020-04-14 22:28:49.434,1,866900000,12,15,901,4/5,125000,2,1,111117,6h8U
2874,NTMsMTAw,7.21,-106.2,35099,t,2020-04-14 22:28:51.449,1,866900000,12,15,901,4/5,125000,0,1,111116,mwZ1
2875,NTUsMTAw,10.99,-81.8,35099,t,2020-04-14 22:28:52.024,1,866900000,12,15,901,4/5,125000,0,1,111118,zqIF
2876,NTgsMTAw,10.53,-38.4,35099,t,2020-04-14 22:28:52.081,1,866900000,12,15,901,4/5,125000,1,1,111112,aAXN
2877,MTUwLDEwMA==,8.67,-42.8,34968,t,2020-04-14 22:28:52.187,1,866900000,12,15,1032,4/5,125000,2,1,111119,3PNb
2878,NTIsMTAw,10.58,-92.9,35099,t,2020-04-14 22:29:02.059,1,866900000,12,15,901,4/5,125000,0,1,111112,GHCT
2879,MTQ2LDEwMA==,10.69,-91.9,34968,t,2020-04-14 22:29:03.356,1,866900000,12,15,1032,4/5,125000,1,1,111116,AmTq
2880,MTQ3LDEwMA==,8.61,-49.6,34968,t,2020-04-14 22:29:04.059,1,866900000,12,15,1032,4/5,125000,0,1,111120,ygX9
2881,NTgsMTAw,8.87,-50.7,35099,t,2020-04-14 22:29:04.31,1,866900000,12,15,901,4/5,125000,1,1,111112,zqIF
2882,NTIsMTAw,6.7,-41.2,35099,t,2020-04-14 22:29:04.802,1,866900000,12,15,901,4/5,125000,0,1,111118,GKTk
2883,NTksMTAw,8.79,-84,35099,t,2020-04-14 22:29:10.524,1,866900000,12,15,901,4/5,125000,0,1,111116,D8s7
2884,MTQ3LDEwMA==,7.52,-82.7,34968,t,2020-04-14 22:29:15.292,1,866900000,12,15,1032,4/5,125000,1,1,111115,ygX9
2885,NTQsMTAw,10.18,-85.4,35099,t,2020-04-14 22:29:16.527,1,866900000,12,15,901,4/5,125000,0,1,111111,1c6i
2886,NTIsMTAw,10.43,-81,35099,t,2020-04-14 22:29:16.609,1,866900000,12,15,901,4/5,125000,1,1,111116,GsRo
2887,NTIsMTAw,9.57,-45.8,35099,t,2020-04-14 22:29:17.036,1,866900000,12,15,901,4/5,125000,0,1,111111,8EPY
2888,MTQ4LDEwMA==,11.74,-109.4,34968,t,2020-04-14 22:29:24.592,1,866900000,12,15,1032,4/5,125000,0,1,111115,mYrY
2889,NTEsMTAw,11.4,-59.1,35099,t,2020-04-14 22:29:24.614,1,866900000,12,15,901,4/5,125000,1,1,111117,1c6i
2890,MTQ5LDEwMA==,11.11,-49.2,34968,t,2020-04-14 22:29:28.075,1,866900000,12,15,1032,4/5,125000,1,1,111118,8EPY
2891,NTAsMTAw,8.85,-42.5,35099,t,2020-04-14 22:29:28.239,1,866900000,12,15,901,4/5,125000,1,1,111112,mYrY
2892,NTEsMTAw,11.05,-74.9,35099,t,2020-04-14 22:29:28.257,1,866900000,12,15,901,4/5,125000,0,1,111116,kWvK
2893,MTQ5LDEwMA==,8.86,-75.4,34968,t,2020-04-14 22:29:28.273,1,866900000,12,15,1032,4/5,125000,1,1,111112,D8s7
2894,NTMsMTAw,9.89,-47.7,35099,t,2020-04-14 22:29:28.293,1,866900000,12,15,901,4/5,125000,2,1,111120,1c6i
2895,MTQ2LDEwMA==,8.56,-104.7,34968,t,2020-04-14 22:29:28.591,1,866900000,12,15,1032,4/5,125000,2,1,111113,8EPY
2896,NTksMTAw,11.42,-113.7,35099,t,2020-04-14 22:29:28.642,1,866900000,12,15,901,4/5,125000,0,1,111116,ekzM
2897,NTEsMTAw,7.63,-90.8,35099,t,2020-04-14 22:29:36.189,1,866900000,12,15,901,4/5,125000,0,1,111115,3PLB
2898,MTQ3LDEwMA==,10.63,-92.7,34968,t,2020-04-14 22:29:39.17,1,866900000,12,15,1032,4/5,125000,1,1,111118,kWvK
2899,NTAsMTAw,7.81,-68.7,35099,t,2020-04-14 22:29:39.445,1,866900000,12,15,901,4/5,125000,0,1,111118,NhRK
2900,NTcsMTAw,10.99,-101.6,35099,t,2020-04-14 22:29:39.755,1,866900000,12,15,901,4/5,125000,0,1,111115,0Yfz
2901,NTYsMTAw,9.47,-36.6,35099,t,2020-04-14 22:29:39.886,1,866900000,12,15,901,4/5,125000,2,1,111120,mYrY
2902,NTEsMTAw,10.83,-90,35099,t,2020-04-14 22:29:39.993,1,866900000,12,15,901,4/5,125000,0,1,111120,1dEw
2903,NTYsMTAw,8.82,-84.1,35099,t,2020-04-14 22:29:40.086,1,866900000,12,15,901,4/5,125000,1,1,111112,3PLB
2904,NTgsMTAw,8.86,-61,35099,t,2020-04-14 22:29:47.783,1,866900000,12,15,901,4/5,125000,2,1,111117,kWvK
2905,NTcsMTAw,10.01,-92.2,35099,t,2020-04-14 22:29:50.162,1,866900000,12,15,901,4/5,125000,0,1,111118,gSwg
2906,NTgsMTAw,9.04,-77.7,35099,t,2020-04-14 22:29:50.181,1,866900000,12,15,901,4/5,125000,0,1,111112,bfxH
2907,NTIsMTAw,8.88,-91,35099,t,2020-04-14 22:29:51.381,1,866900000,12,15,901,4/5,125000,0,1,111114,uUzK
2908,MTQ2LDEwMA==,7.15,-59,34968,t,2020-04-14 22:29:51.681,1,866900000,12,15,1032,4/5,125000,1,1,111112,uUzK
2909,MTUwLDEwMA==,8.19,-70.6,34968,t,2020-04-14 22:29:55.969,1,866900000,12,15,1032,4/5,125000,0,1,111114,E0PN
2910,MTQ3LDEwMA==,8.25,-105.8,34968,t,2020-04-14 22:29:58.179,1,866900000,12,15,1032,4/5,125000,0,1,111116,SVgC
2911,NTMsMTAw,9.29,-70.1,35099,t,2020-04-14 22:30:01.755,1,866900000,12,15,901,4/5,125000,3,1,111117,mYrY
2912,NTMsMTAw,9.25,-74.9,35099,t,2020-04-14 22:30:01.784,1,866900000,12,15,901,4/5,125000,1,1,111111,SVgC
2913,NTIsMTAw,9.36,-52.6,35099,t,2020-04-14 22:30:02.195,1,866900000,12,15,901,4/5,125000,2,1,111113,uUzK
2914,MTQ2LDEwMA==,8.86,-47.2,34968,t,2020-04-14 22:30:02.574,1,866900000,12,15,1032,4/5,125000,0,1,111113,5J5X
2915,MTQ4LDEwMA==,9.94,-102.1,34968,t,2020-04-14 22:30:02.622,1,866900000,12,15,1032,4/5,125000,1,1,111119,gSwg
2916,MTUwLDEwMA==,6.88,-111.1,34968,t,2020-04-14 22:30:02.924,1,866900000,12,15,1032,4/5,125000,0,1,111116,wzdi
2917,NTYsMTAw,10.7,-72.4,35099,t,2020-04-14 22:30:03.117,1,866900000,12,15,901,4/5,125000,1,1,111111,bfxH
2918,MTUwLDEwMA==,8.41,-104.8,34968,t,2020-04-14 22:30:03.149,1,866900000,12,15,1032,4/5,125000,1,1,111119,0Yfz
2919,NTksMTAw,7.53,-99.1,35099,t,2020-04-14 22:30:13.36,1,866900000,12,15,901,4/5,125000,0,1,111111,bXKn
2920,MTQ2LDEwMA==,11.7,-96.4,34968,t,2020-04-14 22:30:13.78,1,866900000,12,15,1032,4/5,125000,0,1,111113,hVOO
2921,MTQ2LDEwMA==,11.33,-54.3,34968,t,2020-04-14 22:30:14.707,1,866900000,12,15,1032,4/5,125000,1,1,111111,wzdi
2922,NTEsMTAw,8.66,-57.9,35099,t,2020-04-14 22:30:14.726,1,866900000,12,15,901,4/5,125000,1,1,111117,5J5X
2923,MTQ4LDEwMA==,7.08,-62.7,34968,t,2020-04-14 22:30:14.776,1,866900000,12,15,1032,4/5,125000,0,1,111119,aSNZ
2924,NTQsMTAw,9.38,-55.2,35099,t,2020-04-14 22:30:24.924,1,866900000,12,15,901,4/5,125000,0,1,111112,WbUk
2925,MTQ4LDEwMA==,6.87,-35.1,34968,t,2020-04-14 22:30:24.944,1,866900000,12,15,1032,4/5,125000,0,1,111111,83mc
2926,MTQ4LDEwMA==,10.02,-62.7,34968,t,2020-04-14 22:30:25.013,1,866900000,12,15,1032,4/5,125000,0,1,111119,gQqn
2927,NTMsMTAw,11.41,-52.3,35099,t,2020-04-14 22:30:25.362,1,866900000,12,15,901,4/5,125000,1,1,111113,gQqn
2928,NTYsMTAw,11.02,-49.3,35099,t,2020-04-14 22:30:25.463,1,866900000,12,15,901,4/5,125000,1,1,111118,83mc
2929,NTIsMTAw,7.04,-49.9,35099,t,2020-04-14 22:30:25.486,1,866900000,12,15,901,4/5,125000,3,1,111116,uUzK
2930,NTksMTAw,11.39,-109.4,35099,t,2020-04-14 22:30:25.571,1,866900000,12,15,901,4/5,125000,1,1,111112,bXKn
2931,MTUwLDEwMA==,11.31,-74.8,34968,t,2020-04-14 22:30:26.295,1,866900000,12,15,1032,4/5,125000,0,1,111111,1iKt
2932,NTksMTAw,9.1,-88.9,35099,t,2020-04-14 22:30:26.324,1,866900000,12,15,901,4/5,125000,0,1,111117,6T1V
2933,NTMsMTAw,11.36,-38.3,35099,t,2020-04-14 22:30:36.462,1,866900000,12,15,901,4/5,125000,0,1,111117,1sTi
2934,NTksMTAw,7.18,-83.2,35099,t,2020-04-14 22:30:37.356,1,866900000,12,15,901,4/5,125000,1,1,111120,1iKt
2935,NTIsMTAw,9.94,-56.8,35099,t,2020-04-14 22:30:37.682,1,866900000,12,15,901,4/5,125000,2,1,111113,83mc
2936,NTUsMTAw,6.65,-41.1,35099,t,2020-04-14 22:30:37.88,1,866900000,12,15,901,4/5,125000,1,1,111111,WbUk
2937,MTQ3LDEwMA==,9.73,-84.3,34968,t,2020-04-14 22:30:45.651,1,866900000,12,15,1032,4/5,125000,2,1,111117,WbUk
2938,MTQ2LDEwMA==,8.88,-89.1,34968,t,2020-04-14 22:30:48.165,1,866900000,12,15,1032,4/5,125000,0,1,111113,yqll
2939,NTIsMTAw,11.42,-56,35099,t,2020-04-14 22:30:48.254,1,866900000,12,15,901,4/5,125000,0,1,111114,Kjus
2940,NTksMTAw,7.33,-41.6,35099,t,2020-04-14 22:30:48.69,1,866900000,12,15,901,4/5,125000,0,1,111118,4Xvy
2941,MTQ5LDEwMA==,11.43,-77.5,34968,t,2020-04-14 22:30:48.736,1,866900000,12,15,1032,4/5,125000,1,1,111118,yqll
2942,MTQ5LDEwMA==,10.5,-100.7,34968,t,2020-04-14 22:30:49.269,1,866900000,12,15,1032,4/5,125000,1,1,111113,1sTi
2943,NTAsMTAw,8.39,-41.5,35099,t,2020-04-14 22:30:56.033,1,866900000,12,15,901,4/5,125000,0,1,111116,T3d6
2944,MTUwLDEwMA==,9.31,-88.7,34968,t,2020-04-14 22:30:57.182,1,866900000,12,15,1032,4/5,125000,0,1,111115,sVOJ
2945,NTIsMTAw,8.84,-80,35099,t,2020-04-14 22:30:58.142,1,866900000,12,15,901,4/5,125000,0,1,111115,xGaO
2946,NTMsMTAw,9.37,-98.5,35099,t,2020-04-14 22:30:58.708,1,866900000,12,15,901,4/5,125000,1,1,111118,xGaO
2947,NTEsMTAw,7.92,-71.7,35099,t,2020-04-14 22:30:59.098,1,866900000,12,15,901,4/5,125000,0,1,111112,nxpN
2948,NTQsMTAw,11.06,-67.8,35099,t,2020-04-14 22:30:59.183,1,866900000,12,15,901,4/5,125000,0,1,111119,tcUS
2949,MTQ4LDEwMA==,10.77,-60.7,34968,t,2020-04-14 22:30:59.834,1,866900000,12,15,1032,4/5,125000,2,1,111114,xGaO
2950,NTAsMTAw,11.48,-40.1,35099,t,2020-04-14 22:31:00.459,1,866900000,12,15,901,4/5,125000,3,1,111113,xGaO
2951,NTksMTAw,7.42,-68.6,35099,t,2020-04-14 22:31:00.482,1,866900000,12,15,901,4/5,125000,1,1,111119,Kjus
2952,NTMsMTAw,11.6,-78.6,35099,t,2020-04-14 22:31:00.939,1,866900000,12,15,901,4/5,125000,1,1,111120,tcUS
2953,MTQ3LDEwMA==,10.12,-38.1,34968,t,2020-04-14 22:31:10.581,1,866900000,12,15,1032,4/5,125000,0,1,111114,UJdZ
2954,NTIsMTAw,10.39,-109.4,35099,t,2020-04-14 22:31:11.189,1,866900000,12,15,901,4/5,125000,0,1,111117,vCpT
2955,NTMsMTAw,11.45,-48.6,35099,t,2020-04-14 22:31:11.205,1,866900000,12,15,901,4/5,125000,2,1,111117,yqll
2956,NTMsMTAw,11.72,-74.7,35099,t,2020-04-14 22:31:11.284,1,866900000,12,15,901,4/5,125000,1,1,111113,nxpN
2957,NTcsMTAw,9.53,-98.8,35099,t,2020-04-14 22:31:11.412,1,866900000,12,15,901,4/5,125000,0,1,111114,sj5h
2958,NTksMTAw,8.37,-57.6,35099,t,2020-04-14 22:31:11.677,1,866900000,12,15,901,4/5,125000,0,1,111112,4RaM
2959,NTMsMTAw,8.49,-87.9,35099,t,2020-04-14 22:31:11.754,1,866900000,12,15,901,4/5,125000,1,1,111118,vCpT
2960,MTQ2LDEwMA==,11.34,-46.3,34968,t,2020-04-14 22:31:11.875,1,866900000,12,15,1032,4/5,125000,1,1,111112,T3d6
2961,NTcsMTAw,7.04,-114.3,35099,t,2020-04-14 22:31:12.039,1,866900000,12,15,901,4/5,125000,1,1,111113,sj5h
2962,NTEsMTAw,6.65,-50.2,35099,t,2020-04-14 22:31:12.064,1,866900000,12,15,901,4/5,125000,4,1,111119,xGaO
2963,NTYsMTAw,7.74,-38,35099,t,2020-04-14 22:31:21.853,1,866900000,12,15,901,4/5,125000,0,1,111118,iaqp
2964,NTMsMTAw,10.68,-49.8,35099,t,2020-04-14 22:31:22.803,1,866900000,12,15,901,4/5,125000,0,1,111117,ebvs
2965,NTYsMTAw,11.1,-102.4,35099,t,2020-04-14 22:31:22.957,1,866900000,12,15,901,4/5,125000,1,1,111113,UJdZ
2966,MTUwLDEwMA==,8.27,-63,34968,t,2020-04-14 22:31:23.37,1,866900000,12,15,1032,4/5,125000,2,1,111116,tcUS
2967,MTQ2LDEwMA==,7.37,-72.9,34968,t,2020-04-14 22:31:23.63,1,866900000,12,15,1032,4/5,125000,1,1,111113,iaqp
2968,NTYsMTAw,10.69,-68.5,35099,t,2020-04-14 22:31:23.681,1,866900000,12,15,901,4/5,125000,2,1,111120,nxpN
2969,NTMsMTAw,11.55,-94.2,35099,t,2020-04-14 22:31:23.699,1,866900000,12,15,901,4/5,125000,2,1,111119,sj5h
2970,NTksMTAw,7.65,-57.8,35099,t,2020-04-14 22:31:31.001,1,866900000,12,15,901,4/5,125000,0,1,111116,8xGt
2971,NTYsMTAw,11.13,-49.5,35099,t,2020-04-14 22:31:31.951,1,866900000,12,15,901,4/5,125000,2,1,111117,UJdZ
2972,NTEsMTAw,10.61,-66.4,35099,t,2020-04-14 22:31:35.039,1,866900000,12,15,901,4/5,125000,0,1,111118,Od5I
2973,NTcsMTAw,7.16,-39.8,35099,t,2020-04-14 22:31:35.245,1,866900000,12,15,901,4/5,125000,0,1,111113,KvnY
2974,MTUwLDEwMA==,7.85,-64.6,34968,t,2020-04-14 22:31:35.287,1,866900000,12,15,1032,4/5,125000,2,1,111119,iaqp
2975,NTQsMTAw,7.44,-114.3,35099,t,2020-04-14 22:31:44.479,1,866900000,12,15,901,4/5,125000,0,1,111115,XWSU
2976,MTUwLDEwMA==,9.55,-59.8,34968,t,2020-04-14 22:31:45.111,1,866900000,12,15,1032,4/5,125000,0,1,111111,pIH0
2977,MTQ3LDEwMA==,10.82,-91.4,34968,t,2020-04-14 22:31:45.395,1,866900000,12,15,1032,4/5,125000,0,1,111111,i9Ni
2978,NTAsMTAw,8.99,-51.6,35099,t,2020-04-14 22:31:45.647,1,866900000,12,15,901,4/5,125000,1,1,111116,pIH0
2979,NTksMTAw,8.04,-52.5,35099,t,2020-04-14 22:31:46.396,1,866900000,12,15,901,4/5,125000,0,1,111112,G8qC
2980,MTUwLDEwMA==,6.97,-56.3,34968,t,2020-04-14 22:31:46.622,1,866900000,12,15,1032,4/5,125000,0,1,111118,zOC7
2981,MTUwLDEwMA==,9.96,-70.1,34968,t,2020-04-14 22:31:47.077,1,866900000,12,15,1032,4/5,125000,0,1,111116,8QRm
2982,NTIsMTAw,7.88,-46.4,35099,t,2020-04-14 22:31:56.067,1,866900000,12,15,901,4/5,125000,2,1,111115,pIH0
2983,NTksMTAw,8.79,-102.6,35099,t,2020-04-14 22:31:57.757,1,866900000,12,15,901,4/5,125000,1,1,111118,8QRm
2984,MTQ5LDEwMA==,11.68,-54.8,34968,t,2020-04-14 22:31:57.789,1,866900000,12,15,1032,4/5,125000,3,1,111114,pIH0
2985,MTUwLDEwMA==,8.99,-97.3,34968,t,2020-04-14 22:31:57.852,1,866900000,12,15,1032,4/5,125000,0,1,111120,0umt
2986,MTQ4LDEwMA==,11.15,-43.3,34968,t,2020-04-14 22:31:58.379,1,866900000,12,15,1032,4/5,125000,1,1,111117,XWSU
2987,NTUsMTAw,8.74,-64.9,35099,t,2020-04-14 22:31:58.405,1,866900000,12,15,901,4/5,125000,1,1,111119,0umt
2988,MTQ3LDEwMA==,7.32,-100,34968,t,2020-04-14 22:32:08.498,1,866900000,12,15,1032,4/5,125000,0,1,111115,mDrV
