id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,ap_id,node_id
228,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:39:56.618,111111,aUvI
229,"",[],3028,t,f,t,2020-04-10 16:39:56.959,222222,siTT
230,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 16:40:37.584,222222,LYWB
231,"",[],3207,t,f,t,2020-04-10 16:40:57.251,111111,eSIx
232,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 16:41:18.846,111111,3vBZ
233,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 16:43:29.556,111111,Ucfu
234,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:44:08.363,222222,e0f8
235,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:46:00.272,111111,9ygb
236,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:46:09.052,222222,WM2l
237,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:47:09.668,222222,uWUj
238,"",[],3207,t,f,t,2020-04-10 16:47:30.261,222222,uydL
799,"",[],3207,t,f,t,2020-04-10 22:42:47.295,555555,bNi2
239,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:49:21.032,111111,wu0x
240,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 16:52:12.994,111111,FEwg
241,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:52:21.66,222222,YO7G
242,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:52:32.504,222222,aNbl
243,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 16:52:53.227,222222,Vt7O
244,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 16:52:53.617,111111,H5Pp
245,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 16:53:34.222,111111,x2oX
246,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:53:43.847,222222,Q2hk
247,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 16:53:49.866,333333,p5Ni
248,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:54:14.834,111111,BbJ6
249,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 16:54:34.454,222222,Z9Sf
250,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 16:54:35.678,111111,FQDU
251,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:54:55.062,222222,6AEI
252,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:55:06.313,111111,fkpJ
253,"",[],3207,t,f,t,2020-04-10 16:55:40.551,333333,q4jB
254,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:55:55.856,222222,XWSU
255,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 16:57:06.491,222222,NQiU
256,"",[],3207,t,f,t,2020-04-10 16:57:37.105,222222,pTYE
257,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:58:10.136,333333,O397
258,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 16:58:17.071,111111,SyDL
259,"",[],3028,t,f,t,2020-04-10 16:59:17.775,222222,6T1V
260,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:59:48.378,222222,v85z
261,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 16:59:57.746,111111,la23
262,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:00:00.807,333333,YE8Z
263,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:00:29.011,222222,WSIO
264,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:00:41.427,333333,kPOe
265,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:00:59.664,222222,3hdg
266,"",[],3207,t,f,t,2020-04-10 17:01:32.06,333333,K9cb
267,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:01:52.654,333333,472O
268,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:02:20.313,222222,wLtQ
269,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:02:30.899,222222,JXRt
270,"",[],3207,t,f,t,2020-04-10 17:03:33.492,333333,IcMo
271,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:04:34.122,333333,Azpd
272,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:05:00.192,333333,wfU2
273,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:05:18.632,111111,9PJf
274,"",[],3028,t,f,t,2020-04-10 17:05:39.234,111111,QGoT
275,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:05:49.82,111111,1cLx
276,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:06:29.444,333333,mffj
277,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:07:11.735,222222,NSxf
278,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:07:30.506,111111,IVHS
279,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:07:56.128,333333,Kjus
280,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:08:21.135,111111,jeOf
281,"",[],3207,t,f,t,2020-04-10 17:08:31.718,111111,ZbhY
282,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:08:32.394,222222,rawO
283,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:08:42.983,222222,rURR
284,"",[],3207,t,f,t,2020-04-10 17:09:24.982,333333,GJeC
285,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:09:25.003,222222,c9cC
286,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:09:35.633,333333,lmyT
287,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:09:45.652,222222,mtIy
288,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:10:12.391,111111,fTCC
289,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:10:22.975,111111,Bhyu
290,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:11:13.594,111111,JmpM
291,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:11:15.033,333333,gOZ5
292,"",[],3207,t,f,t,2020-04-10 17:11:36.337,222222,FQxA
293,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:11:44.204,111111,YAUr
294,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:11:54.789,111111,sIod
295,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:11:55.659,333333,I5bg
296,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:12:15.413,111111,l97Y
297,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:12:26.262,333333,gKHL
298,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:13:16.052,111111,nHbO
299,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:13:37.023,222222,qxme
300,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:13:39.184,333333,gOZ5
301,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:14:16.69,111111,lhnx
302,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:14:41.405,222222,Cd8x
303,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:14:49.254,111111,QhFv
304,"",[],3207,t,f,t,2020-04-10 17:14:51.133,333333,QhFv
305,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:15:00.17,111111,8LnF
306,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:15:22.035,222222,WMDm
307,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:15:42.636,222222,ZSRb
308,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:16:01.783,333333,UfXu
309,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2792,t,f,t,2020-04-10 17:16:12.372,333333,qGZj
310,"",[],2946,t,f,t,2020-04-10 17:17:13.007,333333,SBjM
311,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:17:20.872,111111,l9EG
312,"",[],2946,t,f,t,2020-04-10 17:17:33.604,333333,rKwB
313,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:17:43.33,222222,ld8O
314,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:19:44.022,222222,mDNB
315,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2603,t,f,t,2020-04-10 17:19:54.315,333333,VOI8
316,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:20:04.613,222222,3bWx
317,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:20:12.801,111111,beWP
318,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:20:33.406,111111,EmNr
320,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:20:45.23,222222,Z8OM
321,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:21:25.863,222222,gJRJ
322,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:21:35.59,333333,tYiD
323,"",[],3207,t,f,t,2020-04-10 17:21:36.499,222222,FylL
324,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:21:56.184,333333,Qmvg
325,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:22:27.12,222222,MD8D
326,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:22:47.712,222222,5QOz
327,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:22:54.102,111111,pZoS
328,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:23:34.723,111111,sQ5J
329,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:23:48.337,222222,x2oX
330,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:24:55.382,111111,UMYP
331,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:25:18.995,222222,3i91
332,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:26:06.025,111111,j8oC
333,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:26:39.646,222222,sj5h
334,"",[],3028,t,f,t,2020-04-10 17:27:30.275,222222,ulC7
335,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:27:50.867,222222,w4qN
336,"",[],3028,t,f,t,2020-04-10 17:27:56.301,333333,CMkA
337,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:28:06.694,111111,ZNPC
338,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:28:47.327,111111,9sTQ
339,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:29:20.86,222222,KmoT
340,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:29:28.369,333333,BEZU
341,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",3085,t,f,t,2020-04-10 17:29:41.463,222222,qNkd
342,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2323,t,f,t,2020-04-10 17:31:02.1,222222,yNLs
343,"",[],3053,t,f,t,2020-04-10 17:31:49.058,333333,mync
344,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:34:29.41,111111,7lH1
345,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",3008,t,f,t,2020-04-10 17:34:37.421,222222,D6TE
346,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2144,t,f,t,2020-04-10 17:34:58.095,222222,0WFb
347,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3187,t,f,t,2020-04-10 17:35:11.373,333333,qK8y
348,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:35:20.029,111111,fBr9
349,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2603,t,f,t,2020-04-10 17:35:30.614,111111,ZLiV
350,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:35:38.932,222222,IcMo
351,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 17:36:09.532,222222,tS1V
352,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2603,t,f,t,2020-04-10 17:37:21.283,111111,ZsxG
353,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:37:41.88,111111,AzJn
354,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",2603,t,f,t,2020-04-10 17:37:52.095,333333,aiTX
355,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 17:38:20.23,222222,x2oX
356,"",[],3184,t,f,t,2020-04-10 17:38:40.823,222222,ySwL
357,"",[],3184,t,f,t,2020-04-10 17:39:01.417,222222,WiRi
358,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2323,t,f,t,2020-04-10 17:39:22.745,333333,Pg5x
359,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3153,t,f,t,2020-04-10 17:40:02.055,222222,OcGm
360,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 17:40:02.582,111111,OcGm
361,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:40:03.369,333333,adch
362,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2792,t,f,t,2020-04-10 17:40:12.647,222222,MiMg
363,"","[{""sf"":12,""power"":13,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:40:13.958,333333,ZDRM
364,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:40:43.204,111111,Jx78
365,"",[],2651,t,f,t,2020-04-10 17:41:24.602,333333,Jmcs
366,"",[],2874,t,f,t,2020-04-10 17:42:33.55,222222,kwoZ
367,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:43:14.168,222222,I5bg
368,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2323,t,f,t,2020-04-10 17:43:15.301,333333,mtIy
369,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:44:23.96,111111,hjM8
370,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:44:44.832,222222,7jw5
371,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:45:04.583,111111,beWP
372,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3085,t,f,t,2020-04-10 17:45:25.999,333333,9SkO
373,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2792,t,f,t,2020-04-10 17:45:35.201,111111,jcJs
374,"",[],3053,t,f,t,2020-04-10 17:45:36.702,333333,lHbI
375,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2323,t,f,t,2020-04-10 17:47:05.535,222222,RsQ3
376,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 17:47:05.858,111111,RsQ3
377,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:47:26.13,222222,EgoH
378,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:47:56.73,222222,1pCx
379,"",[],3053,t,f,t,2020-04-10 17:48:17.164,222222,oAIJ
380,"","[{""sf"":12,""power"":12,""type"":""NORMAL""}]",3085,t,f,t,2020-04-10 17:48:17.688,111111,ZDRM
381,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2792,t,f,t,2020-04-10 17:49:07.788,222222,iw48
382,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2323,t,f,t,2020-04-10 17:49:08.308,111111,iw48
383,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:50:27.545,333333,mNF8
384,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3085,t,f,t,2020-04-10 17:50:28.43,222222,sznX
385,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2906,t,f,t,2020-04-10 17:50:28.966,111111,sznX
386,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2603,t,f,t,2020-04-10 17:51:59.429,222222,OXM5
387,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:53:38.672,333333,1XpN
388,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2603,t,f,t,2020-04-10 17:54:00.316,222222,ZPdy
389,"",[],2767,t,f,t,2020-04-10 17:54:09.294,333333,W1BT
390,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 17:54:29.89,333333,kqki
391,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:54:50.478,333333,tYiD
392,"",[],3147,t,f,t,2020-04-10 17:55:21.086,333333,BmC9
393,"",[],2874,t,f,t,2020-04-10 17:55:30.958,222222,mtIy
394,"",[],3147,t,f,t,2020-04-10 17:55:31.675,333333,bT0p
395,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2792,t,f,t,2020-04-10 17:56:29.836,111111,JTV7
396,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",3085,t,f,t,2020-04-10 17:57:12.339,333333,RdtA
397,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2323,t,f,t,2020-04-10 17:57:22.929,333333,JJbe
398,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2603,t,f,t,2020-04-10 17:57:43.52,333333,BvVl
399,"",[],3053,t,f,t,2020-04-10 17:58:04.129,333333,gNBx
400,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:58:14.719,333333,tbQi
401,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:58:25.321,333333,NDPf
402,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2792,t,f,t,2020-04-10 17:58:35.907,333333,3cKG
403,"",[],2767,t,f,t,2020-04-10 17:58:46.494,333333,wu8X
404,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:59:01.739,222222,nA8W
405,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 17:59:31.024,111111,3Aqi
406,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:00:02.543,222222,Svvv
407,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:00:33.144,222222,9sTQ
408,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2603,t,f,t,2020-04-10 18:00:37.182,333333,J12C
409,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:00:51.652,111111,r1Oo
410,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:01:37.81,333333,zpgu
411,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 18:01:42.357,111111,sIod
412,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:01:52.946,111111,1osi
413,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2603,t,f,t,2020-04-10 18:02:28.449,333333,lmyT
414,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 18:02:43.601,111111,YerM
415,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2323,t,f,t,2020-04-10 18:03:24.214,111111,8Sug
416,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3085,t,f,t,2020-04-10 18:03:33.866,222222,Ls2Q
417,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 18:04:29.184,333333,UW4P
418,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2603,t,f,t,2020-04-10 18:04:34.497,222222,f0jO
419,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 18:04:44.861,111111,ivbG
420,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:04:56.839,222222,mOCQ
421,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",3085,t,f,t,2020-04-10 18:05:25.466,111111,SbQV
422,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2792,t,f,t,2020-04-10 18:06:09.864,333333,5WiV
423,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2323,t,f,t,2020-04-10 18:06:46.126,111111,1nUF
424,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:08:00.53,333333,sj5h
425,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 18:08:11.123,333333,mWD1
426,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2906,t,f,t,2020-04-10 18:08:41.723,333333,P0c7
427,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:09:36.999,111111,fZsx
428,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:09:52.352,333333,Svvv
429,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2144,t,f,t,2020-04-10 18:09:57.593,111111,DtJI
430,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 18:10:38.476,222222,cCHv
431,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2792,t,f,t,2020-04-10 18:10:39.03,111111,cCHv
432,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2792,t,f,t,2020-04-10 18:11:03.047,333333,a3aC
433,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",3085,t,f,t,2020-04-10 18:11:09.116,222222,6p3q
434,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2792,t,f,t,2020-04-10 18:11:13.644,333333,Ynnw
435,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2603,t,f,t,2020-04-10 18:11:19.696,222222,3E1L
436,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:11:30.282,222222,4LQl
437,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3085,t,f,t,2020-04-10 18:11:39.677,111111,YjzN
438,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 18:12:00.261,111111,3hdg
439,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2906,t,f,t,2020-04-10 18:12:20.856,111111,lhnx
440,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2144,t,f,t,2020-04-10 18:12:20.918,222222,lhnx
441,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2906,t,f,t,2020-04-10 18:13:11.501,111111,aTUM
442,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:13:42.114,111111,vTXQ
443,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:13:44.36,333333,InBP
444,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",3153,t,f,t,2020-04-10 18:14:01.58,222222,gu0i
445,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 18:14:04.957,333333,mqvg
446,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",3085,t,f,t,2020-04-10 18:14:42.744,111111,RRG0
447,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 18:14:45.586,333333,FFn8
448,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:16:22.357,222222,74VW
449,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 18:16:33.483,111111,cScy
450,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2782,t,f,t,2020-04-10 18:17:02.97,222222,talY
451,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 18:17:13.752,222222,lmyT
452,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2603,t,f,t,2020-04-10 18:17:26.33,333333,eyXW
453,"","[{""sf"":12,""power"":13,""type"":""NORMAL""}]",2971,t,f,t,2020-04-10 18:17:44.128,111111,7Isl
454,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2144,t,f,t,2020-04-10 18:17:54.721,111111,v85z
