id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,msg_group_number,ap_id,node_id
58016,NTMsMTAw,6.82,-97.4,32975,t,2020-04-12 17:05:10.201,1,CCCCCC,NuYt
58017,MTE3LDEwMA==,8.05,-104.3,11800,t,2020-04-12 17:05:11.03,2,000000,1rC1
58018,OTksMTAw,10.93,-95.4,32975,t,2020-04-12 17:05:12.304,51,333333,EiGg
58019,OTAsMTAw,6.74,-39.9,32975,t,2020-04-12 17:05:13.46,55,555555,WBxG
58020,MTE0LDEwMA==,11.74,-81.4,31975,t,2020-04-12 17:05:13.616,53,111111,Z3br
58021,NzQsMTAw,9.01,-85.7,32975,t,2020-04-12 17:05:13.624,53,444444,t2EN
58022,MTIwLDEwMA==,7.52,-35.6,11800,t,2020-04-12 17:05:14.483,0,888888,t02w
58023,MTA5LDEwMA==,10.79,-41.4,23900,t,2020-04-12 17:05:16.189,47,222222,5GSf
58024,MTAyLDEwMA==,7.09,-46.5,23900,t,2020-04-12 17:05:17.215,2,999999,LzUD
58025,NzUsMTAw,7.24,-59.7,32975,t,2020-04-12 17:05:18.668,55,555555,cQQI
58026,MTQwLDEwMA==,9.61,-41,11800,t,2020-04-12 17:05:18.872,1,666666,Lp6Y
58027,NzUsMTAw,6.51,-39.6,15800,t,2020-04-12 17:05:19.942,0,AAAAAA,BAqP
58028,NzMsMTAw,9.06,-44.5,15800,t,2020-04-12 17:05:20.829,1,CCCCCC,Ezz6
58029,MTE2LDEwMA==,6.96,-35.4,11800,t,2020-04-12 17:05:21.055,1,000000,fAv5
58030,MTA1LDEwMA==,9.51,-71.1,31975,t,2020-04-12 17:05:22.286,52,333333,Or2Y
58031,MTM2LDEwMA==,8.1,-101.3,31975,t,2020-04-12 17:05:23.552,54,555555,DV5I
58032,OTAsMTAw,8.51,-85.6,32975,t,2020-04-12 17:05:23.837,63,111111,WiRi
58033,OTAsMTAw,9.7,-36.4,32975,t,2020-04-12 17:05:24.336,51,444444,4m9Y
58034,OTYsMTAw,10.44,-58.4,15800,t,2020-04-12 17:05:24.49,0,888888,h0XE
58035,OTksMTAw,7.26,-98.9,23900,t,2020-04-12 17:05:26.157,47,222222,wu0x
58036,OTMsMTAw,8.03,-91.3,15800,t,2020-04-12 17:05:26.556,0,777777,DtH2
58037,NjQsMTAw,8.41,-111.4,32975,t,2020-04-12 17:05:28.68,56,555555,7SiR
58038,MTIyLDEwMA==,11.26,-74.9,11800,t,2020-04-12 17:05:28.863,4,666666,Dw0Q
58039,NjgsMTAw,10.06,-103.4,15800,t,2020-04-12 17:05:29.165,0,BBBBBB,lIT0
58040,ODUsMTAw,10.44,-83.2,15800,t,2020-04-12 17:05:29.957,0,AAAAAA,QJSS
58041,MTEzLDEwMA==,10.63,-87,11800,t,2020-04-12 17:05:30.825,1,CCCCCC,VS4q
58042,MTM4LDEwMA==,6.57,-43.5,11800,t,2020-04-12 17:05:31.06,0,000000,E82E
58043,NTksMTAw,9.17,-45.5,32975,t,2020-04-12 17:05:32.309,49,333333,xN6w
58044,NTMsMTAw,8.18,-107.1,32975,t,2020-04-12 17:05:33.471,56,555555,cQQI
58045,MTA2LDEwMA==,6.94,-84.9,31975,t,2020-04-12 17:05:33.63,52,444444,q0Ll
58046,NTIsMTAw,9.92,-39.4,32975,t,2020-04-12 17:05:33.638,59,111111,InBP
58047,NzEsMTAw,10.92,-38.3,23900,t,2020-04-12 17:05:36.172,50,222222,4QkP
58048,MTE2LDEwMA==,11.43,-44.3,31975,t,2020-04-12 17:05:38.687,55,555555,9SkO
58049,MTEyLDEwMA==,7,-48.5,11800,t,2020-04-12 17:05:38.89,1,666666,yL6n
58050,MTQ0LDEwMA==,10.21,-39.9,11800,t,2020-04-12 17:05:39.171,1,BBBBBB,Tbeg
58051,OTEsMTAw,9.59,-98.9,15800,t,2020-04-12 17:05:39.941,4,AAAAAA,bk0k
58052,MTI2LDEwMA==,11.73,-113.1,11800,t,2020-04-12 17:05:41.055,0,000000,hr6R
58053,MTE2LDEwMA==,10.69,-59.4,31975,t,2020-04-12 17:05:42.899,48,333333,en1z
58054,NjAsMTAw,8.94,-63.6,32975,t,2020-04-12 17:05:43.63,55,444444,tlFe
58055,MTEzLDEwMA==,11.01,-104.5,31975,t,2020-04-12 17:05:44.065,57,555555,7SiR
58056,NjAsMTAw,8.17,-100.9,32975,t,2020-04-12 17:05:44.228,60,111111,Jx78
58057,MTE1LDEwMA==,7.43,-67,11800,t,2020-04-12 17:05:44.506,1,888888,aIBM
58058,MTEyLDEwMA==,8.55,-50.6,23900,t,2020-04-12 17:05:46.181,48,222222,OhBP
58059,ODYsMTAw,11.24,-108.9,32975,t,2020-04-12 17:05:48.696,56,555555,0sVP
58060,MTM4LDEwMA==,8.5,-54.5,11800,t,2020-04-12 17:05:49.175,0,BBBBBB,RQp2
58061,NTIsMTAw,6.61,-83,32975,t,2020-04-12 17:05:49.975,0,AAAAAA,oQgN
58062,ODYsMTAw,8.04,-106.8,15800,t,2020-04-12 17:05:51.066,0,000000,IIyF
58063,MTAzLDEwMA==,8.65,-99.9,31975,t,2020-04-12 17:05:52.905,51,333333,qK8y
58064,OTksMTAw,9.6,-47.6,32975,t,2020-04-12 17:05:53.648,55,444444,KjD4
58065,MTA4LDEwMA==,8.53,-50.1,31975,t,2020-04-12 17:05:54.072,56,555555,9SkO
58066,MTMwLDEwMA==,7.9,-104.7,31975,t,2020-04-12 17:05:54.239,58,111111,UDCe
58067,MTA5LDEwMA==,11.74,-109.2,23900,t,2020-04-12 17:05:56.183,48,222222,LYWB
58068,MTI3LDEwMA==,11.72,-92.5,23900,t,2020-04-12 17:05:57.248,1,999999,gMpE
58069,MTQ5LDEwMA==,11,-74.7,31975,t,2020-04-12 17:05:58.709,55,555555,DSdJ
58070,MTMwLDEwMA==,8.92,-94.2,11800,t,2020-04-12 17:05:58.908,1,666666,wJ1F
58071,MTEwLDEwMA==,10.42,-93,11800,t,2020-04-12 17:05:59.182,0,BBBBBB,ZAjB
58072,ODgsMTAw,7.87,-108.4,15800,t,2020-04-12 17:06:00.937,0,CCCCCC,F6Lx
58073,MTE3LDEwMA==,7.52,-63.2,31975,t,2020-04-12 17:06:02.928,52,333333,HDSa
58074,MTM0LDEwMA==,11.66,-112.7,31975,t,2020-04-12 17:06:03.652,52,444444,3ZUv
58075,MTM0LDEwMA==,10.95,-46.2,31975,t,2020-04-12 17:06:04.088,57,555555,0sVP
58076,NzMsMTAw,9.73,-93.7,32975,t,2020-04-12 17:06:04.244,57,111111,yGXH
58077,NTEsMTAw,7.35,-102.7,32975,t,2020-04-12 17:06:06.193,49,222222,HXoE
58078,MTQ5LDEwMA==,6.96,-58.7,31975,t,2020-04-12 17:06:06.592,1,777777,Un23
58079,NzgsMTAw,7.66,-95.2,15800,t,2020-04-12 17:06:09.196,1,BBBBBB,rd1P
58080,MTI0LDEwMA==,11.58,-51.4,31975,t,2020-04-12 17:06:09.298,54,555555,t2EN
58081,NTYsMTAw,6.54,-75.2,32975,t,2020-04-12 17:06:11.082,1,000000,atLP
58082,MTA0LDEwMA==,6.52,-73.1,31975,t,2020-04-12 17:06:12.926,49,333333,Q2QT
58083,MTI5LDEwMA==,6.6,-87.3,31975,t,2020-04-12 17:06:13.662,55,444444,Pg5x
58084,ODYsMTAw,7.67,-99.2,32975,t,2020-04-12 17:06:14.094,56,555555,DSdJ
58085,MTQ3LDEwMA==,6.71,-41.5,31975,t,2020-04-12 17:06:14.285,50,111111,JjYm
58086,ODQsMTAw,10.33,-95.9,15800,t,2020-04-12 17:06:14.532,1,888888,eH6M
58087,MTQ0LDEwMA==,9.26,-83,31975,t,2020-04-12 17:06:16.782,50,222222,2Agb
58088,NjYsMTAw,10.29,-50.3,15800,t,2020-04-12 17:06:18.931,1,666666,8nLt
58089,ODIsMTAw,11.43,-108.9,32975,t,2020-04-12 17:06:19.302,52,555555,4m9Y
58090,MTM0LDEwMA==,10.47,-46.6,11800,t,2020-04-12 17:06:20.876,2,CCCCCC,grdt
58091,MTE2LDEwMA==,7.64,-72.4,11800,t,2020-04-12 17:06:21.695,1,000000,F6Lx
58092,NTIsMTAw,8.12,-91.3,32975,t,2020-04-12 17:06:22.936,52,333333,rJqW
58093,MTAyLDEwMA==,8.23,-55.2,31975,t,2020-04-12 17:06:23.668,53,444444,fkpJ
58094,MTQ0LDEwMA==,9.08,-113.1,31975,t,2020-04-12 17:06:24.102,55,555555,t2EN
58095,NTksMTAw,10.87,-81.9,32975,t,2020-04-12 17:06:24.874,59,111111,BdgQ
58096,MTEyLDEwMA==,9.54,-108.1,31975,t,2020-04-12 17:06:26.788,48,222222,oDOC
58097,MTEyLDEwMA==,10.39,-66,31975,t,2020-04-12 17:06:29.313,53,555555,q0Ll
58098,NTYsMTAw,10.86,-39.3,32975,t,2020-04-12 17:06:30.709,1,AAAAAA,RBZX
58099,ODgsMTAw,10.25,-103.2,15800,t,2020-04-12 17:06:30.882,2,CCCCCC,KjPS
58100,NjMsMTAw,7.96,-88.3,32975,t,2020-04-12 17:06:33.535,51,333333,9ygb
58101,ODksMTAw,11.42,-46.8,32975,t,2020-04-12 17:06:33.679,54,444444,irMh
58102,MTA2LDEwMA==,7.45,-38.4,31975,t,2020-04-12 17:06:34.11,53,555555,4m9Y
58103,MTQ1LDEwMA==,10.75,-103.3,31975,t,2020-04-12 17:06:35.459,57,111111,MiDj
58104,NTQsMTAw,6.57,-41.7,32975,t,2020-04-12 17:06:36.797,48,222222,Azpd
58105,NTAsMTAw,7.81,-76.1,32975,t,2020-04-12 17:06:37.228,1,777777,ZDV9
58106,ODIsMTAw,6.56,-98,23900,t,2020-04-12 17:06:37.281,1,999999,O4un
58107,MTIwLDEwMA==,11.42,-72.4,31975,t,2020-04-12 17:06:39.32,56,555555,tlFe
58108,MTIwLDEwMA==,10.37,-73.5,11800,t,2020-04-12 17:06:41.352,0,AAAAAA,7BX1
58109,NzUsMTAw,8.38,-43,15800,t,2020-04-12 17:06:41.711,2,000000,wJ1F
58110,NjEsMTAw,7.37,-38.5,32975,t,2020-04-12 17:06:43.545,53,333333,qi4R
58111,MTQ4LDEwMA==,11.49,-41.3,31975,t,2020-04-12 17:06:43.689,53,444444,BrIj
58112,MTAxLDEwMA==,9.17,-96.8,31975,t,2020-04-12 17:06:44.12,54,555555,q0Ll
58113,NjIsMTAw,7.46,-42.5,32975,t,2020-04-12 17:06:45.477,59,111111,BmC9
58114,MTAyLDEwMA==,9.39,-36,23900,t,2020-04-12 17:06:47.338,1,999999,DzaX
58115,MTMzLDEwMA==,8.92,-72.8,31975,t,2020-04-12 17:06:47.386,49,222222,ZSRb
58116,ODUsMTAw,6.79,-70.4,23900,t,2020-04-12 17:06:47.834,1,777777,t02w
58117,OTYsMTAw,9.58,-53.6,15800,t,2020-04-12 17:06:49.227,1,BBBBBB,XcYR
58118,NTgsMTAw,8.55,-54.2,32975,t,2020-04-12 17:06:49.331,56,555555,KjD4
58119,MTQ0LDEwMA==,11.42,-101.3,11800,t,2020-04-12 17:06:51.33,1,AAAAAA,1w4O
58120,NzksMTAw,10.77,-78.5,15800,t,2020-04-12 17:06:51.723,0,000000,1SpY
58121,ODQsMTAw,8.88,-55.6,32975,t,2020-04-12 17:06:53.554,51,333333,vewT
58122,NTksMTAw,10.69,-112,32975,t,2020-04-12 17:06:54.134,57,555555,tlFe
58123,MTE5LDEwMA==,11.54,-39.4,31975,t,2020-04-12 17:06:54.277,52,444444,GA4Q
58124,MTI5LDEwMA==,11.5,-58.1,31975,t,2020-04-12 17:06:55.48,48,111111,mc5V
58125,MTM1LDEwMA==,10.65,-55.6,31975,t,2020-04-12 17:06:57.395,48,222222,aiTX
58126,NTQsMTAw,7.21,-38.4,32975,t,2020-04-12 17:06:57.844,1,777777,h0XE
58127,NjUsMTAw,8.41,-62.5,15800,t,2020-04-12 17:06:59.257,0,BBBBBB,cIkv
58128,MTI4LDEwMA==,10.09,-52.6,31975,t,2020-04-12 17:06:59.917,53,555555,3ZUv
58129,NzksMTAw,10.8,-86.1,15800,t,2020-04-12 17:07:01.349,0,AAAAAA,uEQN
58130,NTUsMTAw,10.66,-66.8,32975,t,2020-04-12 17:07:03.566,51,333333,AqyI
58131,OTEsMTAw,7.12,-76.4,32975,t,2020-04-12 17:07:04.29,54,444444,1XpN
58132,OTIsMTAw,8.37,-90.5,15800,t,2020-04-12 17:07:04.593,1,888888,cIkv
58133,OTYsMTAw,9.14,-98.5,32975,t,2020-04-12 17:07:04.726,57,555555,KjD4
58134,OTksMTAw,9.64,-101.4,32975,t,2020-04-12 17:07:05.495,58,111111,5WiV
58135,NjgsMTAw,7.86,-41.6,23900,t,2020-04-12 17:07:07.314,1,999999,dGjc
58136,MTEzLDEwMA==,7.98,-113.9,31975,t,2020-04-12 17:07:07.403,47,222222,j8oC
58137,MTE2LDEwMA==,10.79,-112.7,11800,t,2020-04-12 17:07:08.971,0,666666,WqWV
58138,MTI1LDEwMA==,10.71,-96.2,31975,t,2020-04-12 17:07:09.929,56,555555,Pg5x
58139,MTA5LDEwMA==,8.78,-37.9,11800,t,2020-04-12 17:07:11.349,1,AAAAAA,wkqB
58140,NTYsMTAw,9.04,-44.8,32975,t,2020-04-12 17:07:11.746,0,000000,I3Tl
58141,MTAyLDEwMA==,6.59,-65.4,31975,t,2020-04-12 17:07:14.166,50,333333,L84q
58142,MTE5LDEwMA==,8.79,-50.4,31975,t,2020-04-12 17:07:14.297,55,444444,rURR
58143,MTM0LDEwMA==,7.09,-111.1,11800,t,2020-04-12 17:07:14.618,0,888888,Q39A
58144,MTA2LDEwMA==,8.94,-65,31975,t,2020-04-12 17:07:14.729,54,555555,3ZUv
58145,NjAsMTAw,7.67,-40.3,32975,t,2020-04-12 17:07:15.495,60,111111,YerM
58146,NjIsMTAw,9.44,-55.8,23900,t,2020-04-12 17:07:17.327,0,999999,bstM
58147,MTA0LDEwMA==,11,-39.1,31975,t,2020-04-12 17:07:17.422,49,222222,7K6z
58148,MTMzLDEwMA==,10.64,-56,11800,t,2020-04-12 17:07:18.465,2,777777,aIBM
58149,MTA5LDEwMA==,9.43,-43.1,11800,t,2020-04-12 17:07:18.982,1,666666,f5EZ
58150,NzksMTAw,6.72,-75.6,15800,t,2020-04-12 17:07:19.261,0,BBBBBB,Ld08
58151,MTQwLDEwMA==,9.28,-39.2,31975,t,2020-04-12 17:07:19.942,54,555555,fkpJ
58152,MTAwLDEwMA==,7.12,-74.2,11800,t,2020-04-12 17:07:20.935,2,CCCCCC,ZXfI
58153,MTIwLDEwMA==,9.01,-53.8,11800,t,2020-04-12 17:07:21.359,0,AAAAAA,l4xe
58154,MTM5LDEwMA==,8.85,-107.5,11800,t,2020-04-12 17:07:22.356,1,000000,d0Ll
58155,MTExLDEwMA==,11.49,-75.7,31975,t,2020-04-12 17:07:24.179,51,333333,qgDL
58156,OTYsMTAw,11.58,-81.9,32975,t,2020-04-12 17:07:24.307,54,444444,FFn8
58157,NjgsMTAw,7.51,-89.7,32975,t,2020-04-12 17:07:24.743,57,555555,Pg5x
58158,MTIwLDEwMA==,6.68,-91.6,31975,t,2020-04-12 17:07:25.508,57,111111,nzZW
58159,MTIzLDEwMA==,8.33,-87.9,23900,t,2020-04-12 17:07:27.346,0,999999,NDUt
58160,NTUsMTAw,7.16,-75,32975,t,2020-04-12 17:07:27.421,49,222222,J12C
58161,NjUsMTAw,8.41,-107.7,15800,t,2020-04-12 17:07:29.265,0,BBBBBB,ZTj1
58162,MTExLDEwMA==,10.64,-84.1,31975,t,2020-04-12 17:07:29.951,55,555555,irMh
58163,MTQxLDEwMA==,6.63,-80.9,11800,t,2020-04-12 17:07:30.956,1,CCCCCC,QJSS
58164,MTQ4LDEwMA==,11.4,-97.4,31975,t,2020-04-12 17:07:31.372,0,AAAAAA,lbSI
58165,MTIyLDEwMA==,7.63,-114.7,11800,t,2020-04-12 17:07:32.373,2,000000,f5EZ
58166,NjYsMTAw,11.54,-84.9,32975,t,2020-04-12 17:07:34.181,48,333333,HNBG
58167,MTMyLDEwMA==,11.51,-38.7,31975,t,2020-04-12 17:07:34.317,53,444444,JLsR
58168,MTA0LDEwMA==,9.18,-101,31975,t,2020-04-12 17:07:34.75,55,555555,fkpJ
58169,MTIyLDEwMA==,11.37,-42.5,31975,t,2020-04-12 17:07:35.519,61,111111,iw48
58170,MTM0LDEwMA==,10.55,-52.7,23900,t,2020-04-12 17:07:37.318,3,999999,EINI
58171,NzksMTAw,11.44,-78.6,32975,t,2020-04-12 17:07:38.014,50,222222,hdtP
58172,MTIzLDEwMA==,11.74,-74.1,11800,t,2020-04-12 17:07:38.996,1,666666,OrvP
58173,ODUsMTAw,10.16,-43.9,32975,t,2020-04-12 17:07:39.957,54,555555,BrIj
58174,MTA2LDEwMA==,10.55,-109.9,11800,t,2020-04-12 17:07:41.999,1,AAAAAA,HPMO
58175,MTM3LDEwMA==,9.36,-95.3,31975,t,2020-04-12 17:07:44.19,49,333333,rrzx
58176,NzcsMTAw,11.67,-66.6,32975,t,2020-04-12 17:07:44.319,55,444444,bIpl
58177,MTE1LDEwMA==,7.89,-58.3,11800,t,2020-04-12 17:07:44.607,0,888888,uf5p
58178,MTQzLDEwMA==,8.14,-69,31975,t,2020-04-12 17:07:44.762,56,555555,irMh
58179,ODUsMTAw,6.57,-74.9,32975,t,2020-04-12 17:07:45.524,57,111111,lhnx
58180,MTQ0LDEwMA==,7.65,-105.1,23900,t,2020-04-12 17:07:47.355,2,999999,2Hav
58181,MTEzLDEwMA==,10.33,-79.4,31975,t,2020-04-12 17:07:48.021,48,222222,MKmR
58182,MTQ3LDEwMA==,9.93,-82.6,31975,t,2020-04-12 17:07:48.49,2,777777,eH6M
58183,MTM3LDEwMA==,10.31,-35.2,11800,t,2020-04-12 17:07:49.286,0,BBBBBB,z8Lv
58184,NjUsMTAw,9.75,-75.6,32975,t,2020-04-12 17:07:49.975,53,555555,GA4Q
58185,MTI4LDEwMA==,6.54,-87.2,31975,t,2020-04-12 17:07:54.202,49,333333,TCXn
58186,MTA4LDEwMA==,8.11,-48.9,31975,t,2020-04-12 17:07:54.33,51,444444,dfyA
58187,MTM1LDEwMA==,7.04,-96.8,11800,t,2020-04-12 17:07:54.618,1,888888,se1m
58188,OTYsMTAw,10.78,-95.7,32975,t,2020-04-12 17:07:54.774,55,555555,BrIj
58189,OTksMTAw,9.01,-87.7,32975,t,2020-04-12 17:07:55.534,55,111111,55OR
58190,NzAsMTAw,8.58,-78,23900,t,2020-04-12 17:07:57.367,2,999999,vBcw
58191,NjAsMTAw,6.55,-71,32975,t,2020-04-12 17:07:58.025,49,222222,Egm9
58192,MTAzLDEwMA==,7.31,-110.5,31975,t,2020-04-12 17:07:59.984,55,555555,1XpN
58193,MTM2LDEwMA==,8.27,-57.6,11800,t,2020-04-12 17:08:00.942,4,CCCCCC,EINI
58194,MTAyLDEwMA==,9.82,-53.8,11800,t,2020-04-12 17:08:02.424,0,000000,gJb4
58195,NjQsMTAw,10.07,-67.3,32975,t,2020-04-12 17:08:04.229,50,333333,Uass
58196,NzcsMTAw,10.1,-59.9,32975,t,2020-04-12 17:08:04.347,51,444444,ozBN
58197,NTEsMTAw,9.97,-52.2,32975,t,2020-04-12 17:08:04.625,0,888888,CH0i
58198,MTQzLDEwMA==,6.86,-106.6,31975,t,2020-04-12 17:08:04.781,54,555555,GA4Q
58199,MTQ3LDEwMA==,6.84,-42.7,31975,t,2020-04-12 17:08:05.571,53,111111,tXhC
58200,MTIzLDEwMA==,11.24,-51.4,31975,t,2020-04-12 17:08:08.238,47,222222,ujxf
58201,MTE0LDEwMA==,6.78,-43.9,11800,t,2020-04-12 17:08:09.068,2,666666,DPPo
58202,NzAsMTAw,10.7,-96.9,15800,t,2020-04-12 17:08:10.714,1,BBBBBB,F8tJ
58203,MTA0LDEwMA==,7.12,-66.3,11800,t,2020-04-12 17:08:13.943,0,CCCCCC,6jNu
58204,NTksMTAw,10.21,-74.9,32975,t,2020-04-12 17:08:14.705,56,555555,rURR
58205,NzEsMTAw,9.45,-57.7,32975,t,2020-04-12 17:08:15.226,56,555555,1XpN
58206,NzgsMTAw,9.89,-85.6,32975,t,2020-04-12 17:08:15.554,54,444444,TKbk
58207,MTQzLDEwMA==,9.33,-52,31975,t,2020-04-12 17:08:15.682,53,333333,Z8OM
58208,NjUsMTAw,11.39,-112.7,32975,t,2020-04-12 17:08:16.198,63,111111,Tg0Q
58209,MTI2LDEwMA==,6.89,-101.7,31975,t,2020-04-12 17:08:18.184,46,222222,gVZl
58210,MTMxLDEwMA==,7.98,-81.2,11800,t,2020-04-12 17:08:19.102,0,666666,tu1e
58211,OTIsMTAw,10.96,-102.4,15800,t,2020-04-12 17:08:21.074,1,CCCCCC,T8Vf
58212,MTE1LDEwMA==,11.71,-56.1,11800,t,2020-04-12 17:08:22.597,1,000000,UM4h
58213,NTcsMTAw,9.78,-59.6,32975,t,2020-04-12 17:08:24.272,51,333333,90tG
58214,MTQyLDEwMA==,8.5,-86.7,31975,t,2020-04-12 17:08:25.756,57,555555,rURR
58215,ODQsMTAw,7.9,-50.1,32975,t,2020-04-12 17:08:25.941,51,444444,zykj
58216,NzIsMTAw,9.51,-78.4,32975,t,2020-04-12 17:08:25.998,55,555555,FFn8
58217,NjAsMTAw,11.41,-113.6,32975,t,2020-04-12 17:08:26.19,47,111111,fGIB
58218,NTEsMTAw,11.24,-96.3,32975,t,2020-04-12 17:08:27.365,3,999999,WamN
58219,ODQsMTAw,10.55,-78.6,32975,t,2020-04-12 17:08:28.052,49,222222,Mzh1
58220,OTYsMTAw,8.7,-74.5,15800,t,2020-04-12 17:08:32.056,0,AAAAAA,W3eQ
58221,MTI0LDEwMA==,9.44,-91.6,31975,t,2020-04-12 17:08:34.364,50,444444,GqRZ
58222,MTEyLDEwMA==,6.74,-37.7,31975,t,2020-04-12 17:08:34.839,56,555555,FFn8
58223,MTM5LDEwMA==,6.64,-99.4,31975,t,2020-04-12 17:08:34.879,46,333333,dOAs
58224,ODMsMTAw,6.82,-36.6,32975,t,2020-04-12 17:08:35.501,54,555555,JLsR
58225,MTIzLDEwMA==,11.69,-82.1,31975,t,2020-04-12 17:08:36.186,59,111111,feo6
58226,NTcsMTAw,6.87,-52.6,32975,t,2020-04-12 17:08:37.977,0,999999,7XMv
58227,MTQ1LDEwMA==,10.91,-96.6,31975,t,2020-04-12 17:08:38.059,48,222222,VB5G
58228,NjMsMTAw,8.07,-61.5,15800,t,2020-04-12 17:08:39.153,2,777777,cIkv
58229,MTQ2LDEwMA==,7.54,-71,31975,t,2020-04-12 17:08:39.333,1,BBBBBB,E752
58230,MTAwLDEwMA==,6.68,-95.8,11800,t,2020-04-12 17:08:41.025,0,CCCCCC,EZGz
58231,NTcsMTAw,9.84,-38.8,32975,t,2020-04-12 17:08:44.368,53,444444,silc
58232,MTA3LDEwMA==,8.9,-114.1,31975,t,2020-04-12 17:08:44.821,55,555555,JLsR
58233,OTUsMTAw,11.44,-73.2,32975,t,2020-04-12 17:08:44.888,50,333333,Z6qy
58234,OTQsMTAw,10.99,-69.1,32975,t,2020-04-12 17:08:45.84,56,555555,bIpl
58235,NjIsMTAw,6.84,-53,32975,t,2020-04-12 17:08:46.199,47,111111,xExX
58236,NjgsMTAw,9.61,-64.4,32975,t,2020-04-12 17:08:48.07,46,222222,UALX
58237,OTksMTAw,10.48,-45.1,15800,t,2020-04-12 17:08:48.648,2,999999,W9Jy
58238,ODUsMTAw,8.09,-94.2,15800,t,2020-04-12 17:08:49.169,1,777777,Q39A
58239,MTMxLDEwMA==,11.38,-78,11800,t,2020-04-12 17:08:52.058,0,AAAAAA,A67Q
58240,MTI4LDEwMA==,7.45,-77.6,11800,t,2020-04-12 17:08:52.443,1,000000,gUHl
58241,MTAwLDEwMA==,9.94,-60.1,31975,t,2020-04-12 17:08:54.82,57,555555,bIpl
58242,MTE3LDEwMA==,11.71,-36.1,31975,t,2020-04-12 17:08:54.898,48,333333,BbpI
58243,MTA0LDEwMA==,9.93,-71.6,31975,t,2020-04-12 17:08:54.975,55,444444,Z2mD
58244,ODgsMTAw,10.9,-50.2,15800,t,2020-04-12 17:08:55.296,0,888888,l8Ey
58245,MTIyLDEwMA==,7.07,-41.2,31975,t,2020-04-12 17:08:55.501,52,555555,dfyA
58246,NjEsMTAw,8.92,-38.4,32975,t,2020-04-12 17:08:56.209,57,111111,W1BT
58247,MTAyLDEwMA==,10.1,-49.6,31975,t,2020-04-12 17:08:58.086,47,222222,LNaV
58248,MTMxLDEwMA==,8.04,-57.4,11800,t,2020-04-12 17:08:59.07,2,666666,LPcK
58249,MTI5LDEwMA==,9.29,-41.2,11800,t,2020-04-12 17:09:01.024,1,CCCCCC,1Uor
58250,MTMyLDEwMA==,6.84,-76.4,11800,t,2020-04-12 17:09:02.458,1,000000,DQUw
58251,MTEyLDEwMA==,8.44,-86.3,31975,t,2020-04-12 17:09:04.83,53,555555,dfyA
58252,NjgsMTAw,8.63,-100.4,32975,t,2020-04-12 17:09:04.909,47,333333,fIYX
58253,MTQwLDEwMA==,11.09,-36.2,31975,t,2020-04-12 17:09:04.97,51,444444,Xq78
58254,MTM4LDEwMA==,7.66,-38.5,31975,t,2020-04-12 17:09:05.51,52,555555,ozBN
58255,NjYsMTAw,9.19,-90.8,32975,t,2020-04-12 17:09:06.218,52,111111,WM2l
58256,NjgsMTAw,8.23,-42.3,32975,t,2020-04-12 17:09:08.174,49,222222,oGk1
58257,MTIwLDEwMA==,11.7,-57.9,31975,t,2020-04-12 17:09:14.845,53,555555,ozBN
58258,ODUsMTAw,6.81,-84,32975,t,2020-04-12 17:09:14.926,51,333333,cfHK
58259,NzEsMTAw,7.18,-49.4,32975,t,2020-04-12 17:09:15.03,53,444444,z1Y5
58260,MTQ0LDEwMA==,11.37,-94.4,31975,t,2020-04-12 17:09:15.529,55,555555,TKbk
58261,MTUwLDEwMA==,8.89,-111.4,31975,t,2020-04-12 17:09:16.277,57,111111,5sDl
58262,MTQzLDEwMA==,6.77,-89.5,31975,t,2020-04-12 17:09:18.114,49,222222,cpHJ
58263,ODQsMTAw,9.19,-40.3,15800,t,2020-04-12 17:09:18.668,1,999999,iUwD
58264,MTA5LDEwMA==,9.15,-108.9,11800,t,2020-04-12 17:09:19.18,1,777777,uf5p
58265,ODQsMTAw,10.67,-80.3,15800,t,2020-04-12 17:09:21.045,0,CCCCCC,utzu
58266,MTIxLDEwMA==,11.72,-80.3,31975,t,2020-04-12 17:09:24.846,56,555555,TKbk
58267,MTM2LDEwMA==,11.19,-42.2,31975,t,2020-04-12 17:09:24.926,50,333333,N4Sg
58268,MTMzLDEwMA==,8.42,-72,31975,t,2020-04-12 17:09:24.989,51,444444,fLAI
58269,MTE3LDEwMA==,9.99,-44.3,31975,t,2020-04-12 17:09:25.527,52,555555,zykj
58270,MTEzLDEwMA==,7.14,-78.2,31975,t,2020-04-12 17:09:26.884,45,111111,FMYh
58271,NjYsMTAw,6.92,-96,32975,t,2020-04-12 17:09:28.109,49,222222,uwOt
58272,MTQ2LDEwMA==,7.11,-100.5,31975,t,2020-04-12 17:09:28.676,2,999999,1pM9
58273,MTI3LDEwMA==,10.71,-63.1,11800,t,2020-04-12 17:09:29.198,2,777777,se1m
58274,MTA2LDEwMA==,10.64,-100.5,11800,t,2020-04-12 17:09:32.105,1,AAAAAA,cRQ7
58275,ODMsMTAw,10.39,-45.7,15800,t,2020-04-12 17:09:32.48,2,000000,UtTk
58276,MTA5LDEwMA==,8.31,-59.3,31975,t,2020-04-12 17:09:34.856,53,555555,zykj
58277,ODcsMTAw,10.48,-51.8,32975,t,2020-04-12 17:09:34.949,50,333333,mNF8
