id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,ap_id,node_id
7897,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:21:37.479,555555,7OIr
7898,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:21:43.028,999999,NGfa
7899,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:21:50.778,111111,VvMe
7900,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:21:53.642,999999,5m38
7901,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:22:11.387,111111,JXRt
7902,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:22:16.845,222222,j67J
7903,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:22:21.392,888888,9xMJ
7904,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:22:28.108,555555,OhBP
7905,"",[],31941,t,f,t,2020-04-12 17:22:38.691,555555,LYWB
7906,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:22:41.993,111111,FkHi
7907,"",[],32941,t,f,t,2020-04-12 17:22:54.348,999999,mEqs
7908,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:22:54.451,777777,YFyt
7909,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:23:04.443,555555,2Agb
7910,"",[],31941,t,f,t,2020-04-12 17:23:25.024,BBBBBB,bYwm
7911,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:23:36.909,000000,4kmk
7912,"",[],32941,t,f,t,2020-04-12 17:23:42.622,111111,OJLv
7913,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:23:43.052,444444,ujxf
7914,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:23:49.335,555555,j8oC
7915,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:23:55.064,555555,j8oC
7916,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:23:55.114,777777,XpZ7
7917,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:23:57.533,000000,7bfe
7918,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",29896,t,f,t,2020-04-12 17:24:02.089,888888,Lukr
7919,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:24:03.643,444444,Mzh1
7920,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:24:05.671,BBBBBB,Ccyq
7921,"",[],29916,t,f,t,2020-04-12 17:24:12.699,888888,e3MT
7922,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:24:13.23,111111,xZKq
7923,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:24:14.23,444444,VB5G
7924,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:24:15.658,555555,J12C
7925,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:24:16.29,BBBBBB,Gq4B
7926,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:24:24.719,AAAAAA,zdI2
7927,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:24:27.558,222222,pTYE
7928,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:24:36.886,CCCCCC,4FQu
7929,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:24:36.954,BBBBBB,gRDb
7930,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:24:38.144,222222,8gQO
7931,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:24:39.963,555555,Egm9
7932,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:24:43.834,111111,UALX
7933,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:24:57.352,555555,ujxf
7934,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:25:12.698,555555,Mzh1
7935,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:25:12.8,555555,gVZl
7936,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:25:27.545,CCCCCC,Fq8B
7937,"","[{""sf"":8,""power"":10,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:25:29.11,333333,8YL9
7938,"","[{""sf"":12,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:25:31.794,666666,MXgK
7939,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:25:33.432,555555,VB5G
7940,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:25:35.614,AAAAAA,4i6f
7941,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:25:38.782,222222,neMu
7942,"","[{""sf"":10,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:25:39.701,333333,TKdZ
7943,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:25:44.907,444444,f1r9
7944,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:25:50.297,333333,ydoi
7945,"",[],32941,t,f,t,2020-04-12 17:25:54.073,555555,LNaV
7946,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:25:58.175,CCCCCC,uEQN
7947,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:25:59.408,222222,6q9i
7948,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:26:04.519,111111,StzA
7949,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:26:18.792,CCCCCC,zBHQ
7950,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:26:24.675,555555,uwOt
7951,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:26:29.412,CCCCCC,zdI2
7952,"",[],32941,t,f,t,2020-04-12 17:26:32.459,666666,Iz1K
7953,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:26:33.379,555555,N5O8
7954,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:26:40.044,222222,6siv
7955,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:26:43.073,666666,QRzh
7956,"",[],32941,t,f,t,2020-04-12 17:26:45.139,111111,R6RD
7957,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:26:50.666,222222,eAeL
7958,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:26:50.929,333333,istc
7959,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:27:01.261,222222,VO19
7960,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:27:03.693,666666,BAqP
7961,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:27:05.562,444444,Xep2
7962,"",[],32941,t,f,t,2020-04-12 17:27:07.72,BBBBBB,ZYhx
7963,"","[{""sf"":12,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:27:08.319,000000,Zujz
7964,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:27:14.302,666666,46Rl
7965,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:27:15.77,111111,ZyXV
7966,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:27:24.919,666666,QwpW
7967,"",[],32941,t,f,t,2020-04-12 17:27:28.945,000000,809c
7968,"",[],32941,t,f,t,2020-04-12 17:27:30.072,CCCCCC,C37x
7969,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:27:36.363,111111,yHWk
7970,"",[],32941,t,f,t,2020-04-12 17:27:40.681,CCCCCC,4tru
7971,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:27:41.896,222222,JjYm
7972,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:27:45.233,999999,N8nR
7973,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:27:55.596,666666,E0PN
7974,"",[],32941,t,f,t,2020-04-12 17:27:55.842,999999,HMpP
7975,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:28:01.276,CCCCCC,XgPj
7976,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:28:05.341,555555,kRLS
7977,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:28:11.576,333333,wuEp
7978,"",[],32941,t,f,t,2020-04-12 17:28:11.883,CCCCCC,0vp9
7979,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:28:19.643,000000,tTmb
7980,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:28:22.503,CCCCCC,52XP
7981,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:28:45.957,555555,jOGJ
7982,"",[],32941,t,f,t,2020-04-12 17:28:50.27,000000,dL6j
7983,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:28:52.185,333333,xKgy
7984,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:28:52.547,222222,ZG4l
7985,"",[],32941,t,f,t,2020-04-12 17:29:32.798,333333,11iU
7986,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:29:36.515,999999,5ROK
7987,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:29:36.576,555555,Zbcc
7988,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:29:50.947,000000,3hAp
7989,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:29:57.14,999999,LJMb
7990,"",[],31941,t,f,t,2020-04-12 17:30:01.623,000000,SQin
7991,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:30:07.173,555555,t8aV
7992,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:30:07.755,999999,Oqtn
7993,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:30:16.317,444444,boI4
7994,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:30:17.852,555555,68qZ
7995,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:30:24.171,555555,Vx1n
7996,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:30:42.747,000000,hwfO
7997,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:30:44.8,222222,3i91
7998,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:30:48.592,111111,s8Zc
7999,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:30:49.046,444444,0G9J
8000,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:30:59.183,111111,Gjr8
8001,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:31:03.366,000000,46Rl
8002,"",[],32941,t,f,t,2020-04-12 17:31:29.663,444444,NDSF
8003,"",[],32941,t,f,t,2020-04-12 17:31:33.485,333333,6q9i
8004,"",[],29916,t,f,t,2020-04-12 17:31:33.705,888888,8gKr
8005,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:31:48.452,999999,hny4
8006,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:31:59.809,111111,qOYa
8007,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:32:06.555,AAAAAA,cPUA
8008,"",[],31941,t,f,t,2020-04-12 17:32:19.081,999999,bL52
8009,"","[{""sf"":9,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:32:24.867,555555,UZ5h
8010,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:32:28.547,555555,ag9q
8011,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:32:35.465,555555,NDSF
8012,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:32:49.715,999999,VS4q
8013,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:32:50.318,444444,0TsX
8014,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:32:56.209,777777,1eX2
8015,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:33:00.304,999999,Iz1K
8016,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:00.435,111111,gJRJ
8017,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:05.511,222222,fH6n
8018,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:06.066,555555,IZXp
8019,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:33:06.826,777777,TW88
8020,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:33:10.918,999999,gTsV
8021,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:16.101,222222,g7Bl
8022,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:18.66,BBBBBB,hFS4
8023,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:21.525,999999,gOKH
8024,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:24.164,333333,LHoP
8025,"","[{""sf"":8,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:26.664,555555,SBCe
8026,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:32.127,999999,cPBw
8027,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",28896,t,f,t,2020-04-12 17:33:34.422,888888,Zyou
8028,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:36.699,222222,cX1q
8029,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:39.185,555555,SBCe
8030,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:33:42.74,999999,Fq8B
8031,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:43.396,CCCCCC,E82E
8032,"",[],32941,t,f,t,2020-04-12 17:33:47.252,AAAAAA,UIcJ
8033,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:51.062,111111,dfyA
8034,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:33:56.545,666666,fZnL
8035,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:33:59.314,BBBBBB,MDVn
8036,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:34:04.781,333333,wLtQ
8037,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:34:11.651,111111,ZNPC
8038,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:34:17.148,666666,VNOv
8039,"",[],29916,t,f,t,2020-04-12 17:34:17.498,777777,4S0y
8040,"",[],32941,t,f,t,2020-04-12 17:34:19.938,BBBBBB,IeBv
8041,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:34:27.328,222222,9MMD
8042,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",28896,t,f,t,2020-04-12 17:34:28.105,777777,3eyd
8043,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:34:30.551,BBBBBB,qNgi
8044,"",[],31941,t,f,t,2020-04-12 17:34:34.045,CCCCCC,lAQy
8045,"",[],31941,t,f,t,2020-04-12 17:34:42.255,111111,p7NC
8046,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",28896,t,f,t,2020-04-12 17:34:48.72,777777,Lukr
8047,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:34:57.789,666666,Rt1d
8048,"",[],32941,t,f,t,2020-04-12 17:34:57.935,222222,YAUr
8049,"",[],28916,t,f,t,2020-04-12 17:34:59.331,777777,e3MT
8050,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:35:04.652,CCCCCC,DzaX
8051,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:35:14.201,000000,p4eC
8052,"",[],32941,t,f,t,2020-04-12 17:35:15.42,333333,vwAU
8053,"",[],32941,t,f,t,2020-04-12 17:35:18.061,AAAAAA,fcVB
8054,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:35:18.541,222222,UW4P
8055,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:35:29.14,222222,Q2hk
8056,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:35:35.28,CCCCCC,mQ2V
8057,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:35:37.361,555555,MfcL
8058,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:35:38.688,AAAAAA,T8Vf
8059,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:35:57.951,555555,ld8O
8060,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",28896,t,f,t,2020-04-12 17:36:16.207,000000,uEQN
8061,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:36:18.999,555555,uBSj
8062,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:36:20.822,222222,ZbhY
8063,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:36:23.305,555555,0mBe
8064,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:36:29.34,AAAAAA,fZnL
8065,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:36:33.495,999999,K296
8066,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",28896,t,f,t,2020-04-12 17:36:36.806,000000,d67c
8067,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:36:41.426,222222,1cLx
8068,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:36:54.099,999999,V9mN
8069,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",29896,t,f,t,2020-04-12 17:36:57.433,000000,EZGz
8070,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:36:59.969,AAAAAA,Oqtn
8071,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:37:02.035,222222,bkT9
8072,"",[],28916,t,f,t,2020-04-12 17:37:08.047,000000,E2Wu
8073,"",[],32941,t,f,t,2020-04-12 17:37:09.617,555555,RVYZ
8074,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:37:23.932,555555,RVYZ
8075,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:37:26.118,333333,kinZ
8076,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:37:36.704,333333,dnUP
8077,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:37:40.22,555555,wpze
8078,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:37:47.294,333333,InMc
8079,"",[],27916,t,f,t,2020-04-12 17:37:48.674,000000,C5W0
8080,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:37:51.179,444444,j67J
8081,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:37:54.539,555555,wpze
8082,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",29896,t,f,t,2020-04-12 17:37:59.283,000000,vBGO
8083,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",27896,t,f,t,2020-04-12 17:38:09.899,000000,BoSU
8084,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:38:14.778,999999,KRgx
8085,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:38:16.029,CCCCCC,vBGO
8086,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:38:21.361,BBBBBB,ibQg
8087,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:38:22.685,222222,o7kh
8088,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:38:31.886,444444,Qdyg
8089,"","[{""sf"":12,""power"":13,""type"":""NORMAL""}]",27896,t,f,t,2020-04-12 17:38:40.132,777777,dwB6
8090,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:38:40.858,555555,Nv2y
8091,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:38:52.484,444444,xKgy
8092,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:38:55.173,555555,Nv2y
8093,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:38:56.668,CCCCCC,A67Q
8094,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:39:00.662,AAAAAA,lGU1
8095,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:39:05.759,555555,RX7I
8096,"",[],29916,t,f,t,2020-04-12 17:39:10.772,777777,71cF
8097,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:39:11.463,555555,VfN3
8098,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:39:13.078,444444,qYlC
8099,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:39:21.29,AAAAAA,hgKC
8100,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",29896,t,f,t,2020-04-12 17:39:31.393,777777,2XLX
8101,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:39:37.314,CCCCCC,tu1e
8102,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:39:43.11,111111,kv6t
8103,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:40:02.087,555555,xKgy
8104,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",29896,t,f,t,2020-04-12 17:40:05.388,888888,3G5C
8105,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:40:13.771,444444,8gQO
8106,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:40:16.405,555555,xKgy
8107,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",29896,t,f,t,2020-04-12 17:40:26.031,888888,YPBY
8108,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",28896,t,f,t,2020-04-12 17:40:36.646,888888,QokP
8109,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:40:37.062,555555,qYlC
8110,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",28896,t,f,t,2020-04-12 17:40:50.645,000000,O4un
8111,"",[],28916,t,f,t,2020-04-12 17:40:52.069,777777,g9qP
8112,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:40:53.754,111111,dq2F
8113,"",[],32941,t,f,t,2020-04-12 17:41:02.106,BBBBBB,jzeC
8114,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 17:41:14.423,444444,neMu
8115,"","[{""sf"":8,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:41:18.069,333333,BQcZ
8116,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:41:34.369,111111,SrSH
8117,"",[],32941,t,f,t,2020-04-12 17:41:55.04,555555,JmpM
8118,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:41:59.481,111111,eyZ3
8119,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:42:08.693,333333,1cLx
8120,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 17:42:13.468,222222,Rylx
