id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id
1189,MTQzLDEwMA==,11.12,-97.5,35954,t,2020-04-13 13:16:11.295,866100000,7,13,46,4/5,125000,0,1,111111,J0vE
1190,MTI4LDEwMA==,11.34,-92.3,35918,t,2020-04-13 13:16:13.098,866100000,8,14,82,4/5,125000,1,1,666666,5nVK
1191,MTExLDEwMA==,9.74,-79.7,35734,t,2020-04-13 13:16:15.523,866100000,10,15,266,4/5,125000,1,1,333333,RxGB
1192,ODQsMTAw,7.57,-109.7,35960,t,2020-04-13 13:16:15.657,866100000,7,10,40,4/5,125000,0,1,000000,WBxG
1193,MTM1LDEwMA==,7.35,-35.9,35954,t,2020-04-13 13:16:17.801,866100000,7,11,46,4/5,125000,0,1,444444,Y2m4
1194,MTEwLDEwMA==,6.77,-72.2,35734,t,2020-04-13 13:16:18.319,866100000,10,15,266,4/5,125000,0,1,999999,1tuD
1195,MTIzLDEwMA==,8.65,-112.8,35918,t,2020-04-13 13:16:18.509,866100000,8,12,82,4/5,125000,0,1,555555,Mmdl
1196,NTYsMTAw,6.79,-91.5,35960,t,2020-04-13 13:16:18.671,866900000,7,14,40,4/5,125000,0,1,888888,TcTZ
1197,NTYsMTAw,8.12,-53.8,35960,t,2020-04-13 13:16:20.717,866900000,7,14,40,4/5,125000,0,1,777777,agdL
1198,NzgsMTAw,7.39,-87.3,35960,t,2020-04-13 13:16:21.314,866100000,7,13,40,4/5,125000,1,1,111111,3Aqi
1199,MTQ1LDEwMA==,9.71,-70.3,35918,t,2020-04-13 13:16:23.109,866100000,8,14,82,4/5,125000,1,1,666666,bNi2
1200,NzYsMTAw,7.79,-96.7,35767,t,2020-04-13 13:16:25.529,866100000,10,15,233,4/5,125000,1,1,333333,3dup
1201,MTM2LDEwMA==,7.43,-50.9,35954,t,2020-04-13 13:16:25.674,866100000,7,10,46,4/5,125000,0,1,000000,kLmd
1202,MTM1LDEwMA==,9.71,-79.9,35954,t,2020-04-13 13:16:27.81,866100000,7,11,46,4/5,125000,1,1,444444,gMOb
1203,MTI2LDEwMA==,6.55,-52.2,35734,t,2020-04-13 13:16:28.327,866100000,10,15,266,4/5,125000,0,1,999999,olHW
1204,MTE4LDEwMA==,8.64,-99.2,35918,t,2020-04-13 13:16:28.517,866100000,8,12,82,4/5,125000,0,1,555555,siTT
1205,MTM1LDEwMA==,9.47,-91.3,35432,t,2020-04-13 13:16:29.25,866100000,11,15,568,4/5,125000,1,1,888888,IZ9M
1206,NzYsMTAw,7.87,-67.2,35505,t,2020-04-13 13:16:31.312,866100000,11,15,495,4/5,125000,0,1,777777,fAv5
1207,ODYsMTAw,8.08,-63,35960,t,2020-04-13 13:16:31.321,866100000,7,13,40,4/5,125000,0,1,111111,z1Y5
1208,MTA3LDEwMA==,8.3,-45.9,35918,t,2020-04-13 13:16:33.111,866100000,8,14,82,4/5,125000,1,1,666666,JJbe
1209,ODAsMTAw,7.45,-82.2,35767,t,2020-04-13 13:16:35.54,866100000,10,15,233,4/5,125000,0,1,333333,bybP
1210,NzAsMTAw,9.17,-66.1,35960,t,2020-04-13 13:16:35.676,866100000,7,10,40,4/5,125000,2,1,000000,IB6w
1211,ODUsMTAw,10.96,-108.9,35929,t,2020-04-13 13:16:35.827,866100000,8,15,71,4/5,125000,1,1,222222,LAsT
1212,ODMsMTAw,10.64,-52.9,35960,t,2020-04-13 13:16:37.818,866100000,7,11,40,4/5,125000,1,1,444444,GJeC
1213,ODUsMTAw,10.42,-89.4,35767,t,2020-04-13 13:16:38.333,866100000,10,15,233,4/5,125000,1,1,999999,YPBY
1214,MTExLDEwMA==,7.94,-76.3,35918,t,2020-04-13 13:16:38.523,866100000,8,12,82,4/5,125000,0,1,555555,nVoB
1215,NjksMTAw,10.05,-67.4,35505,t,2020-04-13 13:16:39.261,866100000,11,15,495,4/5,125000,0,1,888888,cBhO
1216,MTM1LDEwMA==,10.81,-53,35432,t,2020-04-13 13:16:41.306,866100000,11,15,568,4/5,125000,0,1,777777,d67c
1217,OTgsMTAw,6.59,-51,35960,t,2020-04-13 13:16:41.324,866100000,7,13,40,4/5,125000,0,1,111111,YE8Z
1218,MTA2LDEwMA==,10.7,-100,35918,t,2020-04-13 13:16:43.123,866100000,8,14,82,4/5,125000,0,1,666666,silc
1219,ODIsMTAw,11.75,-63.5,35767,t,2020-04-13 13:16:45.547,866100000,10,15,233,4/5,125000,2,1,333333,8gKr
1220,NTgsMTAw,9.97,-103.7,35960,t,2020-04-13 13:16:45.685,866900000,7,14,40,4/5,125000,0,1,000000,tYiD
1221,MTAzLDEwMA==,7.24,-37,35954,t,2020-04-13 13:16:47.829,866100000,7,11,46,4/5,125000,1,1,444444,dHjj
1222,MTM1LDEwMA==,9.75,-88.7,35734,t,2020-04-13 13:16:48.364,866100000,10,15,266,4/5,125000,0,1,999999,KYdd
1223,NzIsMTAw,10.64,-51.4,35929,t,2020-04-13 13:16:48.535,866100000,8,12,71,4/5,125000,0,1,555555,HOi1
1224,MTAyLDEwMA==,10.29,-51.5,35432,t,2020-04-13 13:16:49.28,866100000,11,15,568,4/5,125000,0,1,888888,IMgC
1225,NTMsMTAw,9.58,-54.7,35960,t,2020-04-13 13:16:51.342,866900000,7,14,40,4/5,125000,0,1,111111,tt7b
1226,ODksMTAw,11.25,-113.5,35929,t,2020-04-13 13:16:53.132,866100000,8,14,71,4/5,125000,0,1,666666,WiRi
1227,MTQyLDEwMA==,10.2,-47.7,35734,t,2020-04-13 13:16:55.56,866100000,10,15,266,4/5,125000,1,1,333333,Yfkr
1228,NTksMTAw,11.63,-76.1,35960,t,2020-04-13 13:16:55.842,866900000,7,14,40,4/5,125000,0,1,222222,4tvn
1229,OTksMTAw,6.77,-96.3,35960,t,2020-04-13 13:16:56.264,866100000,7,7,40,4/5,125000,1,1,000000,nVoB
1230,OTMsMTAw,7.12,-111.9,35960,t,2020-04-13 13:16:57.876,866100000,7,11,40,4/5,125000,2,1,444444,IhVP
1231,ODksMTAw,10.7,-89.5,35767,t,2020-04-13 13:16:58.361,866100000,10,15,233,4/5,125000,0,1,999999,xMnd
1232,MTE4LDEwMA==,10.25,-37.2,35918,t,2020-04-13 13:16:58.545,866100000,8,12,82,4/5,125000,0,1,555555,FbsK
1233,MTI3LDEwMA==,7.23,-114.2,35432,t,2020-04-13 13:16:59.286,866100000,11,15,568,4/5,125000,1,1,888888,V037
1234,MTQ1LDEwMA==,9.54,-75.3,35954,t,2020-04-13 13:17:01.942,866100000,7,12,46,4/5,125000,0,1,111111,x2oX
1235,MTEzLDEwMA==,8.72,-99.9,35918,t,2020-04-13 13:17:03.146,866100000,8,14,82,4/5,125000,0,1,666666,NEg7
1236,MTI0LDEwMA==,6.59,-107.1,35734,t,2020-04-13 13:17:05.573,866100000,10,15,266,4/5,125000,0,1,333333,0Aw1
1237,MTM2LDEwMA==,6.79,-82.7,35954,t,2020-04-13 13:17:06.286,866100000,7,7,46,4/5,125000,1,1,000000,fLAI
1238,MTEyLDEwMA==,9.79,-74.1,35954,t,2020-04-13 13:17:07.852,866100000,7,11,46,4/5,125000,2,1,444444,ozBN
1239,MTEyLDEwMA==,7.42,-46.1,35734,t,2020-04-13 13:17:08.377,866100000,10,15,266,4/5,125000,0,1,999999,c9M0
1240,MTQ2LDEwMA==,7.5,-75.4,35954,t,2020-04-13 13:17:08.559,866900000,7,14,46,4/5,125000,1,1,555555,Cb97
1241,NjQsMTAw,8.73,-64.6,35505,t,2020-04-13 13:17:09.29,866100000,11,15,495,4/5,125000,0,1,888888,0umt
1242,NjUsMTAw,11.19,-80.1,35960,t,2020-04-13 13:17:11.958,866100000,7,12,40,4/5,125000,0,1,111111,sFy7
1243,OTgsMTAw,9.3,-56.7,35929,t,2020-04-13 13:17:13.152,866100000,8,14,71,4/5,125000,2,1,666666,FEwg
1244,MTAxLDEwMA==,8.54,-38.7,35954,t,2020-04-13 13:17:16.29,866100000,7,7,46,4/5,125000,0,1,000000,JXTO
1245,OTUsMTAw,8.35,-89.3,35960,t,2020-04-13 13:17:17.858,866100000,7,11,40,4/5,125000,1,1,444444,v85z
1246,MTMwLDEwMA==,11.65,-57,35734,t,2020-04-13 13:17:18.37,866100000,10,15,266,4/5,125000,0,1,999999,27tH
1247,OTcsMTAw,11.18,-106.8,35960,t,2020-04-13 13:17:19.167,866100000,7,14,40,4/5,125000,0,1,555555,mCDO
1248,NTYsMTAw,11.58,-82.9,35960,t,2020-04-13 13:17:19.31,866900000,7,14,40,4/5,125000,0,1,888888,LSAr
1249,NjksMTAw,9.85,-40.9,35960,t,2020-04-13 13:17:21.988,866100000,7,12,40,4/5,125000,2,1,111111,kBqL
1250,MTQ4LDEwMA==,6.9,-96.6,35954,t,2020-04-13 13:17:23.161,866900000,7,14,46,4/5,125000,2,1,666666,P0c7
1251,NzQsMTAw,8.51,-104.2,35767,t,2020-04-13 13:17:25.589,866100000,10,15,233,4/5,125000,1,1,333333,3hu8
1252,MTIxLDEwMA==,7.83,-96.6,35954,t,2020-04-13 13:17:26.292,866100000,7,7,46,4/5,125000,0,1,000000,ahno
1253,NTAsMTAw,7.66,-87.9,35960,t,2020-04-13 13:17:26.454,866900000,7,14,40,4/5,125000,0,1,222222,GQtg
1254,MTAwLDEwMA==,7.78,-78.1,35954,t,2020-04-13 13:17:27.866,866100000,7,11,46,4/5,125000,1,1,444444,Z2mD
1255,NTAsMTAw,6.62,-40.6,35960,t,2020-04-13 13:17:28.383,866900000,7,14,40,4/5,125000,0,1,999999,ZzDw
1256,NjMsMTAw,11.44,-87.6,35960,t,2020-04-13 13:17:29.186,866100000,7,14,40,4/5,125000,2,1,555555,xExX
1257,NTcsMTAw,6.88,-100.6,35960,t,2020-04-13 13:17:29.912,866900000,7,14,40,4/5,125000,0,1,888888,qSVX
1258,OTgsMTAw,7.57,-107.2,35505,t,2020-04-13 13:17:31.364,866100000,11,15,495,4/5,125000,0,1,777777,Nuui
1259,ODUsMTAw,7.05,-36.6,35960,t,2020-04-13 13:17:31.967,866100000,7,12,40,4/5,125000,0,1,111111,OJNL
1260,MTMxLDEwMA==,8.52,-81.5,35954,t,2020-04-13 13:17:33.744,866100000,7,13,46,4/5,125000,1,1,666666,4m9Y
1261,MTEzLDEwMA==,10.66,-91.4,35734,t,2020-04-13 13:17:35.629,866100000,10,15,266,4/5,125000,1,1,333333,BqyV
1262,MTIxLDEwMA==,9.12,-87.5,35954,t,2020-04-13 13:17:36.298,866100000,7,7,46,4/5,125000,0,1,000000,UA1b
1263,MTM5LDEwMA==,9.82,-95.5,35954,t,2020-04-13 13:17:37.874,866100000,7,11,46,4/5,125000,0,1,444444,0U7I
1264,NTgsMTAw,7.5,-54.6,35960,t,2020-04-13 13:17:38.975,866900000,7,14,40,4/5,125000,0,1,999999,QokP
1265,OTMsMTAw,11.71,-109.7,35960,t,2020-04-13 13:17:39.185,866100000,7,14,40,4/5,125000,1,1,555555,wh65
1266,MTIxLDEwMA==,7.33,-105.8,35734,t,2020-04-13 13:17:40.502,866100000,10,15,266,4/5,125000,0,1,888888,Qln1
1267,NjAsMTAw,8.71,-49.7,35960,t,2020-04-13 13:17:41.976,866100000,7,12,40,4/5,125000,0,1,111111,1pCx
1268,MTM0LDEwMA==,7.55,-105.5,35954,t,2020-04-13 13:17:43.759,866100000,7,13,46,4/5,125000,1,1,666666,4vYl
1269,NzQsMTAw,7.77,-104.4,35767,t,2020-04-13 13:17:45.606,866100000,10,15,233,4/5,125000,1,1,333333,LY7D
1270,MTA5LDEwMA==,8.33,-70.4,35954,t,2020-04-13 13:17:46.305,866100000,7,7,46,4/5,125000,1,1,000000,Gjr8
1271,MTEzLDEwMA==,10.5,-45.7,35954,t,2020-04-13 13:17:47.881,866100000,7,11,46,4/5,125000,1,1,444444,FQDU
1272,ODYsMTAw,8.87,-50.1,35960,t,2020-04-13 13:17:49.213,866100000,7,14,40,4/5,125000,0,1,555555,istc
1273,NzksMTAw,11.15,-45.9,35872,t,2020-04-13 13:17:49.56,866100000,9,15,128,4/5,125000,1,1,999999,jVYL
1274,NTksMTAw,9.44,-90.6,35960,t,2020-04-13 13:17:50.512,866900000,7,14,40,4/5,125000,0,1,888888,GWMB
1275,MTE2LDEwMA==,11.04,-49.9,35432,t,2020-04-13 13:17:51.372,866100000,11,15,568,4/5,125000,0,1,777777,7jKu
1276,MTA1LDEwMA==,9.84,-40.8,35954,t,2020-04-13 13:17:51.996,866100000,7,12,46,4/5,125000,1,1,111111,W1BT
1277,NTUsMTAw,7.7,-80.1,35960,t,2020-04-13 13:17:53.774,866900000,7,14,40,4/5,125000,1,1,666666,K7Y0
1278,NzcsMTAw,11.43,-57.6,35767,t,2020-04-13 13:17:55.611,866100000,10,15,233,4/5,125000,1,1,333333,1kgS
1279,MTI3LDEwMA==,9.2,-87.4,35954,t,2020-04-13 13:17:56.317,866100000,7,7,46,4/5,125000,0,1,000000,2Agb
1280,NzUsMTAw,11.1,-42.6,35960,t,2020-04-13 13:17:57.891,866100000,7,11,40,4/5,125000,1,1,444444,mWD1
1281,MTQ5LDEwMA==,8.37,-96.8,35954,t,2020-04-13 13:17:59.2,866900000,7,14,46,4/5,125000,0,1,555555,sIod
1282,ODcsMTAw,6.91,-77.4,35872,t,2020-04-13 13:17:59.565,866100000,9,15,128,4/5,125000,0,1,999999,fT4P
1283,MTIzLDEwMA==,10.57,-74,35734,t,2020-04-13 13:18:01.084,866100000,10,15,266,4/5,125000,0,1,888888,j828
1284,NzYsMTAw,8.18,-49.7,35960,t,2020-04-13 13:18:01.99,866100000,7,12,40,4/5,125000,0,1,111111,D1D4
1285,OTIsMTAw,8.88,-83.1,35960,t,2020-04-13 13:18:04.363,866100000,7,13,40,4/5,125000,2,1,666666,UN89
1286,NzYsMTAw,11.19,-61,35767,t,2020-04-13 13:18:05.629,866100000,10,15,233,4/5,125000,1,1,333333,Zz1h
1287,NTcsMTAw,7.59,-103.9,35960,t,2020-04-13 13:18:06.322,866900000,7,14,40,4/5,125000,1,1,000000,cScy
1288,ODcsMTAw,9.59,-90.1,35960,t,2020-04-13 13:18:07.902,866100000,7,11,40,4/5,125000,0,1,444444,GA4Q
1289,NTgsMTAw,10.83,-79.3,35960,t,2020-04-13 13:18:09.572,866900000,7,14,40,4/5,125000,0,1,999999,eX0F
1290,NzQsMTAw,11.65,-95.8,35960,t,2020-04-13 13:18:09.778,866100000,7,14,40,4/5,125000,1,1,555555,ag9q
1291,MTM3LDEwMA==,8.58,-103.4,35432,t,2020-04-13 13:18:11.389,866100000,11,15,568,4/5,125000,0,1,777777,DQUw
1292,OTQsMTAw,8.28,-38,35960,t,2020-04-13 13:18:11.995,866100000,7,12,40,4/5,125000,2,1,111111,U7N3
1293,NzUsMTAw,9.46,-78.8,35960,t,2020-04-13 13:18:14.381,866100000,7,13,40,4/5,125000,2,1,666666,8lnF
1294,MTAwLDEwMA==,10.88,-76.4,35734,t,2020-04-13 13:18:15.629,866100000,10,15,266,4/5,125000,1,1,333333,5nWF
1295,ODcsMTAw,11,-90.4,35960,t,2020-04-13 13:18:16.979,866100000,7,9,40,4/5,125000,1,1,000000,qYlC
1296,NjYsMTAw,10.72,-44.3,35767,t,2020-04-13 13:18:17.091,866100000,10,14,233,4/5,125000,0,1,222222,Lffr
1297,NjYsMTAw,10.32,-51.7,35960,t,2020-04-13 13:18:17.91,866100000,7,11,40,4/5,125000,1,1,444444,Pg5x
1298,NTgsMTAw,8.53,-42.1,35960,t,2020-04-13 13:18:19.786,866900000,7,14,40,4/5,125000,2,1,555555,ujxf
1299,MTQwLDEwMA==,10.19,-36.6,35853,t,2020-04-13 13:18:20.167,866100000,9,15,147,4/5,125000,0,1,999999,wU5P
1300,NTUsMTAw,11.56,-69.2,35960,t,2020-04-13 13:18:21.104,866900000,7,14,40,4/5,125000,0,1,888888,29Jy
1301,MTM0LDEwMA==,9.44,-109.9,35432,t,2020-04-13 13:18:21.407,866100000,11,15,568,4/5,125000,0,1,777777,rhmV
1302,OTksMTAw,9.86,-77.9,35960,t,2020-04-13 13:18:22.005,866100000,7,12,40,4/5,125000,1,1,111111,mc5V
1303,MTM0LDEwMA==,9.82,-43.4,35954,t,2020-04-13 13:18:24.402,866100000,7,13,46,4/5,125000,0,1,666666,drPl
1304,OTIsMTAw,7.42,-50.8,35767,t,2020-04-13 13:18:25.643,866100000,10,15,233,4/5,125000,0,1,333333,8Zpd
1305,ODcsMTAw,11.1,-60.2,35960,t,2020-04-13 13:18:26.917,866100000,7,9,40,4/5,125000,1,1,000000,l97Y
1306,MTI0LDEwMA==,10.22,-109.6,35954,t,2020-04-13 13:18:27.928,866100000,7,11,46,4/5,125000,0,1,444444,oqRm
1307,NzksMTAw,7.82,-74.9,35872,t,2020-04-13 13:18:30.175,866100000,9,15,128,4/5,125000,1,1,999999,7qCe
1308,MTAyLDEwMA==,9.89,-39.6,35954,t,2020-04-13 13:18:30.379,866100000,7,8,46,4/5,125000,1,1,555555,CdSd
1309,ODEsMTAw,8.78,-105.7,35767,t,2020-04-13 13:18:31.688,866100000,10,15,233,4/5,125000,0,1,888888,qgSS
1310,OTIsMTAw,8.31,-110.8,35960,t,2020-04-13 13:18:32.02,866100000,7,12,40,4/5,125000,1,1,111111,hdtP
1311,NTYsMTAw,10.86,-79.2,35960,t,2020-04-13 13:18:34.396,866900000,7,14,40,4/5,125000,0,1,666666,Hfab
1312,ODEsMTAw,8.94,-103.9,35767,t,2020-04-13 13:18:35.655,866100000,10,15,233,4/5,125000,0,1,333333,uAWp
1313,NzQsMTAw,9.01,-54.4,35960,t,2020-04-13 13:18:36.933,866100000,7,9,40,4/5,125000,1,1,000000,cbun
1314,MTMwLDEwMA==,11.04,-63.9,35734,t,2020-04-13 13:18:37.116,866100000,10,14,266,4/5,125000,0,1,222222,MXgK
1315,MTI1LDEwMA==,10.43,-53.5,35954,t,2020-04-13 13:18:37.935,866100000,7,11,46,4/5,125000,0,1,444444,9Nmj
1316,NjEsMTAw,11.22,-40.2,35960,t,2020-04-13 13:18:40.388,866100000,7,8,40,4/5,125000,0,1,555555,meBh
1317,MTM4LDEwMA==,6.8,-89.4,35734,t,2020-04-13 13:18:41.696,866100000,10,15,266,4/5,125000,0,1,888888,Q4dI
1318,MTI2LDEwMA==,11.03,-53.9,35954,t,2020-04-13 13:18:42.032,866100000,7,12,46,4/5,125000,2,1,111111,TcGr
1319,NzQsMTAw,10.97,-114.1,35960,t,2020-04-13 13:18:44.995,866100000,7,10,40,4/5,125000,0,1,666666,Lc4v
1320,MTE2LDEwMA==,11.72,-35.3,35734,t,2020-04-13 13:18:45.655,866100000,10,15,266,4/5,125000,0,1,333333,VTvA
1321,ODIsMTAw,10.58,-53.1,35960,t,2020-04-13 13:18:47.066,866100000,7,9,40,4/5,125000,1,1,000000,uwOt
1322,OTMsMTAw,10.97,-106.1,35767,t,2020-04-13 13:18:47.134,866100000,10,14,233,4/5,125000,0,1,222222,HPMO
1323,MTEyLDEwMA==,6.53,-40.2,35954,t,2020-04-13 13:18:47.966,866100000,7,11,46,4/5,125000,0,1,444444,xdn9
1324,ODUsMTAw,9.04,-112.9,35872,t,2020-04-13 13:18:50.209,866100000,9,15,128,4/5,125000,1,1,999999,Yy7U
1325,MTI1LDEwMA==,8.38,-50.7,35954,t,2020-04-13 13:18:50.41,866100000,7,8,46,4/5,125000,0,1,555555,kcYW
1326,MTQzLDEwMA==,7.56,-59.1,35432,t,2020-04-13 13:18:51.428,866100000,11,15,568,4/5,125000,0,1,777777,TBLU
1327,NjEsMTAw,9.17,-67,35767,t,2020-04-13 13:18:51.706,866100000,10,15,233,4/5,125000,0,1,888888,aReq
1328,MTQ3LDEwMA==,6.76,-112.9,35954,t,2020-04-13 13:18:52.049,866900000,7,14,46,4/5,125000,1,1,111111,JUtc
1329,NjIsMTAw,9.21,-67.1,35960,t,2020-04-13 13:18:55,866100000,7,10,40,4/5,125000,0,1,666666,qNkd
1330,MTE0LDEwMA==,6.93,-113.9,35734,t,2020-04-13 13:18:55.667,866100000,10,15,266,4/5,125000,0,1,333333,tdWJ
1331,MTQzLDEwMA==,8.48,-108.1,35954,t,2020-04-13 13:18:56.961,866100000,7,9,46,4/5,125000,0,1,000000,68qZ
1332,NzAsMTAw,9.37,-113.9,35767,t,2020-04-13 13:18:57.13,866100000,10,14,233,4/5,125000,0,1,222222,hwfO
1333,NzEsMTAw,7.79,-62.1,35960,t,2020-04-13 13:18:57.949,866100000,7,11,40,4/5,125000,0,1,444444,Ocqa
1334,OTUsMTAw,9.53,-68.2,35872,t,2020-04-13 13:19:00.202,866100000,9,15,128,4/5,125000,0,1,999999,FYNe
1335,NTYsMTAw,7.71,-71.2,35960,t,2020-04-13 13:19:00.404,866900000,7,14,40,4/5,125000,1,1,555555,uPMk
1336,NTgsMTAw,7.5,-109.7,35960,t,2020-04-13 13:19:02.639,866900000,7,14,40,4/5,125000,0,1,111111,uydL
1337,MTM5LDEwMA==,8.48,-58.5,35954,t,2020-04-13 13:19:05.007,866100000,7,10,46,4/5,125000,2,1,666666,uBSj
1338,NjgsMTAw,10.41,-101.9,35767,t,2020-04-13 13:19:05.679,866100000,10,15,233,4/5,125000,0,1,333333,1Zjg
1339,NzcsMTAw,9.73,-66.6,35960,t,2020-04-13 13:19:06.962,866100000,7,9,40,4/5,125000,1,1,000000,Z46u
1340,NTQsMTAw,8.97,-110.8,35960,t,2020-04-13 13:19:07.964,866900000,7,14,40,4/5,125000,2,1,444444,NSxf
1341,MTQzLDEwMA==,8.4,-96.6,35853,t,2020-04-13 13:19:10.217,866100000,9,15,147,4/5,125000,2,1,999999,YInO
1342,MTMwLDEwMA==,7.68,-78.6,35954,t,2020-04-13 13:19:10.992,866100000,7,8,46,4/5,125000,2,1,555555,vPkA
1343,OTIsMTAw,9.02,-45.3,35767,t,2020-04-13 13:19:11.733,866100000,10,15,233,4/5,125000,0,1,888888,cq18
1344,MTM0LDEwMA==,7.26,-91.6,35954,t,2020-04-13 13:19:13.239,866100000,7,12,46,4/5,125000,1,1,111111,WUHd
1345,ODIsMTAw,7.03,-110.9,35960,t,2020-04-13 13:19:15.018,866100000,7,10,40,4/5,125000,0,1,666666,WL1n
1346,ODQsMTAw,10.44,-89.3,35767,t,2020-04-13 13:19:15.692,866100000,10,15,233,4/5,125000,0,1,333333,yVU1
1347,MTMwLDEwMA==,9.73,-87.2,35954,t,2020-04-13 13:19:16.966,866100000,7,9,46,4/5,125000,2,1,000000,Z6qy
1348,NTQsMTAw,11.3,-107.9,35960,t,2020-04-13 13:19:18.592,866900000,7,14,40,4/5,125000,0,1,444444,4oMp
1349,MTI0LDEwMA==,10.09,-37.8,35853,t,2020-04-13 13:19:20.219,866100000,9,15,147,4/5,125000,0,1,999999,pqeE
1350,MTExLDEwMA==,6.58,-97.9,35954,t,2020-04-13 13:19:21,866100000,7,8,46,4/5,125000,0,1,555555,3An2
1351,MTEyLDEwMA==,8.92,-103.9,35734,t,2020-04-13 13:19:21.735,866100000,10,15,266,4/5,125000,0,1,888888,BAHT
1352,MTQ5LDEwMA==,11.6,-104.8,35954,t,2020-04-13 13:19:23.238,866900000,7,14,46,4/5,125000,1,1,111111,xR8z
1353,OTEsMTAw,9.79,-94.4,35960,t,2020-04-13 13:19:25.024,866100000,7,10,40,4/5,125000,0,1,666666,f0LU
1354,MTIxLDEwMA==,6.97,-85,35734,t,2020-04-13 13:19:25.699,866100000,10,15,266,4/5,125000,0,1,333333,GCaD
1355,MTQ0LDEwMA==,8.86,-37.1,35954,t,2020-04-13 13:19:26.985,866100000,7,9,46,4/5,125000,0,1,000000,LH0s
1356,MTI5LDEwMA==,7.62,-48.6,35918,t,2020-04-13 13:19:29.182,866100000,8,15,82,4/5,125000,1,1,444444,giC3
1357,MTMzLDEwMA==,8,-83.9,35853,t,2020-04-13 13:19:30.235,866100000,9,15,147,4/5,125000,0,1,999999,SFAu
1358,NzgsMTAw,9.82,-71.7,35960,t,2020-04-13 13:19:31.016,866100000,7,8,40,4/5,125000,2,1,555555,K7Y0
1359,ODAsMTAw,11.58,-59,35505,t,2020-04-13 13:19:31.46,866100000,11,15,495,4/5,125000,0,1,777777,x0bz
1360,OTUsMTAw,6.65,-87.2,35767,t,2020-04-13 13:19:31.745,866100000,10,15,233,4/5,125000,1,1,888888,3G5C
1361,NjQsMTAw,8.29,-91,35929,t,2020-04-13 13:19:33.842,866100000,8,9,71,4/5,125000,0,1,111111,nXKZ
1362,NjgsMTAw,6.54,-109.2,35960,t,2020-04-13 13:19:35.023,866100000,7,10,40,4/5,125000,1,1,666666,6siv
1363,NjUsMTAw,6.62,-103.3,35767,t,2020-04-13 13:19:35.71,866100000,10,15,233,4/5,125000,1,1,333333,isgw
1364,ODAsMTAw,10.56,-100.4,35960,t,2020-04-13 13:19:36.992,866100000,7,9,40,4/5,125000,0,1,000000,gVZl
1365,NTcsMTAw,9.43,-81.4,35960,t,2020-04-13 13:19:37.161,866900000,7,14,40,4/5,125000,0,1,222222,NoOj
1366,MTE5LDEwMA==,11.2,-99.5,35918,t,2020-04-13 13:19:39.193,866100000,8,15,82,4/5,125000,0,1,444444,gkUR
1367,NzksMTAw,10.98,-40.9,35872,t,2020-04-13 13:19:40.236,866100000,9,15,128,4/5,125000,1,1,999999,dxnE
1368,MTQzLDEwMA==,10.73,-84.1,35954,t,2020-04-13 13:19:41.038,866100000,7,8,46,4/5,125000,1,1,555555,g2PS
1369,NzEsMTAw,6.91,-100.1,35505,t,2020-04-13 13:19:41.465,866100000,11,15,495,4/5,125000,0,1,777777,X9NF
1370,MTI1LDEwMA==,9.47,-102.5,35734,t,2020-04-13 13:19:41.754,866100000,10,15,266,4/5,125000,0,1,888888,BW52
1371,MTEzLDEwMA==,10.69,-71.5,35918,t,2020-04-13 13:19:43.852,866100000,8,9,82,4/5,125000,1,1,111111,FFn8
1372,NjUsMTAw,11.4,-72.9,35960,t,2020-04-13 13:19:45.033,866100000,7,10,40,4/5,125000,1,1,666666,m74Y
1373,ODksMTAw,7.92,-71,35767,t,2020-04-13 13:19:45.719,866100000,10,15,233,4/5,125000,0,1,333333,WbUk
1374,MTMxLDEwMA==,9.9,-40.9,35954,t,2020-04-13 13:19:47.079,866100000,7,9,46,4/5,125000,1,1,000000,ot3w
1375,MTM2LDEwMA==,8.34,-76.1,35432,t,2020-04-13 13:19:47.922,866100000,11,15,568,4/5,125000,0,1,222222,ZOnr
1376,OTksMTAw,8.39,-97.2,35929,t,2020-04-13 13:19:49.841,866100000,8,15,71,4/5,125000,1,1,444444,7wmc
1377,MTEwLDEwMA==,8.59,-50.8,35734,t,2020-04-13 13:19:56.575,866100000,10,15,266,4/5,125000,0,1,888888,NEE1
1378,MTE3LDEwMA==,6.72,-110.3,35954,t,2020-04-13 13:19:58.569,866100000,7,8,46,4/5,125000,0,1,555555,tHsv
1379,MTM2LDEwMA==,8.12,-105.4,35853,t,2020-04-13 13:19:59.887,866100000,9,15,147,4/5,125000,0,1,999999,9J7p
1380,NzksMTAw,6.81,-107.9,35929,t,2020-04-13 13:20:00.109,866100000,8,15,71,4/5,125000,1,1,444444,bCZg
1381,ODYsMTAw,10.61,-80.3,35505,t,2020-04-13 13:20:00.27,866100000,11,15,495,4/5,125000,1,1,222222,HMpP
1382,MTQ1LDEwMA==,7.66,-60.6,35954,t,2020-04-13 13:20:00.691,866100000,7,9,46,4/5,125000,2,1,000000,m74Y
1383,MTI2LDEwMA==,7.98,-62.1,35734,t,2020-04-13 13:20:02.029,866100000,10,15,266,4/5,125000,0,1,333333,KIvA
