id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,frequency,spf,power,airtime,coderate,bandwidth,ap_id,node_id
66011,"",[],35926,t,f,t,2020-04-17 00:28:56.887,866900000,7,15,40,4/5,125000,111113,W1BT
66012,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:28:57.808,866900000,7,14,46,4/5,125000,111113,AKjI
66013,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:28:58.109,866900000,7,15,46,4/5,125000,111114,K33r
66014,"",[],35926,t,f,t,2020-04-17 00:28:58.221,866900000,7,15,40,4/5,125000,111117,s8Zc
66015,"",[],35926,t,f,t,2020-04-17 00:28:58.47,866900000,7,15,40,4/5,125000,111112,GsBo
66016,"","[{""sf"":8,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:28:59.104,866900000,7,14,40,4/5,125000,111113,b5v4
66017,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:02.95,866900000,7,15,40,4/5,125000,111116,f6Xg
66018,"",[],35920,t,f,t,2020-04-17 00:29:05.103,866900000,7,15,46,4/5,125000,111114,9J7p
66019,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:05.603,866900000,7,15,40,4/5,125000,111115,lJmh
66020,"",[],35926,t,f,t,2020-04-17 00:29:06.534,866900000,7,15,40,4/5,125000,111112,KWoS
66021,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:29:06.797,866900000,7,15,46,4/5,125000,111111,ShjO
66022,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:06.927,866900000,7,15,40,4/5,125000,111118,SgG0
66023,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:08.732,866900000,7,14,40,4/5,125000,111114,fWPN
66024,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:09.724,866900000,7,15,40,4/5,125000,111113,zC2u
66025,"",[],35926,t,f,t,2020-04-17 00:29:18.853,866900000,7,15,40,4/5,125000,111117,hMvd
66026,"",[],35926,t,f,t,2020-04-17 00:29:23.023,866900000,7,15,40,4/5,125000,111116,HWGs
66027,"",[],35926,t,f,t,2020-04-17 00:29:23.438,866900000,7,15,40,4/5,125000,111116,6BHV
66028,"",[],35926,t,f,t,2020-04-17 00:29:23.984,866900000,7,15,40,4/5,125000,111114,crNe
66029,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:24.278,866900000,7,15,40,4/5,125000,111115,4BcF
66030,"",[],35926,t,f,t,2020-04-17 00:29:29.105,866900000,7,14,40,4/5,125000,111112,pnjL
66031,"",[],35926,t,f,t,2020-04-17 00:29:29.476,866900000,7,15,40,4/5,125000,111117,tt7b
66032,"",[],35920,t,f,t,2020-04-17 00:29:34.154,866900000,7,14,46,4/5,125000,111111,Nv2y
66033,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:29:34.614,866900000,7,14,46,4/5,125000,111114,fNqe
66034,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:36.34,866900000,7,15,40,4/5,125000,111115,KjPS
66035,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:36.609,866900000,7,15,40,4/5,125000,111120,dxhY
66036,"",[],35926,t,f,t,2020-04-17 00:29:38.455,866900000,7,15,40,4/5,125000,111113,ZhJd
66037,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:38.735,866900000,7,15,40,4/5,125000,111112,FZ18
66038,"",[],35926,t,f,t,2020-04-17 00:29:39.875,866900000,7,15,40,4/5,125000,111118,5nVK
66039,"",[],35926,t,f,t,2020-04-17 00:29:44.76,866900000,7,15,40,4/5,125000,111111,ezAw
66040,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:29:44.943,866900000,7,15,46,4/5,125000,111112,IkvO
66041,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:47.443,866900000,7,15,40,4/5,125000,111111,r1g4
66042,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:49.388,866900000,7,15,40,4/5,125000,111114,5wk7
66043,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:50.861,866900000,7,15,40,4/5,125000,111118,AorZ
66044,"",[],35926,t,f,t,2020-04-17 00:29:51.606,866900000,7,15,40,4/5,125000,111117,n3H1
66045,"",[],35926,t,f,t,2020-04-17 00:29:52.258,866900000,7,15,40,4/5,125000,111113,mZVl
66046,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:53.55,866900000,7,15,40,4/5,125000,111113,bS1y
66047,"",[],35920,t,f,t,2020-04-17 00:29:54.333,866900000,7,15,46,4/5,125000,111120,eIvH
66048,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:29:56.465,866900000,7,14,40,4/5,125000,111119,Sqhn
66049,"",[],35926,t,f,t,2020-04-17 00:29:59.752,866900000,7,15,40,4/5,125000,111112,adE9
66050,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:30:02.889,866900000,7,15,46,4/5,125000,111113,VqyG
66051,"",[],35926,t,f,t,2020-04-17 00:30:03.859,866900000,7,15,40,4/5,125000,111119,XvLe
66052,"",[],35926,t,f,t,2020-04-17 00:30:04.857,866900000,7,14,40,4/5,125000,111116,fkpJ
66053,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:30:05.948,866900000,7,15,46,4/5,125000,111113,yKyH
66054,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:30:07.168,866900000,7,15,46,4/5,125000,111117,UOFX
66055,"",[],35926,t,f,t,2020-04-17 00:30:07.339,866900000,7,15,40,4/5,125000,111119,KdCh
66056,"",[],35920,t,f,t,2020-04-17 00:30:07.555,866900000,7,15,46,4/5,125000,111113,hH58
66057,"",[],35920,t,f,t,2020-04-17 00:30:09.098,866900000,7,15,46,4/5,125000,111113,g5u6
66058,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:10.413,866900000,7,15,40,4/5,125000,111113,VGCZ
66059,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:30:10.511,866900000,7,15,46,4/5,125000,111115,qgSS
66060,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:30:13.499,866900000,7,15,46,4/5,125000,111113,z7LG
66061,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:18.069,866900000,7,14,40,4/5,125000,111118,nrpV
66062,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:22.257,866900000,7,15,40,4/5,125000,111120,oKa6
66063,"",[],35920,t,f,t,2020-04-17 00:30:27.211,866900000,7,15,46,4/5,125000,111111,eIoY
66064,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:30.044,866900000,7,15,40,4/5,125000,111112,HMpP
66065,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:39.278,866900000,7,15,40,4/5,125000,111119,7pVH
66066,"",[],35920,t,f,t,2020-04-17 00:30:39.766,866900000,7,15,46,4/5,125000,111111,d0Ll
66067,"",[],35926,t,f,t,2020-04-17 00:30:39.845,866900000,7,15,40,4/5,125000,111111,lvnB
66068,"",[],35926,t,f,t,2020-04-17 00:30:40,866900000,7,15,40,4/5,125000,111114,ZPdy
66069,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:30:40.338,866900000,7,15,46,4/5,125000,111120,mfOK
66070,"",[],35926,t,f,t,2020-04-17 00:30:40.608,866900000,7,15,40,4/5,125000,111118,DMrM
66071,"",[],35920,t,f,t,2020-04-17 00:30:41.002,866900000,7,15,46,4/5,125000,111115,RvlQ
66072,"",[],35926,t,f,t,2020-04-17 00:30:41.053,866900000,7,15,40,4/5,125000,111120,6siv
66073,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:41.112,866900000,7,15,40,4/5,125000,111116,NoOj
66074,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:41.402,866900000,7,15,40,4/5,125000,111111,ikwS
66075,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:30:41.549,866900000,7,15,46,4/5,125000,111117,rNiP
66076,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:41.76,866900000,7,15,40,4/5,125000,111115,cYj3
66077,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:43.268,866900000,7,15,40,4/5,125000,111118,a5Wa
66078,"",[],35926,t,f,t,2020-04-17 00:30:44.519,866900000,7,14,40,4/5,125000,111119,K2T9
66079,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:45.291,866900000,7,15,40,4/5,125000,111114,kYYH
66080,"",[],35920,t,f,t,2020-04-17 00:30:48.185,866900000,7,14,46,4/5,125000,111113,ekzM
66081,"",[],35920,t,f,t,2020-04-17 00:30:48.371,866900000,7,14,46,4/5,125000,111118,UJFg
66082,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:30:48.421,866900000,7,15,46,4/5,125000,111117,tf8o
66083,"",[],35920,t,f,t,2020-04-17 00:30:50.408,866900000,7,15,46,4/5,125000,111112,qFCP
66084,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:50.488,866900000,7,15,40,4/5,125000,111111,SgG0
66085,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:51.24,866900000,7,15,40,4/5,125000,111118,f0pQ
66086,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:52.159,866900000,7,14,40,4/5,125000,111111,9oBs
66087,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:52.206,866900000,7,15,40,4/5,125000,111117,NIMS
66088,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:30:52.892,866900000,7,15,46,4/5,125000,111114,yibX
66089,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:57.014,866900000,7,14,40,4/5,125000,111115,ZxkF
66090,"",[],35926,t,f,t,2020-04-17 00:30:58.806,866900000,7,15,40,4/5,125000,111113,9PJf
66091,"",[],35926,t,f,t,2020-04-17 00:30:58.987,866900000,7,15,40,4/5,125000,111118,UVXX
66092,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:30:59.048,866900000,7,15,40,4/5,125000,111117,PPOA
66093,"",[],35926,t,f,t,2020-04-17 00:31:00.564,866900000,7,15,40,4/5,125000,111118,p984
66094,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:00.688,866900000,7,15,40,4/5,125000,111112,XLg4
66095,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:01.498,866900000,7,15,40,4/5,125000,111116,cSJn
66096,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:02.045,866900000,7,15,40,4/5,125000,111111,wxzB
66097,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:05.139,866900000,7,15,40,4/5,125000,111119,mC10
66098,"",[],35920,t,f,t,2020-04-17 00:31:07.828,866900000,7,15,46,4/5,125000,111117,qsKF
66099,"",[],35926,t,f,t,2020-04-17 00:31:10.166,866900000,7,15,40,4/5,125000,111117,JTV7
66100,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:11.069,866900000,7,15,40,4/5,125000,111113,jh4h
66101,"",[],35926,t,f,t,2020-04-17 00:31:12.827,866900000,7,15,40,4/5,125000,111117,elOc
66102,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:14.692,866900000,7,15,40,4/5,125000,111117,HiE5
66103,"",[],35926,t,f,t,2020-04-17 00:31:15.446,866900000,7,15,40,4/5,125000,111111,x3ay
66104,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:16.608,866900000,7,15,40,4/5,125000,111113,PyWQ
66105,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:31:17.178,866900000,7,15,46,4/5,125000,111119,6jNa
66106,"",[],35926,t,f,t,2020-04-17 00:31:18.006,866900000,7,15,40,4/5,125000,111119,QOVK
66107,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:19.68,866900000,7,15,40,4/5,125000,111117,agdL
66108,"",[],35926,t,f,t,2020-04-17 00:31:20.065,866900000,7,15,40,4/5,125000,111114,xeMQ
66109,"",[],35920,t,f,t,2020-04-17 00:31:21.645,866900000,7,15,46,4/5,125000,111115,SuDT
66110,"",[],35926,t,f,t,2020-04-17 00:31:22.754,866900000,7,15,40,4/5,125000,111114,JBKT
66111,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:23.514,866900000,7,14,40,4/5,125000,111114,jzAc
66112,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:23.953,866900000,7,15,40,4/5,125000,111117,oBDD
66113,"",[],35926,t,f,t,2020-04-17 00:31:24.169,866900000,7,14,40,4/5,125000,111116,jTus
66114,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:31:24.368,866900000,7,15,46,4/5,125000,111119,4aGk
66115,"",[],35926,t,f,t,2020-04-17 00:31:25.834,866900000,7,14,40,4/5,125000,111114,1lEi
66116,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:29.466,866900000,7,15,40,4/5,125000,111112,MdGI
66117,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:29.526,866900000,7,15,40,4/5,125000,111118,t819
66118,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:31:30.045,866900000,7,15,46,4/5,125000,111119,APex
66119,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:31.075,866900000,7,15,40,4/5,125000,111112,KTnr
66120,"",[],35926,t,f,t,2020-04-17 00:31:31.746,866900000,7,15,40,4/5,125000,111120,OXM5
66121,"",[],35926,t,f,t,2020-04-17 00:31:32.267,866900000,7,15,40,4/5,125000,111115,sJRD
66122,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:34.226,866900000,7,15,40,4/5,125000,111111,1UhV
66123,"",[],35926,t,f,t,2020-04-17 00:31:34.554,866900000,7,15,40,4/5,125000,111117,8GOK
66124,"",[],35926,t,f,t,2020-04-17 00:31:35.058,866900000,7,15,40,4/5,125000,111120,HlKG
66125,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:35.755,866900000,7,15,40,4/5,125000,111112,ZZme
66126,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:36.48,866900000,7,15,40,4/5,125000,111111,M7QS
66127,"",[],35926,t,f,t,2020-04-17 00:31:37.88,866900000,7,14,40,4/5,125000,111111,4t9m
66128,"",[],35920,t,f,t,2020-04-17 00:31:38.094,866900000,7,15,46,4/5,125000,111112,lLzv
66129,"",[],35926,t,f,t,2020-04-17 00:31:39.997,866900000,7,15,40,4/5,125000,111112,cTG9
66130,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:40.71,866900000,7,15,40,4/5,125000,111114,l602
66131,"",[],35920,t,f,t,2020-04-17 00:31:41.707,866900000,7,15,46,4/5,125000,111113,iPiy
66132,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:41.892,866900000,7,15,40,4/5,125000,111118,KxhT
66133,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:42.419,866900000,7,15,40,4/5,125000,111115,ZW7g
66134,"",[],35926,t,f,t,2020-04-17 00:31:47.332,866900000,7,15,40,4/5,125000,111120,GL1O
66135,"",[],35926,t,f,t,2020-04-17 00:31:48.648,866900000,7,15,40,4/5,125000,111119,9mTS
66136,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:31:48.716,866900000,7,15,46,4/5,125000,111112,cU0X
66137,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:48.769,866900000,7,15,40,4/5,125000,111118,UImM
66138,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:31:49.644,866900000,7,15,46,4/5,125000,111118,muOP
66139,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:51.015,866900000,7,15,40,4/5,125000,111120,69Up
66140,"",[],35926,t,f,t,2020-04-17 00:31:51.329,866900000,7,15,40,4/5,125000,111115,cDJH
66141,"",[],35926,t,f,t,2020-04-17 00:31:51.376,866900000,7,15,40,4/5,125000,111112,5m38
66142,"",[],35926,t,f,t,2020-04-17 00:31:51.717,866900000,7,15,40,4/5,125000,111112,IUOa
66143,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:51.79,866900000,7,15,40,4/5,125000,111116,CtGk
66144,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:31:52.519,866900000,7,15,40,4/5,125000,111118,HUcE
66145,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:31:53.775,866900000,7,15,46,4/5,125000,111116,81Cp
66146,"",[],35926,t,f,t,2020-04-17 00:31:54.803,866900000,7,15,40,4/5,125000,111116,XIJg
66147,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:31:55.561,866900000,7,14,46,4/5,125000,111116,Q9xw
66148,"",[],35926,t,f,t,2020-04-17 00:31:58.582,866900000,7,15,40,4/5,125000,111111,c9M0
66149,"",[],35920,t,f,t,2020-04-17 00:31:59.813,866900000,7,15,46,4/5,125000,111113,D0bD
66150,"",[],35926,t,f,t,2020-04-17 00:32:00.263,866900000,7,15,40,4/5,125000,111118,kRVZ
66151,"",[],35926,t,f,t,2020-04-17 00:32:01.578,866900000,7,15,40,4/5,125000,111118,slTJ
66152,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:03.149,866900000,7,15,40,4/5,125000,111118,DvWD
66153,"","[{""sf"":8,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:03.399,866900000,7,15,40,4/5,125000,111114,9mm5
66154,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:05.035,866900000,7,15,40,4/5,125000,111115,VxQd
66155,"",[],35926,t,f,t,2020-04-17 00:32:05.693,866900000,7,14,40,4/5,125000,111120,TSk7
66156,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:09.205,866900000,7,15,40,4/5,125000,111111,pM3Q
66157,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:09.439,866900000,7,15,40,4/5,125000,111114,w2wk
66158,"",[],35926,t,f,t,2020-04-17 00:32:10.69,866900000,7,15,40,4/5,125000,111119,aAw5
66159,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:10.893,866900000,7,15,40,4/5,125000,111118,tnUs
66160,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:12.431,866900000,7,15,40,4/5,125000,111116,3D9X
66161,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:13.055,866900000,7,15,40,4/5,125000,111115,dyyy
66162,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:13.74,866900000,7,14,40,4/5,125000,111116,sMc7
66163,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:15.346,866900000,7,15,40,4/5,125000,111117,0MX0
66164,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:15.813,866900000,7,15,40,4/5,125000,111119,iOBU
66165,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:16.378,866900000,7,15,40,4/5,125000,111115,ggzY
66166,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:32:18.515,866900000,7,15,46,4/5,125000,111117,KJQi
66167,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:19.399,866900000,7,15,40,4/5,125000,111118,gEZu
66168,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:32:20.661,866900000,7,15,46,4/5,125000,111112,sSlG
66169,"",[],35920,t,f,t,2020-04-17 00:32:20.72,866900000,7,15,46,4/5,125000,111114,2NEF
66170,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:32:21.191,866900000,7,15,46,4/5,125000,111111,JJ68
66171,"",[],35926,t,f,t,2020-04-17 00:32:22.905,866900000,7,15,40,4/5,125000,111115,Vt4R
66172,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:23.79,866900000,7,15,40,4/5,125000,111118,Q8wo
66173,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:24.354,866900000,7,15,40,4/5,125000,111116,MO95
66174,"",[],35926,t,f,t,2020-04-17 00:32:26.093,866900000,7,14,40,4/5,125000,111111,iaqp
66175,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:26.432,866900000,7,15,40,4/5,125000,111119,5XAT
66176,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:32:27.097,866900000,7,15,46,4/5,125000,111117,F34N
66177,"",[],35926,t,f,t,2020-04-17 00:32:29.28,866900000,7,15,40,4/5,125000,111119,JJbe
66178,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:29.363,866900000,7,15,40,4/5,125000,111112,LrzI
66179,"",[],35926,t,f,t,2020-04-17 00:32:31.249,866900000,7,15,40,4/5,125000,111118,EgoH
66180,"",[],35926,t,f,t,2020-04-17 00:32:31.979,866900000,7,15,40,4/5,125000,111115,C2r9
66181,"",[],35920,t,f,t,2020-04-17 00:32:32.417,866900000,7,15,46,4/5,125000,111120,ZtWt
66182,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:34.314,866900000,7,15,40,4/5,125000,111113,MDVC
66183,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:37.727,866900000,7,15,40,4/5,125000,111117,W2pf
66184,"",[],35926,t,f,t,2020-04-17 00:32:37.856,866900000,7,15,40,4/5,125000,111119,4Xvy
66185,"",[],35926,t,f,t,2020-04-17 00:32:40.454,866900000,7,15,40,4/5,125000,111113,wv7D
66186,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:44.24,866900000,7,15,40,4/5,125000,111113,rd1P
66187,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:45.667,866900000,7,15,40,4/5,125000,111115,vWsm
66188,"",[],35926,t,f,t,2020-04-17 00:32:46.326,866900000,7,15,40,4/5,125000,111120,UOLl
66189,"",[],35926,t,f,t,2020-04-17 00:32:46.71,866900000,7,15,40,4/5,125000,111111,wpze
66190,"",[],35926,t,f,t,2020-04-17 00:32:47.348,866900000,7,15,40,4/5,125000,111112,CdSd
66191,"",[],35920,t,f,t,2020-04-17 00:32:47.987,866900000,7,15,46,4/5,125000,111120,8jCM
66192,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:48.583,866900000,7,15,40,4/5,125000,111119,IDBv
66193,"",[],35926,t,f,t,2020-04-17 00:32:49.841,866900000,7,15,40,4/5,125000,111111,Wkaa
66194,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:32:51.379,866900000,7,15,46,4/5,125000,111114,xplG
66195,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:32:51.644,866900000,7,15,46,4/5,125000,111115,IbdW
66196,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:51.829,866900000,7,15,40,4/5,125000,111111,xu1s
66197,"",[],35920,t,f,t,2020-04-17 00:32:53.046,866900000,7,15,46,4/5,125000,111120,8tUy
66198,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:54.464,866900000,7,15,40,4/5,125000,111118,k5PX
66199,"",[],35920,t,f,t,2020-04-17 00:32:57.324,866900000,7,15,46,4/5,125000,111111,lhnx
66200,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:32:58.609,866900000,7,15,40,4/5,125000,111120,n3Qj
66201,"",[],35926,t,f,t,2020-04-17 00:33:00.444,866900000,7,15,40,4/5,125000,111111,v7yR
66202,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:33:01.539,866900000,7,15,40,4/5,125000,111118,cvgK
66203,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:33:02.367,866900000,7,15,46,4/5,125000,111113,JgXU
66204,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-17 00:33:02.881,866900000,7,15,46,4/5,125000,111111,BDcc
66205,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-17 00:33:04.155,866900000,7,15,40,4/5,125000,111120,aW4g
