id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,frequency,spf,power,airtime,coderate,bandwidth,ap_id,node_id
90662,"",[],1978,t,f,t,2020-04-17 21:01:50.044,866900000,12,15,1032,4/5,125000,111118,AMgT
90663,"",[],2109,t,f,t,2020-04-17 21:01:50.504,866900000,12,15,901,4/5,125000,111112,8MmX
90664,"",[],1978,t,f,t,2020-04-17 21:01:51.857,866900000,12,15,1032,4/5,125000,111114,JECG
90665,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:01:52.235,866900000,12,15,901,4/5,125000,111112,lhPx
90666,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:01:52.887,866900000,12,15,1032,4/5,125000,111111,7Grc
90667,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:01:54.124,866900000,12,15,901,4/5,125000,111120,TzEm
90668,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:01:54.514,866900000,12,15,901,4/5,125000,111115,6bFQ
90669,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:01:55.038,866900000,12,15,901,4/5,125000,111113,6bFQ
90670,"",[],2109,t,f,t,2020-04-17 21:01:57.841,866900000,12,15,901,4/5,125000,111120,r8S3
90671,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:01:59.821,866900000,12,15,901,4/5,125000,111119,AMgT
90672,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:00.207,866900000,12,15,901,4/5,125000,111112,T0jr
90673,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:00.606,866900000,12,15,901,4/5,125000,111111,CMAm
90674,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:04.172,866900000,12,15,901,4/5,125000,111112,lDVx
90675,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:04.829,866900000,12,15,901,4/5,125000,111112,GB6K
90676,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:06.971,866900000,12,15,901,4/5,125000,111113,tdIt
90677,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:08.121,866900000,12,15,901,4/5,125000,111117,NC0x
90678,"",[],2109,t,f,t,2020-04-17 21:02:08.498,866900000,12,15,901,4/5,125000,111111,Mgs7
90679,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:02:09.399,866900000,12,15,1032,4/5,125000,111114,6bFQ
90680,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:10.633,866900000,12,15,901,4/5,125000,111120,GB6K
90681,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:11.762,866900000,12,15,901,4/5,125000,111119,7Grc
90682,"",[],2109,t,f,t,2020-04-17 21:02:12.151,866900000,12,15,901,4/5,125000,111111,y89M
90683,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:14.018,866900000,12,15,901,4/5,125000,111112,WxkG
90684,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:02:16.89,866900000,12,15,1032,4/5,125000,111111,MO7d
90685,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:17.256,866900000,12,15,901,4/5,125000,111115,2hHZ
90686,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:02:18.031,866900000,12,15,1032,4/5,125000,111115,NcHW
90687,"",[],2109,t,f,t,2020-04-17 21:02:18.921,866900000,12,15,901,4/5,125000,111113,lhPx
90688,"",[],2109,t,f,t,2020-04-17 21:02:20.43,866900000,12,15,901,4/5,125000,111111,B513
90689,"",[],1978,t,f,t,2020-04-17 21:02:21.654,866900000,12,15,1032,4/5,125000,111115,N9qm
90690,"",[],1978,t,f,t,2020-04-17 21:02:23.703,866900000,12,14,1032,4/5,125000,111114,bkQS
90691,"",[],1978,t,f,t,2020-04-17 21:02:26.96,866900000,12,15,1032,4/5,125000,111114,Go4r
90692,"",[],2109,t,f,t,2020-04-17 21:02:28.336,866900000,12,15,901,4/5,125000,111112,L2MY
90693,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:02:29.344,866900000,12,15,1032,4/5,125000,111116,HHeb
90694,"",[],2109,t,f,t,2020-04-17 21:02:29.764,866900000,12,15,901,4/5,125000,111115,Mgs7
90695,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:02:30.501,866900000,12,15,1032,4/5,125000,111113,1Gi2
90696,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:30.629,866900000,12,15,901,4/5,125000,111118,6bFQ
90697,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:31.024,866900000,12,15,901,4/5,125000,111113,TgPK
90698,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:31.672,866900000,12,14,901,4/5,125000,111120,hImC
90699,"",[],1978,t,f,t,2020-04-17 21:02:33.622,866900000,12,15,1032,4/5,125000,111114,HZQ3
90700,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:35.279,866900000,12,15,901,4/5,125000,111118,E0rs
90701,"",[],2109,t,f,t,2020-04-17 21:02:37.676,866900000,12,15,901,4/5,125000,111119,1A5L
90702,"",[],2109,t,f,t,2020-04-17 21:02:38.891,866900000,12,15,901,4/5,125000,111114,pTQA
90703,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:02:40.277,866900000,12,14,1032,4/5,125000,111112,uFg2
90704,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:40.656,866900000,12,15,901,4/5,125000,111113,rnCp
90705,"",[],1978,t,f,t,2020-04-17 21:02:41.041,866900000,12,15,1032,4/5,125000,111120,pTQA
90706,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:41.42,866900000,12,15,901,4/5,125000,111114,WL2O
90707,"",[],2109,t,f,t,2020-04-17 21:02:41.802,866900000,12,15,901,4/5,125000,111115,B513
90708,"",[],1978,t,f,t,2020-04-17 21:02:43.932,866900000,12,14,1032,4/5,125000,111111,cIRo
90709,"",[],2109,t,f,t,2020-04-17 21:02:44.312,866900000,12,15,901,4/5,125000,111119,N9qm
90710,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:02:47.233,866900000,12,15,1032,4/5,125000,111119,qlJY
90711,"",[],2109,t,f,t,2020-04-17 21:02:47.611,866900000,12,15,901,4/5,125000,111120,wYOM
90712,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:48,866900000,12,15,901,4/5,125000,111113,gE7K
90713,"",[],2109,t,f,t,2020-04-17 21:02:48.365,866900000,12,15,901,4/5,125000,111118,L2MY
90714,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:49.148,866900000,12,15,901,4/5,125000,111113,WL2O
90715,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:49.726,866900000,12,15,901,4/5,125000,111119,E0rs
90716,"",[],2109,t,f,t,2020-04-17 21:02:53.356,866900000,12,15,901,4/5,125000,111114,7V8j
90717,"",[],2109,t,f,t,2020-04-17 21:02:55.172,866900000,12,15,901,4/5,125000,111116,56VR
90718,"",[],2109,t,f,t,2020-04-17 21:02:56.335,866900000,12,15,901,4/5,125000,111119,Go4r
90719,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:02:56.71,866900000,12,15,901,4/5,125000,111117,rnCp
90720,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:01.171,866900000,12,15,1032,4/5,125000,111119,EWWu
90721,"",[],1978,t,f,t,2020-04-17 21:03:01.535,866900000,12,14,1032,4/5,125000,111112,eVWE
90722,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:02.399,866900000,12,15,901,4/5,125000,111112,mlIF
90723,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:04.553,866900000,12,15,901,4/5,125000,111120,QSe6
90724,"",[],2109,t,f,t,2020-04-17 21:03:05.316,866900000,12,15,901,4/5,125000,111120,rnCp
90725,"",[],2109,t,f,t,2020-04-17 21:03:05.686,866900000,12,14,901,4/5,125000,111115,cIRo
90726,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:06.1,866900000,12,15,901,4/5,125000,111118,t01v
90727,"",[],2109,t,f,t,2020-04-17 21:03:08.264,866900000,12,15,901,4/5,125000,111119,pTQA
90728,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:08.641,866900000,12,15,1032,4/5,125000,111115,QSe6
90729,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:09.026,866900000,12,15,1032,4/5,125000,111117,EWWu
90730,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:11.158,866900000,12,15,1032,4/5,125000,111112,FBGs
90731,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:11.533,866900000,12,15,1032,4/5,125000,111114,pdn2
90732,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:12.284,866900000,12,15,1032,4/5,125000,111117,mlIF
90733,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:13.11,866900000,12,14,1032,4/5,125000,111116,C4u4
90734,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:13.481,866900000,12,15,901,4/5,125000,111115,9pPZ
90735,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:14.342,866900000,12,15,901,4/5,125000,111112,i0CK
90736,"",[],1978,t,f,t,2020-04-17 21:03:17.642,866900000,12,15,1032,4/5,125000,111118,wYOM
90737,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:19.715,866900000,12,15,1032,4/5,125000,111119,lmiq
90738,"",[],2109,t,f,t,2020-04-17 21:03:20.202,866900000,12,14,901,4/5,125000,111119,eVWE
90739,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:20.972,866900000,12,15,1032,4/5,125000,111118,ETwA
90740,"",[],2109,t,f,t,2020-04-17 21:03:22.677,866900000,12,14,901,4/5,125000,111120,5wUR
90741,"",[],1978,t,f,t,2020-04-17 21:03:23.853,866900000,12,14,1032,4/5,125000,111116,5wUR
90742,"",[],2109,t,f,t,2020-04-17 21:03:26.273,866900000,12,15,901,4/5,125000,111112,yLWK
90743,"",[],1978,t,f,t,2020-04-17 21:03:26.921,866900000,12,15,1032,4/5,125000,111112,7WBQ
90744,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:27.874,866900000,12,15,901,4/5,125000,111114,ETwA
90745,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:28.435,866900000,12,15,1032,4/5,125000,111115,psjH
90746,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:29.587,866900000,12,15,1032,4/5,125000,111118,FBGs
90747,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:32.157,866900000,12,15,901,4/5,125000,111119,Lp7a
90748,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:33.493,866900000,12,15,901,4/5,125000,111114,4fDH
90749,"",[],1978,t,f,t,2020-04-17 21:03:33.968,866900000,12,15,1032,4/5,125000,111116,yLWK
90750,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:34.699,866900000,12,15,901,4/5,125000,111113,HtLq
90751,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:35.07,866900000,12,15,901,4/5,125000,111114,b5zg
90752,"",[],2109,t,f,t,2020-04-17 21:03:35.438,866900000,12,15,901,4/5,125000,111120,S3of
90753,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:38.225,866900000,12,15,901,4/5,125000,111112,eG8X
90754,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:38.869,866900000,12,15,901,4/5,125000,111112,b5zg
90755,"",[],2109,t,f,t,2020-04-17 21:03:39.242,866900000,12,15,901,4/5,125000,111113,dBCn
90756,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:40.397,866900000,12,15,901,4/5,125000,111117,pdn2
90757,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:40.776,866900000,12,15,901,4/5,125000,111120,9pPZ
90758,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:44.137,866900000,12,15,901,4/5,125000,111120,eG8X
90759,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:44.517,866900000,12,15,1032,4/5,125000,111118,VZCX
90760,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:45.452,866900000,12,15,901,4/5,125000,111119,pdn2
90761,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:45.855,866900000,12,15,901,4/5,125000,111112,VZCX
90762,"",[],1978,t,f,t,2020-04-17 21:03:46.222,866900000,12,15,1032,4/5,125000,111118,l5oa
90763,"",[],2109,t,f,t,2020-04-17 21:03:46.592,866900000,12,15,901,4/5,125000,111114,dBCn
90764,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:46.983,866900000,12,15,901,4/5,125000,111116,QTDB
90765,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:47.36,866900000,12,15,901,4/5,125000,111111,VZCX
90766,"",[],2109,t,f,t,2020-04-17 21:03:47.734,866900000,12,15,901,4/5,125000,111118,7WBQ
90767,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:48.128,866900000,12,15,901,4/5,125000,111111,HtLq
90768,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:48.551,866900000,12,15,1032,4/5,125000,111120,t01v
90769,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:48.94,866900000,12,15,901,4/5,125000,111113,ktAu
90770,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:49.32,866900000,12,15,901,4/5,125000,111117,OmRe
90771,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:49.78,866900000,12,15,901,4/5,125000,111112,WXX5
90772,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:50.162,866900000,12,15,901,4/5,125000,111112,OFvT
90773,"",[],2109,t,f,t,2020-04-17 21:03:51.186,866900000,12,15,901,4/5,125000,111113,l5oa
90774,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:51.252,866900000,12,15,901,4/5,125000,111114,VZCX
90775,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:51.631,866900000,12,15,1032,4/5,125000,111111,vmOj
90776,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:52.788,866900000,12,15,1032,4/5,125000,111120,pdn2
90777,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:53.173,866900000,12,15,901,4/5,125000,111117,Amvt
90778,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:53.741,866900000,12,15,901,4/5,125000,111111,PMMT
90779,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:55.117,866900000,12,15,1032,4/5,125000,111118,PMMT
90780,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:56.096,866900000,12,15,901,4/5,125000,111116,F4O1
90781,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:03:56.468,866900000,12,15,901,4/5,125000,111119,sVgX
90782,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:03:56.998,866900000,12,15,1032,4/5,125000,111114,uywm
90783,"",[],1978,t,f,t,2020-04-17 21:03:58.545,866900000,12,15,1032,4/5,125000,111120,yLWK
90784,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:00.414,866900000,12,15,901,4/5,125000,111113,F4O1
90785,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:01.791,866900000,12,15,901,4/5,125000,111116,b5zg
90786,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:02.76,866900000,12,15,901,4/5,125000,111112,yObB
90787,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:04.906,866900000,12,15,901,4/5,125000,111114,PMMT
90788,"",[],2109,t,f,t,2020-04-17 21:04:05.675,866900000,12,15,901,4/5,125000,111114,Qrmp
90789,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:04:06.856,866900000,12,15,1032,4/5,125000,111111,qJzm
90790,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:07.991,866900000,12,15,901,4/5,125000,111118,7yRQ
90791,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:09.823,866900000,12,15,901,4/5,125000,111115,bx9D
90792,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:04:11.256,866900000,12,15,1032,4/5,125000,111115,L6Kx
90793,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:04:12.495,866900000,12,15,1032,4/5,125000,111111,alEH
90794,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:13.41,866900000,12,15,901,4/5,125000,111116,nmYX
90795,"",[],2109,t,f,t,2020-04-17 21:04:14.267,866900000,12,15,901,4/5,125000,111118,zlkp
90796,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:15.193,866900000,12,15,901,4/5,125000,111120,nmYX
90797,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:16.711,866900000,12,15,901,4/5,125000,111111,yObB
90798,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:17.54,866900000,12,15,901,4/5,125000,111115,alEH
90799,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:18.012,866900000,12,15,901,4/5,125000,111112,OmRe
90800,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:04:18.918,866900000,12,15,1032,4/5,125000,111120,b5zg
90801,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:22.272,866900000,12,15,901,4/5,125000,111115,iDQ9
90802,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:04:25.408,866900000,12,15,1032,4/5,125000,111113,kBnX
90803,"",[],1978,t,f,t,2020-04-17 21:04:25.791,866900000,12,15,1032,4/5,125000,111113,R2XH
90804,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:26.305,866900000,12,14,901,4/5,125000,111114,19qB
90805,"",[],1978,t,f,t,2020-04-17 21:04:27.462,866900000,12,15,1032,4/5,125000,111119,zlkp
90806,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:27.874,866900000,12,15,901,4/5,125000,111112,kBnX
90807,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:28.265,866900000,12,15,901,4/5,125000,111117,vmOj
90808,"",[],2109,t,f,t,2020-04-17 21:04:30.051,866900000,12,15,901,4/5,125000,111113,iQsM
90809,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:30.815,866900000,12,15,901,4/5,125000,111116,yObB
90810,"",[],1978,t,f,t,2020-04-17 21:04:31.465,866900000,12,15,1032,4/5,125000,111113,6ZTA
90811,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:04:31.845,866900000,12,15,1032,4/5,125000,111120,zlkp
90812,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:32.228,866900000,12,15,901,4/5,125000,111120,Rx1j
90813,"",[],2109,t,f,t,2020-04-17 21:04:36.955,866900000,12,15,901,4/5,125000,111120,0Tg8
90814,"",[],2109,t,f,t,2020-04-17 21:04:38.568,866900000,12,15,901,4/5,125000,111118,0XlE
90815,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:38.963,866900000,12,15,901,4/5,125000,111114,GETp
90816,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:39.347,866900000,12,15,901,4/5,125000,111118,kteN
90817,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:39.42,866900000,12,15,901,4/5,125000,111119,yObB
90818,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:04:39.835,866900000,12,15,1032,4/5,125000,111120,uywm
90819,"",[],1978,t,f,t,2020-04-17 21:04:40.265,866900000,12,14,1032,4/5,125000,111115,s0SE
90820,"",[],2109,t,f,t,2020-04-17 21:04:40.717,866900000,12,15,901,4/5,125000,111117,R2XH
90821,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:04:41.126,866900000,12,15,1032,4/5,125000,111119,bx9D
90822,"",[],1978,t,f,t,2020-04-17 21:04:41.612,866900000,12,15,1032,4/5,125000,111112,iQsM
90823,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:04:45.366,866900000,12,15,1032,4/5,125000,111120,alEH
90824,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:45.768,866900000,12,15,901,4/5,125000,111115,7mQ8
90825,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:48.006,866900000,12,15,901,4/5,125000,111119,kteN
90826,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:04:49.342,866900000,12,14,1032,4/5,125000,111118,19qB
90827,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:49.793,866900000,12,15,901,4/5,125000,111120,Ew5a
90828,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:50.498,866900000,12,15,901,4/5,125000,111118,iT0C
90829,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:51.382,866900000,12,15,901,4/5,125000,111112,i6qt
90830,"",[],2109,t,f,t,2020-04-17 21:04:52.688,866900000,12,15,901,4/5,125000,111117,PsHk
90831,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:04:53.144,866900000,12,15,1032,4/5,125000,111112,ENtq
90832,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:53.558,866900000,12,15,901,4/5,125000,111112,kteN
90833,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:04:55.358,866900000,12,14,901,4/5,125000,111120,EDP6
90834,"",[],2109,t,f,t,2020-04-17 21:04:55.735,866900000,12,15,901,4/5,125000,111113,wg1Q
90835,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:04:57.602,866900000,12,15,1032,4/5,125000,111115,kteN
90836,"",[],1978,t,f,t,2020-04-17 21:05:01.744,866900000,12,15,1032,4/5,125000,111120,OQgv
90837,"",[],2109,t,f,t,2020-04-17 21:05:02.233,866900000,12,15,901,4/5,125000,111118,uXs8
90838,"",[],1978,t,f,t,2020-04-17 21:05:04.248,866900000,12,15,1032,4/5,125000,111115,3IVK
90839,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:05:07.712,866900000,12,15,901,4/5,125000,111117,Gsao
90840,"",[],1978,t,f,t,2020-04-17 21:05:08.912,866900000,12,15,1032,4/5,125000,111118,dwnu
90841,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:05:09.701,866900000,12,15,901,4/5,125000,111115,6mDl
90842,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:05:10.977,866900000,12,14,901,4/5,125000,111119,xrjo
90843,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:05:11.528,866900000,12,15,1032,4/5,125000,111119,CY2C
90844,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1781,t,f,t,2020-04-17 21:05:11.911,866900000,12,15,901,4/5,125000,111118,6mDl
90845,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:05:12.898,866900000,12,15,1032,4/5,125000,111114,17GM
90846,"",[],1978,t,f,t,2020-04-17 21:05:13.964,866900000,12,15,1032,4/5,125000,111112,sR82
90847,"",[],2109,t,f,t,2020-04-17 21:05:14.519,866900000,12,15,901,4/5,125000,111115,dwnu
90848,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1650,t,f,t,2020-04-17 21:05:14.898,866900000,12,15,1032,4/5,125000,111118,DobL
