id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,msg_group_number,ap_id,node_id
24313,NzIsMTAw,7.14,-102.7,2882,t,2020-04-11 02:06:31.011,17,666666,qK8y
24314,MTQ2LDEwMA==,10.38,-44.1,2703,t,2020-04-11 02:06:31.746,28,777777,xR8z
24315,MTQ1LDEwMA==,8.34,-93.7,2524,t,2020-04-11 02:06:35.141,22,222222,kMoR
24316,OTAsMTAw,6.68,-90.5,2882,t,2020-04-11 02:06:35.619,20,111111,VvMe
24317,MTMwLDEwMA==,8.69,-61.6,2703,t,2020-04-11 02:06:36.836,20,999999,t8aV
24318,MTI3LDEwMA==,6.54,-45.9,2524,t,2020-04-11 02:06:37.353,25,888888,Cb97
24319,NzksMTAw,8.75,-78.7,2703,t,2020-04-11 02:06:37.377,22,444444,BvVl
24320,MTA4LDEwMA==,8.99,-74.2,2703,t,2020-04-11 02:06:38.492,25,555555,1aLn
24321,MTEyLDEwMA==,10.76,-101.7,2703,t,2020-04-11 02:06:39.406,23,333333,FbsK
24322,MTQ0LDEwMA==,11.35,-96.4,2703,t,2020-04-11 02:06:40.287,31,000000,qBKP
24323,MTIzLDEwMA==,10.55,-76.8,2524,t,2020-04-11 02:06:41.054,20,666666,q0Ll
24324,NTMsMTAw,9.76,-62.3,2703,t,2020-04-11 02:06:42.371,26,777777,Cb97
24325,MTI0LDEwMA==,11.75,-95.8,2524,t,2020-04-11 02:06:45.137,21,222222,VvMe
24326,MTI1LDEwMA==,8.04,-61.4,2703,t,2020-04-11 02:06:45.652,23,111111,LZSY
24327,MTI1LDEwMA==,7.05,-43.9,2524,t,2020-04-11 02:06:46.839,27,999999,3tos
24328,MTI3LDEwMA==,8.27,-107,2703,t,2020-04-11 02:06:47.39,26,888888,UN89
24329,NTcsMTAw,8.58,-84.8,2703,t,2020-04-11 02:06:47.398,25,444444,2Vay
24330,MTEyLDEwMA==,9.9,-64.8,2703,t,2020-04-11 02:06:48.517,25,555555,kBqL
24331,MTM2LDEwMA==,7.45,-97,2524,t,2020-04-11 02:06:49.44,31,333333,beWP
24332,MTMyLDEwMA==,7.6,-43.3,2524,t,2020-04-11 02:06:50.042,29,000000,1osi
24333,MTIyLDEwMA==,7.58,-54.5,2703,t,2020-04-11 02:06:51.076,26,666666,R8pO
24334,ODYsMTAw,6.96,-104.9,2703,t,2020-04-11 02:06:53.23,27,777777,UN89
24335,NzIsMTAw,9.01,-78,2882,t,2020-04-11 02:06:55.07,24,222222,LZSY
24336,MTI1LDEwMA==,7.25,-64.9,2524,t,2020-04-11 02:06:55.581,23,111111,D0WD
24337,MTIzLDEwMA==,11.06,-54.6,2703,t,2020-04-11 02:06:56.851,23,999999,bsrM
24338,ODgsMTAw,9.1,-43.8,2882,t,2020-04-11 02:06:57.35,28,888888,0bWZ
24339,MTM0LDEwMA==,7.79,-62.1,2703,t,2020-04-11 02:06:58.317,26,444444,UDCe
24340,ODAsMTAw,6.67,-110.8,2882,t,2020-04-11 02:06:58.505,25,555555,TCnm
24341,NTQsMTAw,11.7,-111,2703,t,2020-04-11 02:06:59.472,17,333333,z8RG
24342,NzYsMTAw,10.69,-49.1,2703,t,2020-04-11 02:07:00.086,30,000000,ZNPC
24343,NTIsMTAw,10.6,-35.1,2703,t,2020-04-11 02:07:01.034,20,666666,mEoR
24344,NTEsMTAw,7.24,-72.3,2882,t,2020-04-11 02:07:03.157,29,777777,0bWZ
24345,NTYsMTAw,7.09,-83.9,2703,t,2020-04-11 02:07:05.115,24,222222,D0WD
24346,NzAsMTAw,7.53,-55.4,2703,t,2020-04-11 02:07:05.631,20,111111,WcA6
24347,MTIyLDEwMA==,11.65,-88.8,2703,t,2020-04-11 02:07:06.963,20,999999,uK9h
24348,MTM5LDEwMA==,9.01,-86.2,2703,t,2020-04-11 02:07:07.373,26,888888,e0f8
24349,MTA1LDEwMA==,10.16,-70.7,2703,t,2020-04-11 02:07:08.177,24,444444,2NEF
24350,NTgsMTAw,10.08,-62.9,2703,t,2020-04-11 02:07:08.587,23,555555,BvVl
24351,MTM3LDEwMA==,9.32,-61.5,2703,t,2020-04-11 02:07:10.122,26,000000,vTXQ
24352,MTI4LDEwMA==,8.67,-112.5,2524,t,2020-04-11 02:07:10.15,28,333333,8LVw
24353,MTQwLDEwMA==,7.16,-71.3,2703,t,2020-04-11 02:07:11.663,20,666666,WUHd
24354,MTM2LDEwMA==,10.35,-42.5,2524,t,2020-04-11 02:07:14.015,27,777777,e0f8
24355,MTI1LDEwMA==,8.25,-36.8,2703,t,2020-04-11 02:07:15.658,22,111111,bRYi
24356,MTQzLDEwMA==,9.79,-87.4,2703,t,2020-04-11 02:07:15.701,21,222222,WcA6
24357,NzIsMTAw,11.33,-46.3,2703,t,2020-04-11 02:07:16.891,16,999999,11iU
24358,NzEsMTAw,8.75,-35,2882,t,2020-04-11 02:07:17.383,27,888888,a1hM
24359,NTgsMTAw,7.87,-87.6,2882,t,2020-04-11 02:07:18.214,26,444444,ScLo
24360,MTE1LDEwMA==,10,-73.1,2524,t,2020-04-11 02:07:19.339,26,555555,2Vay
24361,MTEyLDEwMA==,9.84,-68.2,2703,t,2020-04-11 02:07:20.079,23,000000,sI5u
24362,NzUsMTAw,7.33,-96.9,2882,t,2020-04-11 02:07:20.16,29,333333,NxZD
24363,NTYsMTAw,11.09,-52.2,2882,t,2020-04-11 02:07:21.731,19,666666,cQQI
24364,NzgsMTAw,8.11,-64.1,2703,t,2020-04-11 02:07:23.945,28,777777,a1hM
24365,MTExLDEwMA==,8.34,-36.9,2703,t,2020-04-11 02:07:25.688,23,111111,nHbO
24366,MTE5LDEwMA==,8.76,-93.8,2524,t,2020-04-11 02:07:25.709,23,222222,bRYi
24367,NjYsMTAw,8.21,-59.3,2703,t,2020-04-11 02:07:26.902,30,999999,4jtT
24368,ODcsMTAw,11.65,-103.2,2882,t,2020-04-11 02:07:27.426,24,888888,yHWk
24369,ODAsMTAw,9.15,-86.9,2703,t,2020-04-11 02:07:29.065,25,444444,c9cC
24370,OTYsMTAw,8,-66.5,2703,t,2020-04-11 02:07:29.264,27,555555,UDCe
24371,ODAsMTAw,8.28,-35.9,2703,t,2020-04-11 02:07:30.091,17,000000,Dp3N
24372,MTM4LDEwMA==,8.84,-102.2,2524,t,2020-04-11 02:07:30.154,17,333333,VO19
24373,NjgsMTAw,7.64,-48.5,2882,t,2020-04-11 02:07:32.564,21,666666,r5uv
24374,MTAxLDEwMA==,9,-104.9,2703,t,2020-04-11 02:07:33.988,25,777777,yHWk
24375,MTE4LDEwMA==,7.97,-109.1,2524,t,2020-04-11 02:07:35.633,23,111111,RNuo
24376,NTcsMTAw,7.56,-64.5,2882,t,2020-04-11 02:07:35.722,24,222222,nHbO
24377,NzgsMTAw,9.36,-74.9,2882,t,2020-04-11 02:07:36.957,28,999999,Y2m4
24378,NTAsMTAw,10.25,-62.4,2882,t,2020-04-11 02:07:37.481,28,888888,OMJ9
24379,MTM5LDEwMA==,9.63,-111.3,2524,t,2020-04-11 02:07:39.003,21,444444,3An2
24380,OTIsMTAw,7.61,-41,2882,t,2020-04-11 02:07:39.277,25,555555,2NEF
24381,MTA4LDEwMA==,6.59,-44.7,2524,t,2020-04-11 02:07:40.138,36,000000,ySwL
24382,MTIwLDEwMA==,10.78,-52,2703,t,2020-04-11 02:07:40.162,17,333333,UW4P
24383,NjQsMTAw,9.32,-107.6,2882,t,2020-04-11 02:07:42.566,16,666666,aiTX
24384,MTI1LDEwMA==,10.11,-104.2,2703,t,2020-04-11 02:07:44.022,29,777777,OMJ9
24385,MTE4LDEwMA==,7.02,-40.2,2524,t,2020-04-11 02:07:45.668,22,111111,a77e
24386,ODEsMTAw,11.04,-95,2703,t,2020-04-11 02:07:46.584,24,222222,RNuo
24387,MTA3LDEwMA==,11.45,-53.8,2524,t,2020-04-11 02:07:46.985,31,999999,Eroy
24388,MTMxLDEwMA==,11.02,-112.6,2524,t,2020-04-11 02:07:48.068,26,888888,hH58
24389,NzUsMTAw,8.48,-48.4,2882,t,2020-04-11 02:07:49.035,26,444444,flzu
24390,MTQ2LDEwMA==,8.21,-89.5,2703,t,2020-04-11 02:07:49.342,27,555555,ScLo
24391,NTQsMTAw,11.15,-110.9,2882,t,2020-04-11 02:07:50.099,18,000000,f2x4
24392,MTIxLDEwMA==,8.66,-108.8,2524,t,2020-04-11 02:07:50.275,16,333333,lHbI
24393,MTI5LDEwMA==,10.94,-83.7,2524,t,2020-04-11 02:07:52.488,35,666666,WiRi
24394,NTQsMTAw,9.92,-57.9,2703,t,2020-04-11 02:07:54.052,27,777777,hH58
24395,MTM3LDEwMA==,8.46,-45.1,2524,t,2020-04-11 02:07:55.783,21,111111,X4q5
24396,ODIsMTAw,10.39,-80.9,2703,t,2020-04-11 02:07:56.503,23,222222,a77e
24397,MTQ2LDEwMA==,7.94,-41,2703,t,2020-04-11 02:07:56.935,20,999999,tzTG
24398,MTEwLDEwMA==,7.11,-102.2,2524,t,2020-04-11 02:07:58.133,26,888888,1aLn
24399,MTQ5LDEwMA==,6.51,-82.2,2524,t,2020-04-11 02:07:59.009,24,444444,IVHS
24400,MTA5LDEwMA==,9.88,-73.6,2703,t,2020-04-11 02:07:59.923,26,555555,c9cC
24401,MTM1LDEwMA==,10.6,-84.4,2524,t,2020-04-11 02:08:00.2,17,333333,cpHJ
24402,MTM3LDEwMA==,7.62,-62.3,2524,t,2020-04-11 02:08:00.93,17,000000,2Agb
24403,MTE5LDEwMA==,6.88,-74.5,2524,t,2020-04-11 02:08:02.567,30,666666,XPyW
24404,MTAyLDEwMA==,11.33,-35.8,2703,t,2020-04-11 02:08:04.821,27,777777,1aLn
24405,MTAyLDEwMA==,9.41,-43.2,2524,t,2020-04-11 02:08:05.731,20,111111,Z46u
24406,NzUsMTAw,9.27,-65.2,2703,t,2020-04-11 02:08:06.548,22,222222,X4q5
24407,MTA2LDEwMA==,8.02,-68.5,2703,t,2020-04-11 02:08:07.696,28,999999,mAto
24408,MTEwLDEwMA==,8.26,-110.1,2524,t,2020-04-11 02:08:08.096,26,888888,kBqL
24409,NzcsMTAw,8.5,-44.9,2882,t,2020-04-11 02:08:09.825,23,444444,kMoR
24410,MTIzLDEwMA==,11.41,-104,2524,t,2020-04-11 02:08:09.935,22,555555,3An2
24411,NTQsMTAw,7.48,-78.4,2703,t,2020-04-11 02:08:10.188,29,333333,72pB
24412,MTE3LDEwMA==,10.45,-114.2,2524,t,2020-04-11 02:08:10.847,18,000000,6MsR
24413,MTA5LDEwMA==,7.48,-46.6,2703,t,2020-04-11 02:08:12.504,20,666666,LMUT
24414,NTIsMTAw,10.92,-59.8,2882,t,2020-04-11 02:08:14.845,27,777777,kBqL
24415,MTQzLDEwMA==,9.02,-47.8,2524,t,2020-04-11 02:08:15.671,20,111111,GhPI
24416,NjQsMTAw,8.71,-46.8,2882,t,2020-04-11 02:08:16.582,21,222222,Z46u
24417,MTM1LDEwMA==,7.79,-61.1,2524,t,2020-04-11 02:08:17.707,16,999999,R6RD
24418,MTAwLDEwMA==,11.33,-78.5,2524,t,2020-04-11 02:08:18.134,26,888888,TCnm
24419,NzcsMTAw,9.69,-50.6,2703,t,2020-04-11 02:08:19.756,22,444444,VvMe
24420,MTQwLDEwMA==,8.33,-44.8,2703,t,2020-04-11 02:08:19.94,27,555555,flzu
24421,NTksMTAw,9.96,-41.3,2703,t,2020-04-11 02:08:20.842,29,000000,FVbf
24422,MTI4LDEwMA==,7.05,-53.6,2524,t,2020-04-11 02:08:20.895,31,333333,MiMg
24423,OTEsMTAw,8.96,-110.5,2703,t,2020-04-11 02:08:22.522,21,666666,BdI0
24424,NzUsMTAw,8.28,-100.8,2882,t,2020-04-11 02:08:25.694,27,777777,TCnm
24425,MTM2LDEwMA==,8.05,-85.9,2703,t,2020-04-11 02:08:25.708,24,111111,sI5u
24426,MTAxLDEwMA==,10.16,-108.1,2524,t,2020-04-11 02:08:26.528,21,222222,GhPI
24427,OTYsMTAw,7.33,-113.1,2703,t,2020-04-11 02:08:27.717,29,999999,feo6
24428,MTM2LDEwMA==,10.32,-102.2,2524,t,2020-04-11 02:08:28.116,24,888888,BvVl
24429,MTI0LDEwMA==,7.46,-39,2524,t,2020-04-11 02:08:29.952,25,555555,IVHS
24430,ODQsMTAw,6.81,-57.3,2703,t,2020-04-11 02:08:30.099,25,444444,LZSY
24431,OTcsMTAw,6.87,-40.6,2703,t,2020-04-11 02:08:30.922,26,333333,2NEF
24432,OTQsMTAw,11.46,-57.9,2703,t,2020-04-11 02:08:31.752,16,000000,adO2
24433,OTEsMTAw,9.49,-110.4,2703,t,2020-04-11 02:08:32.559,18,666666,HXoE
24434,MTMxLDEwMA==,6.8,-67.5,2524,t,2020-04-11 02:08:35.627,25,777777,BvVl
24435,NTYsMTAw,11.24,-49.3,2882,t,2020-04-11 02:08:35.689,23,111111,FpKy
24436,MTMzLDEwMA==,10.42,-83.2,2524,t,2020-04-11 02:08:36.533,25,222222,sI5u
24437,MTIxLDEwMA==,11.6,-35.9,2524,t,2020-04-11 02:08:37.729,19,999999,6Chv
24438,ODcsMTAw,10.22,-74.1,2703,t,2020-04-11 02:08:38.131,27,888888,2Vay
24439,NTUsMTAw,8.98,-55.9,2703,t,2020-04-11 02:08:39.838,25,444444,D0WD
24440,OTQsMTAw,6.88,-112.3,2703,t,2020-04-11 02:08:39.964,24,555555,kMoR
24441,MTM0LDEwMA==,9.15,-84.6,2703,t,2020-04-11 02:08:40.953,19,333333,jdgJ
24442,NjcsMTAw,7.03,-97,2703,t,2020-04-11 02:08:41.669,31,000000,4jtT
24443,NzcsMTAw,11.74,-108.8,2703,t,2020-04-11 02:08:42.595,20,666666,b3cq
24444,MTM1LDEwMA==,7.69,-107.3,2703,t,2020-04-11 02:08:45.663,28,777777,2Vay
24445,MTQzLDEwMA==,7.27,-98.2,2524,t,2020-04-11 02:08:46.651,21,111111,PSbU
24446,NzUsMTAw,7.21,-40,2882,t,2020-04-11 02:08:46.661,24,222222,FpKy
24447,MTI2LDEwMA==,7.98,-84,2524,t,2020-04-11 02:08:47.757,30,999999,jQTe
24448,NjMsMTAw,9.47,-52.6,2703,t,2020-04-11 02:08:48.145,28,888888,UDCe
24449,NjIsMTAw,9.78,-114.5,2703,t,2020-04-11 02:08:49.971,23,555555,VvMe
24450,MTUwLDEwMA==,10.03,-35.9,2703,t,2020-04-11 02:08:50.684,22,444444,WcA6
24451,ODIsMTAw,8.4,-68.4,2882,t,2020-04-11 02:08:50.93,15,333333,dOEH
24452,MTA2LDEwMA==,10.96,-43.3,2524,t,2020-04-11 02:08:51.709,18,000000,XWSU
24453,MTAxLDEwMA==,11.46,-38.6,2703,t,2020-04-11 02:08:52.629,21,666666,BbJ6
24454,ODIsMTAw,7.69,-43.3,2703,t,2020-04-11 02:08:55.699,29,777777,UDCe
24455,MTI2LDEwMA==,9.69,-96.4,2703,t,2020-04-11 02:08:56.532,22,111111,Drai
24456,ODMsMTAw,10.29,-84.9,2882,t,2020-04-11 02:08:56.554,22,222222,PSbU
24457,NzEsMTAw,9.88,-105.1,2882,t,2020-04-11 02:08:57.76,17,999999,7Txo
24458,ODMsMTAw,8.86,-60.9,2882,t,2020-04-11 02:08:58.78,27,888888,2NEF
24459,MTMxLDEwMA==,9.13,-70.4,2524,t,2020-04-11 02:09:00,26,555555,LZSY
24460,NjAsMTAw,8.86,-47.3,2703,t,2020-04-11 02:09:00.944,21,333333,xHKw
24461,MTAzLDEwMA==,10.2,-48.6,2524,t,2020-04-11 02:09:01.535,24,444444,bRYi
24462,NzYsMTAw,10.39,-84.1,2703,t,2020-04-11 02:09:01.678,17,000000,JjYm
24463,MTI0LDEwMA==,10.93,-88.6,2524,t,2020-04-11 02:09:02.573,32,666666,Ajb8
24464,MTQ0LDEwMA==,8.97,-104,2524,t,2020-04-11 02:09:05.75,28,777777,2NEF
24465,NzQsMTAw,9.74,-109.4,2882,t,2020-04-11 02:09:06.558,20,111111,Glqc
24466,ODUsMTAw,10.09,-90.3,2882,t,2020-04-11 02:09:06.565,23,222222,Drai
24467,OTUsMTAw,7.87,-91.6,2703,t,2020-04-11 02:09:07.767,46,999999,q3YV
24468,MTQ1LDEwMA==,11.47,-113.1,2703,t,2020-04-11 02:09:08.193,28,888888,ScLo
24469,NjMsMTAw,8.26,-74.8,2703,t,2020-04-11 02:09:10.033,26,555555,D0WD
24470,MTI1LDEwMA==,6.73,-102,2524,t,2020-04-11 02:09:10.957,21,333333,DfzV
24471,MTM2LDEwMA==,11.61,-76.9,2703,t,2020-04-11 02:09:11.47,25,444444,nHbO
24472,MTA1LDEwMA==,9.47,-47.2,2703,t,2020-04-11 02:09:11.691,15,000000,YAUr
24473,MTA4LDEwMA==,10.53,-57.4,2524,t,2020-04-11 02:09:12.595,29,666666,CiMw
24474,OTIsMTAw,7.21,-96.1,2703,t,2020-04-11 02:09:15.669,29,777777,ScLo
24475,NjYsMTAw,8.25,-45.6,2703,t,2020-04-11 02:09:16.592,22,111111,UBEJ
24476,MTI5LDEwMA==,7.32,-65.7,2703,t,2020-04-11 02:09:16.602,21,222222,Glqc
24477,OTUsMTAw,10.27,-65.5,2882,t,2020-04-11 02:09:17.818,16,999999,dOEH
24478,ODksMTAw,10.86,-60.4,2882,t,2020-04-11 02:09:18.175,27,888888,c9cC
24479,MTE2LDEwMA==,6.82,-40.5,2703,t,2020-04-11 02:09:20.001,23,555555,WcA6
24480,ODYsMTAw,7.76,-88.5,2882,t,2020-04-11 02:09:20.992,22,333333,M0Ca
24481,NTgsMTAw,6.85,-111.8,2882,t,2020-04-11 02:09:21.502,25,444444,RNuo
24482,OTgsMTAw,10.36,-75.5,2703,t,2020-04-11 02:09:21.702,26,000000,3E1L
24483,NjIsMTAw,10.14,-75.1,2703,t,2020-04-11 02:09:22.632,17,666666,F1IT
24484,NjgsMTAw,6.52,-110.2,2703,t,2020-04-11 02:09:25.704,28,777777,c9cC
24485,MTI5LDEwMA==,10.13,-94.3,2524,t,2020-04-11 02:09:26.547,23,111111,aaWR
24486,MTE3LDEwMA==,11.58,-39.3,2703,t,2020-04-11 02:09:26.583,23,222222,UBEJ
24487,MTE4LDEwMA==,6.75,-58.1,2524,t,2020-04-11 02:09:27.777,16,999999,hXM6
24488,MTQzLDEwMA==,6.67,-109.9,2524,t,2020-04-11 02:09:28.262,23,888888,3An2
24489,MTA2LDEwMA==,7.41,-96.5,2703,t,2020-04-11 02:09:30.013,25,555555,bRYi
24490,MTE2LDEwMA==,11.6,-100.4,2524,t,2020-04-11 02:09:31.032,19,333333,9SkO
24491,MTA3LDEwMA==,8.4,-99.3,2524,t,2020-04-11 02:09:31.713,17,000000,8YL9
24492,MTQ1LDEwMA==,7.04,-112.7,2524,t,2020-04-11 02:09:32.378,24,444444,a77e
24493,MTQ1LDEwMA==,7.42,-45.2,2703,t,2020-04-11 02:09:32.582,29,666666,OXM5
24494,MTI4LDEwMA==,6.88,-47.1,2524,t,2020-04-11 02:09:35.738,24,777777,3An2
24495,NzYsMTAw,8.36,-63.4,2703,t,2020-04-11 02:09:36.584,22,111111,IB6w
24496,NTYsMTAw,10.11,-55.7,2882,t,2020-04-11 02:09:36.669,24,222222,aaWR
24497,NTksMTAw,9.18,-94,2703,t,2020-04-11 02:09:37.791,21,999999,OJLv
24498,NjcsMTAw,9.91,-36.9,2882,t,2020-04-11 02:09:38.193,28,888888,flzu
24499,NzMsMTAw,7.35,-38.8,2882,t,2020-04-11 02:09:40.023,26,555555,nHbO
24500,MTI1LDEwMA==,9.34,-75.4,2524,t,2020-04-11 02:09:41.003,20,333333,bH9n
24501,NjEsMTAw,8.69,-93.9,2882,t,2020-04-11 02:09:41.778,29,000000,w4qN
24502,OTEsMTAw,7.23,-66,2703,t,2020-04-11 02:09:42.293,23,444444,X4q5
24503,MTE1LDEwMA==,11.13,-54.3,2524,t,2020-04-11 02:09:42.602,21,666666,AUAL
24504,NjYsMTAw,8.56,-39.3,2882,t,2020-04-11 02:09:45.772,29,777777,flzu
24505,NjIsMTAw,7.94,-58,2703,t,2020-04-11 02:09:46.593,23,111111,LF5e
24506,NTYsMTAw,9.16,-94.9,2882,t,2020-04-11 02:09:47.518,23,222222,IB6w
24507,MTM3LDEwMA==,11.67,-87.3,2524,t,2020-04-11 02:09:48.255,26,888888,IVHS
24508,MTQ4LDEwMA==,11.11,-90.6,2524,t,2020-04-11 02:09:48.381,16,999999,9eJE
24509,NjksMTAw,8.06,-59.5,2882,t,2020-04-11 02:09:50.031,26,555555,RNuo
24510,MTE2LDEwMA==,11.71,-42.2,2524,t,2020-04-11 02:09:50.999,21,333333,Kjus
24511,ODQsMTAw,11.39,-79.1,2882,t,2020-04-11 02:09:51.859,18,000000,F1IT
24512,ODIsMTAw,11.18,-98.3,2703,t,2020-04-11 02:09:52.326,22,444444,Z46u
24513,MTI0LDEwMA==,10.86,-65.2,2524,t,2020-04-11 02:09:52.633,17,666666,O6tf
24514,MTI1LDEwMA==,11.61,-39.1,2524,t,2020-04-11 02:09:55.704,27,777777,IVHS
24515,MTA3LDEwMA==,7.72,-48.4,2703,t,2020-04-11 02:09:56.63,22,111111,JyH5
24516,NTAsMTAw,9.19,-83.8,2703,t,2020-04-11 02:09:58.324,25,888888,kMoR
24517,MTI4LDEwMA==,10.92,-65.4,2703,t,2020-04-11 02:09:58.353,24,222222,LF5e
24518,MTA3LDEwMA==,7.08,-50.4,2703,t,2020-04-11 02:09:59.109,15,999999,RnDP
24519,NzksMTAw,7.5,-96.6,2703,t,2020-04-11 02:10:00.108,25,555555,a77e
24520,NjcsMTAw,11.75,-42.9,2703,t,2020-04-11 02:10:01.033,16,333333,goNe
24521,OTQsMTAw,11.57,-84.2,2703,t,2020-04-11 02:10:01.753,30,000000,6p3q
24522,MTEyLDEwMA==,11.03,-70.2,2524,t,2020-04-11 02:10:02.366,22,444444,GhPI
24523,NzMsMTAw,7.46,-83.4,2703,t,2020-04-11 02:10:02.669,18,666666,0hDQ
24524,MTI3LDEwMA==,11.18,-80.4,2703,t,2020-04-11 02:10:05.744,26,777777,kMoR
24525,MTI3LDEwMA==,11.7,-108.4,2703,t,2020-04-11 02:10:06.687,23,111111,mWD1
24526,ODcsMTAw,10.01,-74.6,2882,t,2020-04-11 02:10:08.338,23,222222,JyH5
24527,MTA1LDEwMA==,7.88,-92.6,2524,t,2020-04-11 02:10:09.141,29,999999,bRXT
24528,ODYsMTAw,9.51,-38.7,2703,t,2020-04-11 02:10:09.148,24,888888,VvMe
24529,NzEsMTAw,7.22,-71.8,2882,t,2020-04-11 02:10:10.144,24,555555,X4q5
24530,NTgsMTAw,10.17,-68.5,2703,t,2020-04-11 02:10:11.066,18,333333,ygX9
24531,ODQsMTAw,8.66,-86.3,2703,t,2020-04-11 02:10:11.759,18,000000,Er7t
24532,MTIwLDEwMA==,11.08,-75.9,2524,t,2020-04-11 02:10:12.331,26,444444,sI5u
24533,NjgsMTAw,6.75,-97.4,2703,t,2020-04-11 02:10:12.623,19,666666,IhVP
24534,NTcsMTAw,7.3,-36.7,2703,t,2020-04-11 02:10:15.778,25,777777,VvMe
24535,MTAzLDEwMA==,8.03,-48,2524,t,2020-04-11 02:10:16.606,20,111111,UtBs
24536,MTE4LDEwMA==,7.82,-100.6,2524,t,2020-04-11 02:10:18.343,24,222222,mWD1
24537,NTQsMTAw,10.66,-71.9,2882,t,2020-04-11 02:10:19.164,30,999999,ScLo
24538,MTAxLDEwMA==,9.38,-64,2703,t,2020-04-11 02:10:19.176,27,888888,LZSY
24539,NjUsMTAw,7.56,-97,2882,t,2020-04-11 02:10:20.068,23,555555,Z46u
24540,ODgsMTAw,9.51,-86.7,2882,t,2020-04-11 02:10:21.833,17,333333,L84q
24541,MTA1LDEwMA==,10.72,-57.3,2703,t,2020-04-11 02:10:22.462,27,000000,FylL
24542,MTM2LDEwMA==,6.93,-114.5,2524,t,2020-04-11 02:10:23.003,16,666666,vggs
24543,NjYsMTAw,10.33,-112.6,2703,t,2020-04-11 02:10:23.347,25,444444,FpKy
24544,NzQsMTAw,10.76,-99.8,2882,t,2020-04-11 02:10:27.114,28,777777,LZSY
24545,NjIsMTAw,8.24,-88.3,2882,t,2020-04-11 02:10:27.486,22,111111,JJbe
24546,NzIsMTAw,10.57,-93.3,2703,t,2020-04-11 02:10:28.489,21,222222,UtBs
24547,MTE1LDEwMA==,7.06,-100.1,2524,t,2020-04-11 02:10:29.502,27,888888,D0WD
24548,ODksMTAw,11.35,-39.1,2703,t,2020-04-11 02:10:30.221,18,999999,m6kV
24549,MTQ1LDEwMA==,9.73,-78.8,2703,t,2020-04-11 02:10:30.653,23,555555,GhPI
24550,NjUsMTAw,8.82,-101.7,2882,t,2020-04-11 02:10:32.417,19,333333,BrIj
24551,NTYsMTAw,7.36,-83.6,2882,t,2020-04-11 02:10:32.696,23,444444,PSbU
24552,NTksMTAw,10.33,-109,2882,t,2020-04-11 02:10:32.925,20,000000,blt7
24553,MTQ5LDEwMA==,9.88,-39.5,2524,t,2020-04-11 02:10:33.227,20,666666,sj5h
24554,ODgsMTAw,6.81,-70.2,2703,t,2020-04-11 02:10:37.287,28,777777,D0WD
24555,MTMyLDEwMA==,10.17,-77.6,2703,t,2020-04-11 02:10:37.67,21,111111,58IS
24556,MTAxLDEwMA==,11.17,-50.6,2524,t,2020-04-11 02:10:39.14,23,222222,JJbe
24557,MTQ0LDEwMA==,10.1,-85.5,2524,t,2020-04-11 02:10:39.614,24,888888,WcA6
24558,OTUsMTAw,6.83,-35.9,2703,t,2020-04-11 02:10:40.183,19,999999,lrXu
24559,NzgsMTAw,9.82,-91.4,2882,t,2020-04-11 02:10:40.355,27,555555,sI5u
24560,MTE2LDEwMA==,10.63,-66.1,2703,t,2020-04-11 02:10:41.708,17,333333,Pip2
24561,NTIsMTAw,6.75,-81.2,2703,t,2020-04-11 02:10:43.64,24,444444,Drai
24562,NzgsMTAw,8.58,-44.7,2882,t,2020-04-11 02:10:43.658,16,000000,RpVV
24563,NTgsMTAw,9.81,-39.1,2882,t,2020-04-11 02:10:43.833,18,666666,tBfb
24564,MTQ5LDEwMA==,11.53,-51.2,2524,t,2020-04-11 02:10:46.683,25,777777,WcA6
24565,MTAxLDEwMA==,8.64,-71,2524,t,2020-04-11 02:10:46.988,22,111111,mywX
24566,MTE4LDEwMA==,9.4,-85.5,2703,t,2020-04-11 02:10:48.706,22,222222,58IS
24567,MTEwLDEwMA==,10.91,-48.2,2524,t,2020-04-11 02:10:49.334,26,888888,bRYi
24568,ODgsMTAw,8.64,-114.3,2703,t,2020-04-11 02:10:49.877,16,999999,JXTO
24569,ODYsMTAw,6.91,-97.4,2703,t,2020-04-11 02:10:50.13,26,555555,FpKy
24570,MTI3LDEwMA==,7.83,-45.4,2703,t,2020-04-11 02:10:51.728,28,333333,sQ5J
24571,NjMsMTAw,10.48,-97.1,2703,t,2020-04-11 02:10:53.676,23,000000,CMkA
24572,MTQwLDEwMA==,7.13,-88.9,2703,t,2020-04-11 02:10:54.486,22,444444,Glqc
24573,MTExLDEwMA==,8.33,-58.3,2524,t,2020-04-11 02:10:54.495,29,666666,Y2m4
24574,MTQwLDEwMA==,9.53,-36,2524,t,2020-04-11 02:10:56.69,20,111111,lrXu
24575,MTQzLDEwMA==,9.85,-36.6,2524,t,2020-04-11 02:10:57.762,27,777777,bRYi
24576,NTMsMTAw,9.27,-40,2882,t,2020-04-11 02:10:58.701,23,222222,mywX
24577,MTE0LDEwMA==,7.32,-69.1,2524,t,2020-04-11 02:10:59.207,27,888888,nHbO
24578,MTE1LDEwMA==,8.12,-64.2,2524,t,2020-04-11 02:10:59.929,15,999999,ydoi
