id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,ap_id,node_id
6344,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:38:31.093,000000,7Txo
6345,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:38:35.918,777777,oxVC
6346,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:38:41.956,888888,CMkA
6347,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:38:43.308,666666,CdSd
6348,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:38:44.815,111111,ciRK
6349,"",[],1772,t,f,t,2020-04-11 08:38:47.41,444444,SuDT
6350,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:39:28.123,999999,YiqN
6351,"",[],1772,t,f,t,2020-04-11 08:39:29.249,666666,vKsb
6352,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:39:32.823,555555,lC7S
6353,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:39:35.999,111111,tXhC
6354,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1605,t,f,t,2020-04-11 08:39:36.015,AAAAAA,q3YV
6355,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:39:36.828,111111,LMUT
6356,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:39:37.168,222222,p7NC
6357,"",[],1593,t,f,t,2020-04-11 08:39:37.404,999999,5WRf
6358,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1394,t,f,t,2020-04-11 08:39:37.881,000000,X4q5
6359,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:39:37.944,444444,p7NC
6360,"",[],1951,t,f,t,2020-04-11 08:39:37.961,222222,xI1p
6361,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",2110,t,f,t,2020-04-11 08:39:38.056,000000,gkUR
6362,"","[{""sf"":10,""power"":12,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:39:40.618,666666,6T1V
6363,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:39:55.107,555555,p7NC
6364,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",1394,t,f,t,2020-04-11 08:40:15.113,666666,LofR
6365,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:40:16.829,000000,X5AB
6366,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:40:18.751,222222,jQ1u
6367,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:40:27.528,555555,3cKG
6368,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:40:31.975,999999,v85z
6369,"",[],1772,t,f,t,2020-04-11 08:40:33.759,777777,3xL1
6370,"",[],1951,t,f,t,2020-04-11 08:40:54.056,000000,IhVP
6371,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:41:03.305,777777,6Ta3
6372,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:41:03.906,888888,lC7S
6373,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:41:06.624,555555,1XbF
6374,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:41:16.599,999999,wNcS
6375,"",[],1951,t,f,t,2020-04-11 08:41:18.683,555555,IduF
6376,"",[],1414,t,f,t,2020-04-11 08:41:20.035,222222,MsRh
6377,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1394,t,f,t,2020-04-11 08:41:25.027,000000,8zy9
6378,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1426,t,f,t,2020-04-11 08:41:26.994,AAAAAA,RX7I
6379,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:41:27.258,333333,ZNPC
6380,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:41:31.071,222222,1VyA
6381,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",2110,t,f,t,2020-04-11 08:41:44.399,777777,3cKG
6382,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:41:46.253,000000,UMYP
6383,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:47:51.376,777777,WBxG
6384,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:47:54.563,888888,tXhC
6385,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:47:57.303,666666,guB6
6386,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:47:59.991,222222,KjD4
6387,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:02.678,333333,J0vE
6388,"","[{""sf"":8,""power"":12,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:19.796,000000,g7Bl
6389,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:19.959,666666,DpGD
6390,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:48:20.798,111111,rURR
6391,"",[],1951,t,f,t,2020-04-11 08:48:22.094,444444,tlFe
6392,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:23.091,555555,cQQI
6393,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:23.183,111111,GA4Q
6394,"","[{""sf"":8,""power"":12,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:23.324,111111,BrIj
6395,"",[],1772,t,f,t,2020-04-11 08:48:23.456,000000,RvTE
6396,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:23.479,666666,Oa0s
6397,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:23.508,888888,jQ1u
6398,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:48:23.536,333333,M0j6
6399,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:48:23.635,111111,irMh
6400,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:24.142,111111,KjD4
6401,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:24.172,000000,bT0p
6402,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:48:24.195,666666,lrXu
6403,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:24.38,444444,DV5I
6404,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:24.404,111111,q0Ll
6405,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",2110,t,f,t,2020-04-11 08:48:24.589,888888,rURR
6406,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:24.696,999999,1sDM
6407,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",2110,t,f,t,2020-04-11 08:48:24.76,444444,p54p
6408,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1067,t,f,t,2020-04-11 08:48:24.891,AAAAAA,U4um
6409,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:48:24.931,999999,F1IT
6410,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:24.974,666666,NvIt
6411,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:25.152,555555,GqRZ
6412,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:25.359,222222,z1Y5
6413,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:25.378,333333,Or2Y
6414,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:25.457,666666,9yeK
6415,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:48:25.481,777777,1XpN
6416,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:25.523,333333,5J5X
6417,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:25.809,000000,8LVw
6418,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:25.843,888888,q0Ll
6419,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:25.874,333333,bBS2
6420,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:25.894,555555,JLsR
6421,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:26.009,333333,0zyq
6422,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:26.1,666666,KjD4
6423,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",709,t,f,t,2020-04-11 08:48:26.176,AAAAAA,2NEF
6424,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:28.608,444444,ozBN
6425,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:48:30.518,888888,9SkO
6426,"","[{""sf"":9,""power"":10,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:32.381,999999,eaFM
6427,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:48:34.788,333333,2fbd
6428,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:48:40.971,888888,cQQI
6429,"","[{""sf"":9,""power"":12,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:48:46.034,111111,Z2mD
6430,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:49:07.308,666666,Gjr8
6431,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:49:08.955,888888,WBxG
6432,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1394,t,f,t,2020-04-11 08:49:15.749,444444,1XpN
6433,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:49:15.802,666666,V1em
6434,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:49:15.895,222222,BrIj
6435,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:49:16.098,666666,UW4P
6436,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:49:16.212,999999,bNi2
6437,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:49:16.309,111111,dfyA
6438,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:49:16.364,444444,irMh
6439,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:49:16.458,333333,qK8y
6440,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:49:16.475,222222,irMh
6441,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:49:17.637,777777,DV5I
6442,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:49:17.782,444444,5roy
6443,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:49:17.816,111111,GyIg
6444,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:49:18.225,333333,RpVV
6445,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1394,t,f,t,2020-04-11 08:49:18.355,444444,bCZg
6446,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:49:18.607,777777,zykj
6447,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:50:04.233,444444,bo6k
6448,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1394,t,f,t,2020-04-11 08:50:13.273,222222,wu8X
6449,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:50:22.383,555555,DRgv
6450,"",[],1951,t,f,t,2020-04-11 08:51:01.213,888888,Z2mD
6451,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2110,t,f,t,2020-04-11 08:51:13.423,777777,tSN9
6452,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:51:48.715,888888,silc
6453,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:51:58.563,888888,GqRZ
6454,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:52:06.316,000000,VOI8
6455,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:52:08.846,888888,zykj
6456,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:52:41.871,000000,a1hM
6457,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:52:48.81,333333,1sDM
6458,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:53:21.4,444444,GJeC
6459,"",[],2130,t,f,t,2020-04-11 08:53:23.517,333333,Tg0Q
6460,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:53:24.904,999999,2DeF
6461,"","[{""sf"":9,""power"":9,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:53:28.694,666666,11YF
6462,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",888,t,f,t,2020-04-11 08:58:21.197,AAAAAA,HAuL
6463,"",[],1395,t,f,t,2020-04-11 08:58:25.314,AAAAAA,dHjj
6464,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",2110,t,f,t,2020-04-11 08:58:29.513,111111,qK8y
6465,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:58:29.839,999999,ZKgM
6466,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:58:30.245,222222,tCHd
6467,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:58:33.919,666666,jB8s
6468,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:17.129,222222,r4r7
6469,"",[],1951,t,f,t,2020-04-11 08:59:18.339,555555,w8XD
6470,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:25.438,444444,r4r7
6471,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:25.842,333333,nPKo
6472,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:26.04,000000,m74Y
6473,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:26.196,111111,2SLw
6474,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:26.274,555555,bo6k
6475,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:59:26.295,888888,z1Y5
6476,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",888,t,f,t,2020-04-11 08:59:26.344,AAAAAA,rrzx
6477,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:26.525,333333,UiiZ
6478,"","[{""sf"":8,""power"":9,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:59:26.82,000000,UVjx
6479,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2110,t,f,t,2020-04-11 08:59:26.982,444444,vOyL
6480,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:59:27.11,000000,rTOs
6481,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:27.131,444444,7OIr
6482,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:27.154,222222,hkRB
6483,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:27.373,111111,2Agb
6484,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:27.436,555555,mNF8
6485,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:27.519,999999,55OR
6486,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:59:27.674,333333,rNKn
6487,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:27.691,222222,KZu7
6488,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:59:27.733,000000,T5l2
6489,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:27.819,555555,BbpI
6490,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:27.851,555555,Z6qy
6491,"",[],1951,t,f,t,2020-04-11 08:59:27.869,777777,qgDL
6492,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",888,t,f,t,2020-04-11 08:59:27.939,AAAAAA,Vx1n
6493,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:27.962,666666,FkHi
6494,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1246,t,f,t,2020-04-11 08:59:28.056,AAAAAA,z8RG
6495,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:28.078,999999,1sO8
6496,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",1394,t,f,t,2020-04-11 08:59:28.183,888888,qK8y
6497,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1067,t,f,t,2020-04-11 08:59:28.224,AAAAAA,8UW0
6498,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1067,t,f,t,2020-04-11 08:59:28.27,AAAAAA,dOAs
6499,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:28.321,000000,9MMD
6500,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:59:28.495,222222,cfHK
6501,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:59:28.587,333333,SrSH
6502,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:28.734,666666,fTCC
6503,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:28.858,666666,eBHH
6504,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1246,t,f,t,2020-04-11 08:59:28.919,AAAAAA,hdtP
6505,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:29.14,888888,0pHA
6506,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:29.242,222222,90tG
6507,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:29.357,000000,ZfqQ
6508,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",888,t,f,t,2020-04-11 08:59:29.65,AAAAAA,BOIv
6509,"",[],1414,t,f,t,2020-04-11 08:59:29.692,222222,TCXn
6510,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:29.744,888888,KWoS
6511,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",1394,t,f,t,2020-04-11 08:59:29.792,999999,xs5g
6512,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:29.845,555555,vewT
6513,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:29.919,999999,GxJ9
6514,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:29.938,333333,HNJp
6515,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:29.985,555555,qi4R
6516,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 08:59:30.13,666666,lhnx
6517,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:30.173,333333,uJ5i
6518,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",2110,t,f,t,2020-04-11 08:59:30.311,444444,AqyI
6519,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 08:59:38.629,444444,vewT
6520,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",2110,t,f,t,2020-04-11 08:59:41.936,111111,dOAs
6521,"",[],1951,t,f,t,2020-04-11 08:59:43.656,333333,V7uM
6522,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 08:59:44.091,222222,qi4R
6523,"",[],1772,t,f,t,2020-04-11 08:59:45.697,000000,SBjM
6524,"",[],1593,t,f,t,2020-04-11 09:01:58.774,999999,ZfqQ
6525,"",[],1593,t,f,t,2020-04-11 09:02:01.729,222222,9ygb
6526,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:02:49.714,222222,Q2QT
6527,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 09:02:54.059,000000,qFRD
6528,"",[],1593,t,f,t,2020-04-11 09:03:22.622,999999,nXKZ
6529,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 09:03:22.833,555555,GJeC
6530,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 09:03:22.942,888888,SfsH
6531,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:23.013,777777,r4r7
6532,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:23.204,999999,M9Wl
6533,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 09:03:23.313,888888,5roy
6534,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:23.381,444444,EiGg
6535,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 09:03:23.438,555555,4mWH
6536,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:23.46,000000,Nv2y
6537,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 09:03:23.551,555555,tCHd
6538,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 09:03:23.569,111111,kRLS
6539,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:23.69,000000,f0KV
6540,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",2110,t,f,t,2020-04-11 09:03:23.719,111111,ch6M
6541,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:23.775,888888,OhBP
6542,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:23.854,111111,qOYa
6543,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 09:03:23.917,222222,Mzh1
6544,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:23.971,333333,yW3T
6545,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 09:03:23.99,111111,2DeF
6546,"","[{""sf"":8,""power"":12,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:24.054,444444,UALX
6547,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:24.12,222222,gVZl
6548,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:24.149,555555,MKmR
6549,"",[],1951,t,f,t,2020-04-11 09:03:24.172,888888,5GSf
6550,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:24.259,222222,ujxf
6551,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:24.287,666666,1sDM
6552,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 09:03:24.33,999999,rJqW
6553,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 09:03:24.347,444444,Mzh1
6554,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 09:03:24.495,555555,J12C
6555,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:24.755,111111,7Txo
6556,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",1752,t,f,t,2020-04-11 09:03:24.777,222222,MKmR
6557,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 09:03:24.869,777777,2Agb
6558,"",[],1216,t,f,t,2020-04-11 09:03:25.17,AAAAAA,rTOs
6559,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 09:03:25.283,777777,OhBP
6560,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 09:03:25.425,000000,7SiR
6561,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",1931,t,f,t,2020-04-11 09:03:25.617,888888,V1em
6562,"",[],1216,t,f,t,2020-04-11 09:03:25.636,AAAAAA,ArdP
6563,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",1573,t,f,t,2020-04-11 09:03:25.687,222222,ZSRb
